#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Arg" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Arg" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Arg" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Arg">
#                            <taxonset id="TaxonSet.Arg" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Arg"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Arg" name="distribution">
#            <parameter id="gammaShape.s:Arg" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Arg" name="distribution">
#            <parameter id="ucldStdev.c:Arg" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Arg" id="treeLikelihood.Arg" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Arg">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Arg" shape="@gammaShape.s:Arg" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Arg" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Arg" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Arg" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Arg" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Arg">
#                <LogNormal S="@ucldStdev.c:Arg" id="LogNormalDistributionModel.c:Arg" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="100" id="rateCategories.c:Arg" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Arg" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Arg	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	indicators.alltrees48	indicators.alltrees49	indicators.alltrees50	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	popSizes.alltrees49	popSizes.alltrees50	popSizes.alltrees51	sum(indicators.alltrees)
25160000	-7228.082046924392	-6924.118074064578	-303.9639728598142	-6924.118074064578	1.7834056139830692	0.7322442921519972	1.0	0.5977502809159906	0.8397644781804888	0.25598348250661085	0.5542952457743141	-101.7416722944395	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	24.822417688697698	90.75946185204714	13.323756605200241	13.677401323566377	22.9189757406416	0.048169580264637385	16.55692755810056	13.34077331289115	30.144904610986156	15.302135399379138	46.60431298175652	2.4997375927974543	32.88915482293795	7.388105003236169	12.265529172169115	4.9291438316977825	2.5594986189130426	23.66059350139415	15.153556399503705	29.139042697207646	8.656910593793548	14.826003693358293	8.403659934939745	5.79358996392533	42.99481698976048	2.450328569151474	11.213485144053054	10.82178589520663	7.759283702926671	1.2026109128774034	2.408361736341568	26.099816138751603	33.80312846310656	12.116432652631502	13.149690128292056	35.59591483892244	21.995139209691263	7.062519070887411	3.8816733685072458	10.29644472273874	1.086388582091861	11.14176920678062	5.97714890692223	6.332528263807377	9.900345641718975	9.461820094132575	0.6861141997319781	25.132824925210873	2.096434476070658	15.455439059459602	9.02294757711641	0.8164959730438728	2
25170000	-7200.039830576091	-6925.318785050593	-274.721045525498	-6925.318785050593	1.446111950422862	1.0138031208142282	1.0	0.37555010672837236	0.9528167211464955	0.16906286302656018	0.4074653964834439	-110.29730816916246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.597246240126447	64.92304479673135	3.4028430727727725	6.390199095983082	10.707941851962683	0.022505240650546942	7.735538426567408	6.846820544836131	4.956278717117719	7.14928877806931	21.773934363671906	3.1305306074421893	4.971482133920928	3.451785964001934	5.730560328934762	0.8692288497035898	1.044052526152119	4.818250777937118	7.079871396197935	8.913932795150563	15.601938895601151	6.926835965184387	11.010936902850261	2.7068148747074123	20.087546907506102	7.000758154656944	5.239036344344339	5.056031098928097	3.6252038330180008	0.6466080308967774	1.8729987095930227	12.194057741641716	15.793111266988811	5.6609011574427415	6.143647903749527	0.8158233935038341	10.276317508620277	3.2996694265588875	1.875179865978552	4.8105872016577305	0.5075700544962568	5.2055300439379675	2.792575185737939	2.958611466415442	4.62552631694924	4.420643423520961	0.44745626334833394	11.742271160813347	0.9794721509481393	7.22091356167269	14.094240172141538	0.09602063876374814	3
25180000	-7196.914364606341	-6911.432869735752	-285.4814948705886	-6911.432869735752	1.3600320727034083	0.8791768113263997	1.0	0.5369148733578002	0.8975673352818538	0.3267800415667836	0.5710979885196312	-115.29622774786408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.958073782183446	27.06306929167701	10.161141757105824	13.117745690518502	6.323644100614457	0.027086586158638237	0.8061533837825332	8.240613707720167	5.9652181721581155	0.1351113854506853	3.374405554839382	8.600926742870346	6.038230170031536	2.1183440469204773	1.3613354920202292	8.386935430573168	5.663932655486977	6.9699313124853015	0.4746534017464694	5.562868552108819	1.7991984093872935	24.583508187214342	43.322558452772796	1.8867285217842982	14.196320967773193	2.689866135695761	3.9857468110252987	6.085276940975167	3.9307679643791387	7.028947986144256	7.818956717189936	8.839072903717467	19.008082414611135	11.063985447545173	10.193055624575159	1.4618304814664977	1.30018967517202	3.9713763387524423	6.810285156654859	1.64453392734653	6.88819490757625	1.2450588966206622	3.3610539672735116	1.7752853038448122	30.972792966627296	5.543254787114349	17.905332148672098	14.132621127414339	1.711734873935725	1.2040325561789467	16.96337562842164	1.2550849633308145	2
25190000	-7217.22336360062	-6902.6099578653575	-314.61340573526246	-6902.6099578653575	1.554933079676924	0.9690134362845368	1.0	0.5954913604766879	0.797010868352823	0.304758274303417	0.5944651979329086	-116.59502155435668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.300393696798224	30.264938490524898	9.950437305035043	3.6854026304698126	1.8692222443940218	5.301773528606492	1.403477651115928	8.14025739834661	16.95397251055335	0.2352229906939144	30.29723246628164	11.95969551593818	16.984395094260144	16.490786649590802	24.950727543236436	7.076581153525851	4.18779287584111	17.880480339698533	0.8263507352057751	40.62502673424994	8.384799524151488	42.79880854049491	9.954584311754399	10.515185527672331	24.71517158788338	2.219731374879288	37.3934838934574	10.594200011214781	5.984711255393536	24.84363971404143	13.675697945072875	22.050479680884965	32.06591033640116	5.128285883959975	17.7456623683066	1.7826360809148263	12.323751681028472	13.324390445384987	11.856407486928074	2.8630613726424277	6.546836248210669	10.885072341283383	7.414144392331337	3.0906937791541487	53.922272852517445	8.943241409312693	13.189987994825456	24.604272962234962	3.635161944490884	3.79314081555391	3.3616686486139646	0.7855483947834869	1
25200000	-7214.588987458483	-6912.030317653004	-302.5586698054781	-6912.030317653004	1.2800088976663166	1.032093913012061	1.0	0.5182734592315382	0.9538626588160883	0.2965255670849898	0.5209271531091213	-106.30843584680413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.912724626746243	29.052449312546752	9.791695976611138	3.626608660777474	3.4239174645209625	5.2171932687511955	20.492314661527853	5.791311509901497	16.683502375836166	27.121829157274078	29.813894620734715	11.768900086999103	16.713439621943856	10.8429280046909	13.11020958669485	6.9636870305266685	4.120984173479979	17.595229439163234	10.85858284122628	39.976927508722596	6.503696388343144	42.116030536432625	9.795776825297894	0.17080702371763204	24.320885482678722	1.3237644194786264	2.8954975499992828	10.425188606809687	5.8892359525710205	24.447304130971503	13.457526784110275	8.927273275427872	31.55435641692202	5.046473307406636	17.46256224599523	5.728292114268099	9.755090146489728	13.11182376365041	11.667259832698065	14.862109877087534	9.527254572605576	10.71142059207119	7.295865055063437	3.041387319426379	53.062039984167654	8.800568079668007	3.05437392347187	24.211756045118836	3.5771694745707445	3.7326280769172584	0.6749436088821276	0.7730163831837453	1
25210000	-7201.455447963434	-6909.661403735513	-291.7940442279215	-6909.661403735513	1.297927741879268	0.8886571746639079	1.0	0.42978562296670214	0.951908049441245	0.17456748760025995	0.4079388958935648	-117.68910178674724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.937561244059504	23.892331869859017	11.137972259523009	15.28423771936238	9.919348807585772	7.063762971301009	3.1225636530592866	1.7891843572903428	8.283510562491372	18.07639321708654	0.9680913634781513	7.843839162600993	5.070499166587242	10.791735353663555	9.867454972798562	10.665269288382996	10.763343059914753	8.259444246429386	16.32050969570288	26.644171271347393	4.318819988991036	28.06985931165334	25.16234875670516	0.11384095471791054	16.20959585075487	4.428709241981076	1.9298164577834207	11.152819541511752	2.319399691759648	21.76799520808075	8.969289809636908	9.32980575139671	6.220089842568231	0.9478870645092895	11.638600770840693	3.817842082825557	2.324851509431211	8.738882645801096	7.776097079543974	1.4058398852084222	5.336896825519831	7.139041006898568	7.980443258227486	2.0270503435667835	3.6625216695557574	0.506160612545314	17.14255792188866	6.897947423746424	2.3841431067033025	1.1750676366296025	0.061325756093105435	1.0830907507991225	1
25220000	-7149.580305464854	-6904.960294004556	-244.6200114602977	-6904.960294004556	1.2764135627925306	0.8886571746639079	1.0	0.5051142844303732	0.8976595531172303	0.21900492329874557	0.48845276405840565	-109.82024273049193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6.834608646259209	19.649345821597706	16.03462053569612	6.5544396453486256	2.368748038732903	0.5060719803847546	1.3390693980641797	4.7667066883844065	7.159285314603652	0.043734453981248735	1.5605281484049405	5.22909386687981	0.978450041187885	4.6278904674817865	3.412296118481295	4.573657197410621	3.542414443681328	3.897205095645883	6.998830935892708	1.816341119827327	3.253540533182633	12.037381391849632	10.790534620650822	0.04881916131951775	5.204751167297832	7.450289766436729	1.5091507157839206	1.7259361641981974	2.137846089691811	1.8080652525292962	5.32108897968146	4.0009616327079245	0.9186780281341268	0.4662310735142319	5.542681979431532	1.6372301953699342	3.150902740315862	2.009204540806038	10.21827028656894	0.5976207231511378	9.030204825928621	0.21865820769209493	3.422305687703179	5.324314880746399	1.5706231264954535	0.8925631674276121	3.087714562358273	3.812188604882858	0.4965674765823576	7.177086106862709	0.5013105114949358	0.49962685095588655	2
25230000	-7186.566727076281	-6901.343589403577	-285.2231376727031	-6901.343589403577	1.6423693477608332	0.984737941314555	1.0	0.6228194848355288	0.8623007091210091	0.4053821188974633	0.6408740787561849	-118.65947947355934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.910296535928566	38.08180076860659	30.28874317042724	6.99229209893976	1.5721999498758377	0.9559492976774627	3.376478776048461	9.004114212233535	1.057350694871028	5.3584881229662376	0.3507650194365124	3.4161233898836927	0.2507357417937002	8.7418960416539	6.445687973971051	0.9659668042990999	7.130251986547535	7.361661223083871	3.6095873853977327	1.7186617574771805	6.145805158579356	22.73812171672855	20.382879100188664	1.8324315856445066	9.831562338585867	4.360619977765374	2.850724052626367	11.379884425174655	1.8663805968963587	21.106384769383897	10.051319713726269	8.079937336950763	11.284193453407275	0.8806914521181141	10.469899838079872	15.816407734131756	2.691623875849647	18.55414321422961	6.252013434397387	1.128881132955603	2.43062315863017	2.033856104524932	3.7878745746693037	0.7778455389211156	3.2770978540530864	3.9842622732840396	15.68448007365722	4.213966903249103	12.678662711970533	13.557222468649375	0.7366552017361475	1.1865083266939644	1
25240000	-7266.994307715958	-6904.864628639575	-362.12967907638244	-6904.864628639575	1.8056107030319228	0.836145883585467	1.0	0.6331498409242164	0.83618821283115	0.43166319102191836	0.6755938731495702	-127.0475098490439	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.20352690643495	73.02518550160012	26.238527303143908	0.28152131961482574	5.870165907903744	3.5692540108234567	12.606851057008074	19.16953030574182	3.9478591779756873	20.00713350730462	1.309660936539286	12.754873234839812	0.599491037473488	51.3451180144217	7.803967592423166	3.606656648991189	26.622416652220217	27.48643564115157	27.93222433096506	138.01013183588756	22.94676063395155	84.89794629610995	6.804753718352165	36.729841128875634	36.70837291780537	16.281365950192168	10.643826281695322	4.716120046215922	6.968556227176623	78.8054854741096	37.528887033494996	30.168282791964664	42.132101399451905	3.1812107291312413	39.091751080081856	59.05415368683716	1.8863849238693506	69.2761114482517	26.461193433136906	1.7815626640658468	40.9208971285171	7.593864105711897	39.00773438754439	23.64235397411066	12.235789793305981	14.876148906267352	58.56157177644568	15.73380335907093	50.58918862638393	50.618971936500294	6.118407493030676	8.325476775063297	2
25250000	-7249.515464519255	-6893.448748035219	-356.0667164840365	-6893.448748035219	1.7229567978235578	0.9963473425352677	1.0	0.4916350499726396	0.8620471462620393	0.2672822934524132	0.5429728257684483	-129.02404822103708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	43.22567247936459	56.10189284104838	36.70292948885473	0.2524493359427707	5.263968950386194	3.200666315703074	11.304973925333575	60.793668799128085	25.45233467322072	17.941048212433188	1.1744156151011382	11.437710233011977	2.9711711242664363	46.04283954188073	26.2390850047558	5.907422746936247	23.87318805637913	24.64798202330174	25.047735259995132	123.7581799595586	20.577107595277496	76.13075341747312	6.276482533442847	32.93684476527225	32.917593521224454	14.600031102407458	10.586016145691868	1.9509541591423447	2.1667743769890935	70.66744537787011	8.993656474213745	27.05288170638468	2.012254681128878	1.241104853276715	35.05484634168727	27.96150244575661	1.6915827974052726	59.35206008568858	23.728613945076212	1.5975852631665877	36.69510117532332	6.809665262117684	34.979505837216	21.20086879762493	10.97223120537245	13.339927213722786	52.514068657235924	14.109013893818137	1.903993064518223	1.758227598708927	5.486575264552439	7.465726170036762	2
25260000	-7255.330248091224	-6910.74204245616	-344.58820563506436	-6910.74204245616	1.7731002291173394	0.8714589877232033	1.0	0.5472278127427158	0.7917655309237023	0.3122498188785823	0.6091819700764396	-131.8587657376115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	29.51001849491262	43.31050619000824	63.06361491784348	0.17234629666562187	10.224020955203196	16.65574216423582	49.948194508401535	41.50362938812128	17.376221672526082	12.248292142123892	0.8017695164579249	7.808485586355331	2.0284083462324367	31.433288795861642	17.913333428174596	3.2266972677259966	6.175972209931218	16.827092874428786	17.100003039420546	84.4892854182146	14.04792085070118	51.97420450667999	52.27633526643914	22.485871067737683	22.472728309387982	9.96739120863938	7.22703695115313	10.041250797225674	1.4792494430196754	48.24442282730745	3.8796535405096386	18.468909648015508	6.456065599001667	0.8472980308590004	23.93182348691867	3.748914996673437	31.21260731911164	40.51944805892774	18.60123823996401	2.3373620915218427	25.051619841737182	4.648935142077651	23.8803887826599	1.9923663039585184	7.490704649084923	9.107122601404907	35.851174740148856	9.632175442737559	1.757643769361442	1.2003359573164694	3.7456661341235606	5.096825676012634	2
25270000	-7301.563845683672	-6918.4339194594495	-383.1299262242224	-6918.4339194594495	1.3389434489580891	0.8429516417417953	1.0	0.535404463603774	0.7411111231542263	0.30948266506806626	0.6253433930133592	-117.20314974698569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	89.16723699888288	48.99523096954809	190.55251688015866	0.5207601982124331	30.892820340024915	50.32685795187597	10.203135833059275	41.5899496751608	39.93664655796091	37.00934204621375	2.422620389235211	23.594057895996848	6.129022513835438	94.97857523193734	54.12678570518069	9.749762781225378	4.407869825934911	39.378700703192116	51.66923307623441	255.29215232619947	42.44708582788462	157.04484264808187	157.95775854695668	67.94312904171646	67.90341698769704	30.117389940455222	12.454103083684751	19.67279323283706	4.469688342924616	145.77496401293166	8.447630535348464	55.805510388936405	19.50759642681207	2.560188985964744	72.3122073624381	11.327691714414705	94.31176583830647	122.43324173982462	56.20535340909699	7.062554691480878	75.69577511512529	20.054858777791964	72.15679266944498	3.221996452230163	22.633853545321774	27.518009164153796	108.3276242369796	29.104504650360152	5.219255324445246	0.08291077631390044	2.2396146850639864	15.400527894394838	2
25280000	-7243.00958777219	-6922.95004821354	-320.0595395586494	-6922.95004821354	1.5743863065343267	0.8429516417417953	1.0	0.5386546565940799	0.7812749062011212	0.22039083462352596	0.5287736168465309	-120.39596840518291	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	23.105515074115498	62.14305138428014	49.377038017229495	0.13494230633105175	8.005121051999518	13.040977988972656	3.1578395715889616	21.791473353954323	14.639178916577606	34.04689918287819	0.6277629968845508	6.113824749132231	1.8084928104267612	52.992369300425636	14.025636602826893	3.6460298008297665	9.542317646912775	10.204030015061328	13.38882176786389	66.15273582998084	10.999127195796698	40.69434134381458	40.93090123703091	17.605805059044524	17.59551464864657	7.804187173265453	25.249042034823134	5.097724633959096	1.3035295275735594	37.77402711796077	2.1889974529265466	14.460637167959282	4.896329909984047	0.6634105440379854	6.805612015774592	2.9352950755401475	10.564873732636592	31.72558899215172	14.56424673623283	0.6489197914309535	3.349535844750153	5.196727603047016	18.69767323556942	0.8349018103665516	5.865011206787831	9.021920771206876	3.4170748649925984	7.541722650125249	0.3264160373612152	8.26999186154393	0.7518939151801173	3.9906712531390234	2
25290000	-7202.255019908989	-6910.848761851153	-291.4062580578361	-6910.848761851153	1.950770303434298	0.8429516417417953	1.0	0.5993820863396933	0.8356451447486788	0.405723228260637	0.6491949128832238	-115.37488997646193	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	14.359577770105235	93.45722518705908	30.59177607299154	0.08386372413783033	4.975009556660755	8.104685700803493	3.5696555985063925	13.542929268079163	3.186702681547766	21.159411295495097	0.3901411219807278	3.7996098194023595	1.1239391580191125	32.93361112057913	2.654295398687424	20.08218961770648	13.007177802901511	6.341583907554179	4.930853258887659	41.11249421658702	6.835719604808177	5.367862444798226	25.437669648493717	10.941626972595852	0.6361296808008109	4.850133497889699	9.031650850719616	2.3790812837050272	0.8101154017462475	5.7229792615668496	5.075662889834807	1.05772933303662	3.0429631152985603	0.9783935867525151	4.229540639981558	1.8242223893396243	6.565840471788086	19.71676722955014	9.051364273901296	0.40328961210010844	2.081664066010274	3.2296537829448413	3.59141209011332	1.2779520603300074	5.8029270380564615	5.606928585418365	10.081730178790881	4.6870174747309035	0.4897325202239129	5.139621034763862	3.3594124539012338	2.4801158524515943	2
25300000	-7272.57804413393	-6917.420805436909	-355.15723869702083	-6917.420805436909	1.666302318831037	0.8082893049741969	1.0	0.5023815335389515	0.8216980060843229	0.2779278285845323	0.5497042836975713	-121.79372170359375	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	49.66006077998968	75.83574005961428	105.79624857183104	0.2900278618631291	17.20519091300495	28.028622494912348	5.855979999506672	14.006806112509205	11.020647778577297	9.959937962907835	17.838945903518667	13.140278745841131	3.8869448526849313	113.89507102063749	9.179411326514124	69.45070203155925	44.98302461322911	21.93124667956284	17.052484164496196	2.078158915681146	23.640127619661413	34.133796657633425	87.97168280779046	37.83968227967628	2.1999420260316045	16.773329143263606	31.234367567835154	8.227631970857148	2.801640879251949	19.79191188780666	17.553282669124556	4.836417607892366	10.523549903507066	5.6045329905600125	14.881268871983677	19.939392067375433	22.706798355835133	68.1869533129868	31.302542956349832	1.3947058172228604	6.94899547840408	11.169186568512101	12.420263710839615	1.514999223661658	20.06839713711285	19.39057114343669	34.86588125790988	127.05377513433686	4.686052027201089	9.13834717190354	11.61793398919465	8.577042162797486	2
25310000	-7219.602846647583	-6901.318977698264	-318.28386894931884	-6901.318977698264	1.4266050412367275	0.9224097364105786	1.0	0.41036225264726894	0.8427235800877019	0.19911951542386994	0.4741870884770549	-116.06045554228304	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	25.46173334393755	49.14752559251131	54.064031412218355	0.14870324290958076	8.8214548326729	20.082396716325555	99.04990314171896	8.877342318657728	5.650512516663319	5.106664803678732	22.361816270771552	6.737290857816119	1.9929164766856928	58.39634269406356	4.70647276259881	35.60880167890104	23.063720819434284	8.970104158160312	8.743158945610334	1.9942301029304281	12.120779077077017	17.501098767544228	45.104889005129415	1.2264017997147894	1.1279554708380304	8.600030431456172	16.01450190933325	2.81785938172369	1.4364588337703343	11.866052632578631	8.999928626992363	2.47973066359395	5.3956402240789245	22.741967843609004	7.629932261189738	10.223335934061307	24.375159212878426	8.563251136529988	16.04945683157289	0.9045034967655435	1.3172295471465476	17.40688037903317	6.368124357878575	1.2256403018752824	10.289479483506856	9.941944171759383	17.87645358154705	1.2005005130469804	2.402635141366756	4.6854183269362935	5.956753427082787	4.397625717704657	3
25320000	-7249.064698526609	-6920.285051184285	-328.77964734232427	-6920.285051184285	1.828029947539137	0.9528305255269096	1.0	0.4480315975203112	0.8775417746773141	0.2504434549139557	0.5201673820896501	-116.1205445820538	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.520866817410685	61.076123180178854	2.172689039003036	1.6743563812716986	10.57423877812777	12.734655820457258	118.73067953504544	19.90048926199241	6.773244289444875	8.137413268234498	26.805009972273925	8.075960666304141	2.3889001405173347	14.218309434478188	5.641628023775186	11.35445311537562	27.646379841280524	1.506150207557359	10.480385845607104	13.68005999715972	14.529124114906637	20.978489462098953	54.06703037628911	1.4700823973023078	1.7753852858826993	0.8661882881190991	19.196512402338353	26.33280749794187	1.94981958820586	1.2104888630644757	2.128871678939574	2.108039458140903	2.8891796129827285	62.57183788041178	7.225591139637366	48.51874346219053	29.218395226284866	77.46504354917315	0.7475355592849436	0.5620282400797646	76.49273319500269	20.86555029772028	7.633442420360522	36.130448598318324	12.333953415287267	11.91736437867647	18.844858590255082	1.4390346398653233	2.8800280864596157	5.616390165138809	8.779600165570209	5.27141444102986	2
