#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Ser" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Ser" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Ser" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Ser">
#                            <taxonset id="TaxonSet.Ser" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Ser"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Ser" name="distribution">
#            <parameter id="gammaShape.s:Ser" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Ser" name="distribution">
#            <parameter id="ucldStdev.c:Ser" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Ser" id="treeLikelihood.Ser" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Ser">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Ser" shape="@gammaShape.s:Ser" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Ser" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Ser" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Ser" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Ser" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Ser">
#                <LogNormal S="@ucldStdev.c:Ser" id="LogNormalDistributionModel.c:Ser" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="110" id="rateCategories.c:Ser" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Ser" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Ser	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	indicators.alltrees48	indicators.alltrees49	indicators.alltrees50	indicators.alltrees51	indicators.alltrees52	indicators.alltrees53	indicators.alltrees54	indicators.alltrees55	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	popSizes.alltrees49	popSizes.alltrees50	popSizes.alltrees51	popSizes.alltrees52	popSizes.alltrees53	popSizes.alltrees54	popSizes.alltrees55	popSizes.alltrees56	sum(indicators.alltrees)
24190000	-7297.218747147993	-7010.275603529556	-286.94314361843675	-7010.275603529556	2.38988902582058	0.8628416684140073	1.0	0.323407654347746	0.988666957209713	0.087057985905848	0.2957298949000675	-115.7244764769182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10.934911078345609	25.815424899496485	5.394560206914512	1.2469713115205028	1.3638702303734727	4.221595793494009	5.8507359145144715	0.12113408863194804	9.70664223643719	6.186980152896765	17.206335710943694	1.7136980709289518	2.852136162353449	4.240674397988495	1.8347634726113913	5.774785638095649	7.664191610243432	11.964985265239827	4.115425925883498	12.034841365845026	5.779559529703805	12.31339622023761	18.28039958852005	5.340593029204817	2.5858749805092875	1.6683843334915125	4.309860307975708	0.23702981496361916	1.315302891650479	0.0718759512381453	1.2344189307846876	2.343508826994063	4.200612423707982	4.422549874591858	3.4761741077533284	9.47214165481008	9.360348775547646	4.190320826301985	25.195769954549164	6.281786944750086	0.8316474629682169	9.114089186342825	17.122884920048147	0.3523939505918106	1.886277166761349	0.27682481520500074	19.269021069478494	0.032119491037551164	4.899426831610463	1.4916296491013736	2.7232450947162548	1.4749624854522216	0.33334181571321647	10.220855482947801	5.095545755614653	2.0934315768906995	16.812685580008456	2
24200000	-7294.7784684312055	-7007.473935907883	-287.3045325233222	-7007.473935907883	1.8523346176694975	0.9788930619296893	1.0	0.3870148438015338	0.9692359887603161	0.14334710986487614	0.3878284039755663	-128.89463438079068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.389728062131597	21.054556931183722	4.632269343098052	1.070765133119727	29.367894239389322	3.6250533913938927	4.406034829984124	8.005983224548034	8.335022602701905	5.312714547496378	4.925076135121349	6.950277388049586	2.449108435248682	3.6414360493528544	1.5754979572051258	4.958766136306336	0.361419021504039	10.274245222761435	3.771534055225942	5.011705068823659	5.687309017402307	3.104269680947615	15.697245251789917	1.1765938931188227	1.5979397585832338	8.798691028547388	3.700845483582042	4.022637108470808	1.129440960557118	0.06171935295109175	1.05998649570812	1.5794235271410024	7.052906286343121	2.1326542931039323	2.9849652488774527	1.854421767690028	5.051555335079741	3.598197806105529	5.4458446343333335	3.559585074599812	0.7141295859549567	7.8262016380951644	7.0844975119901505	0.3025981046475921	1.5180242987526393	3.349333351010195	1.3420750243093382	4.2955076386903555	1.7112801611161317	1.2808514558669566	2.3384306193908357	1.266539484501912	0.7856303757907098	0.9450097212487238	4.375507823572469	1.797614364017028	14.436929981353353	1
24210000	-7250.798025224006	-7003.164383448043	-247.63364177596338	-7003.164383448043	1.9539497368816647	0.8046398005534106	1.0	0.24129641394825757	0.9830759787373128	0.05629539179825813	0.23882100096926978	-120.8714560864697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	4.971426506256825	22.654035196585127	2.4525722623718513	0.5442441135502756	2.869060852898589	8.253104600550383	1.5109978790685132	4.238797646513549	2.103404058317617	2.605667113716435	2.6075999093329276	4.437651512780131	6.167719710758051	2.9319489414497957	4.737076125491845	4.583665613363789	1.924199112030852	4.011807275263742	2.68012316368623	1.8785939110814907	3.011166948744277	2.5627473466408257	3.2327208448358427	0.028008354557391913	0.029019947291071845	0.04296092466414254	1.9594264297004493	2.129800204412334	6.530083604591523	0.15528073292436936	0.5612137993953105	2.800467288230531	3.7341875106563873	0.7526623598469883	2.5277203771420367	1.4286488043221373	0.6066827264987236	3.4171789650566406	0.7264304324508325	1.084785025647462	4.382691494090433	0.7703910354226439	0.044402652295645356	0.1602116939099737	0.8037236207506946	0.9803748132037191	0.7105666218540175	2.319366071210085	0.9060436571017024	0.5317184363821	0.5182441743216664	0.29276873506387413	8.772890125370518	0.008929081490989864	0.08168263116270516	1.8778206226733185	1.7530553082278593	4
24220000	-7303.834175944435	-7005.574985264746	-298.2591906796884	-7005.574985264746	1.5936613268259403	0.9973063135443401	1.0	0.22540018555430583	0.9919009958855933	0.05705371506018811	0.23951308360005846	-117.8401441154431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.741432491127593	17.644673474841625	7.272445522399721	1.6138100097623171	8.507430779216387	12.839061444566406	4.4804591198305	6.273302148883007	2.47133053507531	15.192559094194593	7.732138447369814	4.715680910454493	2.433113837723739	4.875628802159011	14.046529265067813	13.591631519899732	5.956929449822687	10.608407280411894	7.947186715053253	0.4184864959734677	8.928808308553373	2.075617775405106	9.585766989984082	0.08305126654808669	0.0860508735971479	0.1273891044946203	5.810153765404603	1.4844428459906633	19.363212248507118	0.8285379570681674	1.7403861797506501	0.2146596987523942	5.89295652980652	0.06607656537923498	21.76269710773302	22.131549766044657	4.954050764149801	5.455324096869196	3.391132245628618	3.2166391684242415	12.995696649294016	9.508902949267851	0.16524381126115853	15.905705680058109	1.6352186068512935	7.444764516625676	3.1759127628919384	4.286454132371195	3.998366097599461	0.9779057189056274	1.5367141604262	6.441546802139764	26.013653701300132	0.0264767973219645	0.8149726851003097	5.5681736227513	3.859710005721952	1
24230000	-7277.860425095244	-6997.810732004644	-280.0496930906004	-6997.810732004644	1.6710381769097513	0.9708365166315446	1.0	0.25598551227148375	1.0679954069785966	0.07274225123814466	0.2534669764741215	-119.44710136149662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9.07519244834946	31.832926186722478	1.0437904311816197	8.713213656398498	7.402608976290566	7.90404552174639	2.758282059351886	3.8620008145085465	8.669005159070226	9.35291720433008	3.9547758749979116	2.9030904434246603	1.4978853879617802	3.001558343325155	4.018572729193197	8.367346375895362	3.667233913048716	2.582732778296729	6.243258064316099	2.891640563647748	5.496796446567406	6.656682389155669	5.901236548856374	0.05112842510093146	0.05297505779799398	0.07842390078490588	1.6871584095837295	1.2551832439713166	11.920475006699851	0.510068571401148	1.071425014169483	13.720152167160885	0.8322669549752636	0.7282253676706435	13.397657559174439	13.624732428681057	3.049836853413774	7.887294926522058	2.087665344966022	3.6480986328486624	8.00047404916021	5.853917133848548	0.10172819968455048	5.339751276532566	7.768739267295216	4.58318218135756	8.964334440750148	1.4375261838530473	2.461493605625539	0.6891239517838413	1.3523376842019528	3.96557640715396	16.014652155827154	0.01629977488669365	1.68268955922278	3.427906157878825	2.3761334672073917	2
24240000	-7259.314590095741	-6995.265431972396	-264.04915812334497	-6995.265431972396	1.8008063471897104	0.9472096140928965	1.0	0.24026767558406611	0.9691279387213118	0.06932060783237205	0.264564131911446	-119.64380491647498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6.473079475651912	18.432385301119393	5.409801182771912	3.5896536567953583	5.280072737126142	6.742486825743047	1.967404998634146	5.525276357485009	3.9018717080876852	6.671172731310145	0.1127545515808986	3.164866745561146	0.6859123070228326	2.140927128292855	5.70665549638539	5.968192784862582	0.5916460323236582	4.676409103474939	4.453140345764559	2.062525868188616	3.920710272825467	4.7480242864727185	4.209186020326933	6.740296556475463	0.037785618465428224	5.1368046893875645	0.6247370460347326	0.8952868978784702	8.502539482776934	0.3638175630437852	0.7642173219347995	9.786198573918147	3.15971402667195	3.2159486421919565	2.130986781310472	9.718138358750124	2.175362831397589	1.634678850135132	1.4890729616413916	8.96217746378174	5.706513074830005	9.503290091995085	1.2820072076789382	3.808694370938156	9.464492057469135	0.7850143671298144	1.1394979603112707	1.0253469873362029	1.7557141436621502	0.604606487018052	0.6474650952247035	2.8285340940561916	11.42280086836541	5.637259911986718	0.7351607815456777	2.4450290306583877	2.021894812135369	2
24250000	-7269.019030042167	-7011.792975126575	-257.22605491559284	-7011.792975126575	1.6319899888491045	0.8893960470125608	1.0	0.35248241004441333	1.0351291451254703	0.11627206768729931	0.3383466531206941	-123.87316883277826	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5.303288811039223	28.6968311828722	5.28233477707319	3.7022230713286755	5.08352737952367	1.12831261353876	1.6118629402411762	1.3719391544358586	3.4512754670948778	0.2438579142173779	0.7042206422615184	17.466855519060648	0.5619568053923731	1.7540268009118418	4.768287761640836	0.8396779962386625	1.0627730749845161	3.8313059753994327	0.6649588536912353	1.428858452837554	3.2121742054013276	4.071215884642465	2.3925848742436444	5.522215422427285	0.030957143100073106	0.4452255502808624	5.271998540236177	1.345406338461633	6.965992411191409	4.074686040335817	0.5066305520134324	8.017673441965778	0.34250868166064796	1.181941532093102	0.22794787179951892	2.2906902804476	1.7822394128012116	0.833088369918088	0.9258761431863632	7.342566338788058	1.0800581903786466	7.785891120680499	0.8741238370648988	1.6035570214069776	0.12559428068651865	0.8334510532220633	0.8425215235199934	0.5552594301296091	1.4384280632564084	1.4208404472785618	2.5900551664596185	2.1210512207438303	9.358515103019096	1.7580874446796046	0.4457546514066825	2.0031725471207524	1.656505558850079	3
24260000	-7314.224662909011	-6988.901823214726	-325.32283969428454	-6988.901823214726	2.6032067795445655	0.8893960470125608	1.0	0.2858131822858192	0.9695545796647956	0.10356065743490601	0.32265004465913977	-123.05562992847668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	21.42455802918332	39.45116997124439	0.2297252084865363	10.497319787132035	27.24226207465002	4.558227908218264	7.682999436489032	1.3276850626195713	3.0560804896154186	0.9851524629679799	2.134654597874327	34.58779897185071	9.21409645554002	3.4930997875548377	17.627921377344112	3.657235600067998	4.2934571787723375	8.250788571620095	1.8615356572191024	5.772391798573093	4.178240965881673	3.468392167453723	9.665714107683	24.564951051160058	0.1250626040551769	25.457135532035892	9.75571809466021	4.024411818298827	6.766056745938979	2.1212422137555036	3.0001033446579384	32.39029893278187	2.011025410296021	0.09602088446312322	2.8408231228651877	7.275244584266805	19.579584295141203	3.3655625331199412	4.77587017219085	29.662959007821115	4.363286669678396	2.504177831142096	4.013477107375608	3.6653579703259176	0.5073836350569356	2.3979804518361694	12.45476841679968	1.4513497204288355	3.241922112891047	5.740000157933167	0.25841066167361487	16.360661601604075	37.807114987639366	5.7030821440837425	2.9724421265324796	0.6568520928617576	6.847885820769735	3
24270000	-7312.727299888021	-6994.505800183797	-318.221499704224	-6994.505800183797	2.593907455508919	0.8540161449555869	1.0	0.36092035651005505	0.9575645236733392	0.10353853230373082	0.337983226118436	-126.85775864305117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.977781893216253	34.2270270649963	14.323692885724956	3.6936361257858676	22.859535547420762	2.4190310819845693	3.9784143076912146	3.3037568691190247	2.5644192246851127	17.18649776101589	6.959186922960574	29.02332478622633	0.4169395063350432	16.645395287057536	8.548228872871936	2.83359136171661	0.5690049836207223	6.923404309464838	1.6222046756996489	11.665368671079344	3.5060468775880387	4.1151480730904995	17.727781394561685	10.347554426142114	10.98004672138218	3.2936268676284475	0.1556069093432055	3.3769657147329255	5.677535671444236	1.7799774356901084	4.51712700981009	1.8743119566018276	0.24494973545855767	1.6303858280580545	3.230020178890521	6.10480553099825	12.188925970141458	2.0694950746379814	2.9228410410281964	11.69158596390353	3.661322486942624	1.167724234351129	3.3677901766529703	7.16596505443326	2.834990144247328	11.170702443261858	10.451049203570333	16.079851081228558	2.387804270429029	11.546524954924974	0.21683763595598562	7.494710792725353	6.437021156229818	14.871396942033677	1.8477591790088759	12.584877040625374	7.5868157665977565	2
24280000	-7287.240113649647	-6996.20272166142	-291.03739198822757	-6996.20272166142	1.8405816877421424	0.8540161449555869	1.0	0.40262105337192144	0.9981281555200332	0.17717101144649924	0.43068746209816877	-117.1478588065611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.820081485566734	31.104558972764753	11.01106933162026	2.839413256852092	9.549913398279934	1.3055892998731045	3.0583311246191105	1.2942210544321961	1.9713490161806482	13.211796701036587	1.0467513549202436	15.740798079066796	0.3205143986242568	10.132292728346972	6.571290066932139	2.1782700306592533	0.43741187239006635	5.322236763281273	1.2470393142824872	8.96753262171499	0.6371676904594618	3.4047948647810973	3.6191734163255673	4.100589852635622	8.440704270758296	3.9866349525204714	0.11961988300969248	2.5959788381449105	4.095118960801425	1.1089137347225106	3.472456375710404	1.4408420417751084	1.0794064079844425	6.776513842838462	2.4830172230054712	4.692954358500149	9.3700074419336	7.662731130715171	2.2468790419362374	1.4825464720931714	2.814572755139401	0.6451022651994407	2.5889253159310965	5.508700770942214	2.179345318404424	8.587267268780922	8.034047384761648	12.361082893224522	1.8355795940190782	8.87617375157981	0.26701685532767366	5.761417870204823	4.948338868043635	11.432106517026218	1.4318938565926644	9.674387375503166	12.444160362561698	1
24290000	-7280.469678305874	-7005.555417722938	-274.91426058293695	-7005.555417722938	3.249842990018718	0.785666902633841	1.0	0.320260863726533	0.9559509879067815	0.12241460610362609	0.3403377248783167	-130.2722693333954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.16224272684322	28.8520277746856	2.225735599083832	1.0281788241373062	5.640249752398373	0.7710907333117344	9.128275921158286	0.7643765631555074	1.1642933644200721	4.4034410657103615	0.12936767104982294	0.3015873936281117	0.18929818335380724	5.9842073083699425	1.066721997379798	1.2865024517704542	1.3579144025272012	3.1433525451350666	2.1305074395680434	5.296291342114395	0.8065976752427382	1.5526036442984572	2.1375106887350097	2.421838810096546	15.78392231254952	0.3402593745542668	0.07064839097377146	1.5332043745774127	2.4186076607628992	2.1858309968251746	3.00598156924943	0.850972006806988	8.092576493749222	4.002259384999021	1.2532520898192288	1.3579803590159614	9.713164526881945	0.028493276753058874	2.577736875742195	0.5404616567499653	3.0024478759958986	6.7408010917670005	1.5290385119919798	0.9422712529449572	0.04556419752801726	7.079899144132279	0.6512238886141589	0.249745095810193	1.084106935727641	9.298712592061063	0.4102621867844054	3.40273616740223	2.9225256723577475	0.12476650752198909	0.6637403599902465	5.713765007451865	6.951658627625849	1
24300000	-7252.214037611711	-7007.823506088597	-244.39053152311405	-7007.823506088597	1.5664979248033228	0.767900896024107	1.0	0.23858136867599797	0.9561642049342287	0.05023430855284017	0.2272132911365302	-116.49284044610984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.708718271916654	17.972606520941014	1.5566919421740075	4.694224927470316	4.207105763674792	0.49052533603912996	1.2491738870865496	2.8832293905294724	1.1227789365217193	1.2065843887967618	1.7820272388719633	2.091984357132752	2.4322626510538194	7.192763732371007	0.7460713386371775	0.8997870192140187	0.9497329374819901	0.36429641513957384	1.4900888341285996	1.821477667064673	1.3382556396779313	1.0858996834414087	5.180630580578873	7.3500137948835444	5.008198548177678	0.2379793120242237	0.13030028623964685	4.615338735411393	0.6234984552567857	0.2349148454943474	0.06902407746786215	1.3911404392016073	3.5876771380236763	0.23225320548014655	0.18494466595563264	0.9497790678195869	6.007548293992977	2.1594133989693693	1.789615960564467	0.8486529673824119	2.020936948415473	0.37006899682765687	1.8695795057054223	0.6590297910521815	0.03186785491173595	10.5364157544008	0.560090515346877	0.728046213794016	0.7582304618737459	6.503571659909563	6.59169909904499	4.510819206757898	4.143021815042956	0.08726239405642786	6.724791149383773	7.4611431598235365	1.4446663124774215	1
24310000	-7315.862037759363	-6993.016443622899	-322.84559413646423	-6993.016443622899	2.8191803060994918	0.8457556085151051	1.0	0.3068204804838722	0.9683283836941898	0.10556305656989577	0.31879153497065743	-126.94227219667947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	19.67531244302677	36.13032850079354	9.863382976323424	16.595323109709355	4.05570111134014	1.7730616141029127	37.61079774178475	9.937158640785219	0.1886054542216172	14.603868052556262	23.241145621118868	20.224805069950076	8.382884795420358	1.044068252775154	2.5713629563200153	3.1011498364363534	3.273290324084954	6.892268208853964	4.627919295821585	6.277791353585332	2.9012246189795765	7.098173001674327	17.855238333659475	8.486233217810947	17.260944842356988	0.8202046582132551	5.925420769253646	1.6746456468522544	2.148910899189125	9.472270639732828	0.23789408157567246	1.671099971677372	12.36506432320759	1.4311581030613634	0.637418753916994	11.362725486876801	9.543352290580883	0.5671394878806786	4.142764185058267	1.8564934677565514	6.965235275900481	13.088778002946988	2.8115308140998656	2.8898013141444667	11.179025139862953	11.858860210735617	2.8177112243871183	1.0813811896687315	4.172068988670851	0.6775464926674776	22.71853910572903	16.731839449365566	7.443075148871954	0.3007531263248517	6.40164432558684	7.839371047833704	3.2642820913023134	2
24320000	-7341.731482289967	-7016.54604787428	-325.18543441568715	-7016.54604787428	2.3841157253025664	0.7714325861316462	1.0	0.3353876132284334	0.9872359612660575	0.10829314978341463	0.330791673440483	-131.50601244964406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.82679979104835	27.405954621815592	9.893377749635816	10.861607082046797	3.8807959495756172	1.696596998018159	35.98880379239682	5.296935100247274	0.18047170210954333	13.974065255457127	22.23885373055316	19.35259513502057	8.0213665816899	0.9990420238614318	1.7919914613842411	8.863377207402081	2.0263987923436386	8.06330676350707	4.428336794338542	6.007056878317273	4.626032474363258	13.662585572057258	17.0852177469943	30.042531531797838	16.516553609625515	0.7848327152405142	5.6698825405436155	1.6024252933991967	2.259842668513777	11.551412694213871	0.2276347203262767	1.599032528133847	11.831811621317858	1.6001175694534011	4.452747465267671	10.872699401421178	9.131788043034964	0.5426811707740614	13.675450995270424	2.470414066195158	4.2610881052771115	1.8693509335823872	2.69028143246494	2.765176458307702	4.701598973617315	11.347437942042797	2.6961953079086753	1.034745812278798	3.992145374646176	1.109673868479484	21.738785014326556	6.90160013013533	7.122086933221923	0.5025337769491686	6.12556859771948	2.183060923799952	3.1235074702071226	2
24330000	-7366.950951624325	-7012.58629516925	-354.36465645507565	-7012.58629516925	2.25019056216901	0.7657141194567102	1.0	0.31369312182492204	1.0327023781602593	0.11099847839579188	0.32282926763428127	-131.3309835461206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.965785202999395	38.34389317084661	10.261541096901922	15.889000909154971	6.383022878289031	2.79051452183943	59.193361607750745	9.064331485448866	0.29683472628210417	22.984145362767823	36.57783454565991	31.830598440665113	13.193315771129031	1.6431959261803089	2.947416623892589	2.006280397535491	3.3329631395541806	16.25746123303144	3.8316892307224344	9.88023642151956	7.608766733225879	22.47183243235441	28.101280556000365	49.413101997840215	15.241395269124292	40.0049250259923	9.325661653882907	1.1348332511935684	26.076665317560416	3.596951203013278	0.3744071181826609	2.6300432547407784	47.06004660304306	2.631827899864253	10.4697482014157	3.5835751891204275	15.019705430467804	0.8925865656622088	22.49299311479574	4.063266842229907	23.771996915415034	2.428908368780227	17.112054325646557	13.2767693830409	24.051428279642607	18.66394341138828	4.434625411469671	4.4127416413795615	6.566167247883473	1.8251600398414674	3.983692101261586	27.344650343024913	9.280147807015604	15.153403206698458	2.4909460287916105	3.590636560738958	5.137456310996972	1
