#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Phe" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Phe" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Phe" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Phe">
#                            <taxonset id="TaxonSet.Phe" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Phe"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Phe" name="distribution">
#            <parameter id="gammaShape.s:Phe" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Phe" name="distribution">
#            <parameter id="ucldStdev.c:Phe" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Phe" id="treeLikelihood.Phe" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Phe">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Phe" shape="@gammaShape.s:Phe" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Phe" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Phe" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Phe" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Phe" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Phe">
#                <LogNormal S="@ucldStdev.c:Phe" id="LogNormalDistributionModel.c:Phe" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="94" id="rateCategories.c:Phe" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Phe" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Phe	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	sum(indicators.alltrees)
29600000	-6345.3563610983365	-6139.841807120226	-205.51455397811083	-6139.841807120226	0.5991835032527258	0.6787442180136806	1.0	0.5374591632873112	1.0553622249852261	0.25685969070958065	0.4690607775081513	-66.36149712587962	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9.195989982779139	25.6876651675628	1.6635606629880932	10.936824690899117	3.9957380008347134	9.075596632594369	2.0340723617017575	2.3847521485010152	3.033472063022029	8.236478616667245	0.5502408471526172	2.1468478846718937	3.338832879090888	5.735249103693779	10.604132253628661	1.7785998085284034	3.1827862515859593	6.773852475749016	1.7937889684143153	5.025019326435575	6.617690064336061	3.490779763779353	1.6485992534541756	13.698662264607295	6.094162304915106	2.913196050406868	3.1017227253641138	3.8769578580074096	5.976713329883861	16.014366467073845	5.155477908718756	3.3583986865203475	5.529773960052913	0.5594149450935602	1.3557434856349964	10.087605372788255	3.4348463011673154	4.464054218835861	2.36661857806537	0.4596369831241637	0.026264252781299645	7.222605809785994	9.019933446105759	7.656322687859871	8.825530108062917	0.7662357483478901	0.03971807940157669	2.277228352998949	1.4734869964393267E-5	2
29610000	-6314.570000373681	-6140.389762551502	-174.18023782217938	-6140.389762551502	0.6300001882070042	0.8781701268499796	1.0	0.4847217448279927	0.9791038167457763	0.27192644551807693	0.5158210239108875	-65.29873855514897	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4.516089258137909	16.606926021104314	0.4302781744159364	5.3710015558085935	6.11291907802799	3.871347000292008	1.4289499018420166	1.1711358517500232	1.7269827681642005	4.044879635065919	0.2702196048351567	3.2778276595547258	1.0076879196912965	2.9097381204302524	2.114860283506948	0.7433746406662919	1.5630450694980496	3.3265937065207547	2.4260308917541042	1.47810133307318	3.0799009512314237	0.013736565864582124	0.7693228752010324	6.727321541226384	0.07834228658570933	2.060294845962916	1.5232353132148402	2.5937160578430376	0.12141516452665335	7.864548407868045	0.29761724366443737	1.649287163333274	1.4752515488392675	9.739071755260241	1.731500279825399	9.129328816596349	0.9450760432789842	2.192267210293028	1.2547512299930053	2.7074522051578254	8.544894088102872	1.1877733073115446	4.429629068904935	1.3904971422649068	0.461192416647689	2.4198638678717477	0.019505283506748808	6.137354332315322	2.2302273676943935E-8	2
29620000	-6285.338830847803	-6128.591243987521	-156.74758686028278	-6128.591243987521	0.7767397596066546	0.8781701268499796	1.0	0.5372324730376848	0.9143003246560205	0.28567372880231306	0.5565671728595543	-74.12203246138324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3.092245703071113	7.3233396329835045	0.30637248999325184	0.40760606045020564	2.467057854736455	0.381357008773819	0.579840256484513	5.851706323683466	0.18765388409194114	0.44558139315312306	1.7060087512872284	1.5792705167294512	0.11560759027841024	1.2496566994187004	3.4204402515741497	2.37510524269812	2.5195562356415513	0.19382053967522545	1.7095068830549227	0.13391217513453477	0.8066792157194212	1.935420084703337	3.233851178531476	0.6174001308125641	0.2554740107431914	0.29733923749294816	1.9058578208043886	0.13440280360111703	0.15580419304506293	3.740105918082943	0.9833152633069102	0.6104134783612848	5.614721818307282	0.780823825865383	1.8138865877275399	0.6568489964289956	2.411564985732504	0.8500980595205734	0.8591502243622349	1.4491691076057596	0.4428828444636234	0.9137400095772272	1.6076949781798842	2.5956645484287213	0.8172973489166917	1.5320863708762895	0.8780554889978707	4.2023543994681996	8.446263430020484E-10	1
29630000	-6382.6383647799275	-6124.805481812479	-257.83288296744837	-6124.805481812479	0.8653762354719214	0.9281285683147967	1.0	0.5034653375700208	0.9113590603866274	0.21156347215678728	0.4735079539947699	-85.81184254241559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19.164917468674343	19.56364795285428	1.8988153106855146	2.5262340895166657	15.571281217089341	20.267887028318412	2.3005661403082116	5.748230877424044	13.591003067678258	1.8457095546652902	4.432031562819988	21.360451447107874	10.237853062993192	20.622685303896915	17.141739983152256	6.9936619012713805	23.815646604702057	1.2012482199976697	4.665742313058881	10.540615029845577	0.8756212781092847	11.995219575765114	3.6242278640524104	3.82648200963461	2.9412924322393494	12.864387761681742	5.620161476388991	7.654431882633455	0.9656330019365755	2.236190981040924	2.3372388284678043	4.566370558869879	2.594000983657416	26.246156306585203	3.7649576259711686	8.85603340770963	14.946239193090845	23.185264503771084	0.5272888320640583	1.629274044923535	2.7670188274781995	3.6044669742766224	1.108762234722864	3.1781921923363066	10.906412703913778	5.129211201778219	16.705264323550182	57.395640850192294	1.827261636776964E-8	2
29640000	-6338.594764915974	-6128.253799995578	-210.3409649203957	-6128.253799995578	0.7493565596032573	1.0336014449297926	1.0	0.499226150287548	0.906052778433352	0.2750145831277541	0.526116742236899	-84.4438260594841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7.777214585873523	9.590311454780082	2.4562125510536825	1.2998346812454207	0.32814415980154205	8.052829272877489	0.8694041051876861	0.6215736199122897	2.15963952925608	2.4502100804526674	9.13571347926163	8.668172708117675	4.114031316708848	8.76954009439905	0.18446486708942736	1.6864549421743298	1.5945186651742422	5.020801019603268	5.562204263088656	4.133889396501282	3.5234690260357158	0.7447153588357277	0.12535040459426927	1.5468290379438299	1.1935904468527605	2.423928148572064	3.719210208294717	4.182966173672176	3.6066505703898875	0.9074569271157567	2.5966618892215227	1.8530548734683787	3.979218298811	0.6416185525383916	1.3143071974437932	8.516598830086151	4.860516322482332	9.408690518537195	0.21397631387663202	0.3694551111110631	1.1228693898434328	4.491900271160968	4.322912955870776	6.70581031923434	4.425874105593095	10.480720627787068	0.14998034017916045	1.2890566422230885	5.270764735406546E-7	2
29650000	-6353.237485895338	-6122.93626231879	-230.30122357654858	-6122.93626231879	0.6974342395283399	1.0336014449297926	1.0	0.4866679687873083	0.9873683405316799	0.31766826022053235	0.5386975032703681	-80.9795269260736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11.48076553382224	11.110629256855248	3.6258740309287014	1.9188228694647869	0.48440815389324343	20.886219533083562	11.56897470602332	9.789255157582936	0.9478200105600317	16.252644214091898	13.53699490850292	3.054692973869514	1.4363139358585566	0.16004945143865004	6.614505879886723	2.4895537548401787	5.512250982235884	7.5433514012655	6.055544640110072	2.133970293389335	1.6917779755699274	6.261719362884079	0.27640721052954037	8.199398178343733	8.74671253206187	4.116901387857252	1.4411888765502776	6.809869561247147	11.0696510115543	5.826161644570815	3.8332060908945316	1.7041267047799054	5.874143215686116	2.103327511235231	3.4525514055876783	12.57224848745274	3.8860901971329627	10.130842229465042	6.475248541466569	11.656360346512573	6.774296452728361	6.839889292707498	1.191306211136479	2.2894607432826253	1.2043351120657437	11.79724947209185	21.279807938958957	1.9029122709383515	3.508524750293664E-9	2
29660000	-6323.791830396939	-6125.336117968443	-198.4557124284953	-6125.336117968443	0.7438157699187076	0.9997733345715094	1.0	0.3794413585372008	0.9787907742791543	0.2611667459357	0.46856791226374883	-86.49734179439302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	5.199439496626211	12.25523833248558	0.2554855644173218	0.04329745777438971	0.21938004747334935	4.07977586768081	3.3463140926413586	3.5388125522724914	2.321284195200824	0.6915238839052643	1.651808518512505	2.304991464298647	3.4503203242018867	0.4133574512895744	1.7553556176533716	1.6606504249713983	4.527337416711839	4.281511344001411	5.766139522435425	1.441940335245444	3.4474531388854475	2.8358240464239657	1.773437568400539	4.28254773644916	0.6381771772643542	3.052833014763657	15.892394783203613	3.691828790700507	1.3518381804645192	0.5247397569326141	1.7277970595157268	1.7129136461303778	6.320627466196461	1.8370413529530223	1.3933302632731808	1.5048849080148077	0.8859404514810679	4.5880826558812675	7.623317142203367	5.511684745563699	3.06796131620364	4.501700081906943	0.32659620284843216	0.5920431834235621	2.6100819767738583	4.201799878904726	2.3980472856477757	0.8617959482739779	1.8709512137404635E-5	2
29670000	-6285.937007769915	-6127.880066727398	-158.05694104251674	-6127.880066727398	0.7148165994624868	0.8605557155179406	1.0	0.5941573856053649	0.8957056379013657	0.34788206530555965	0.6073731876117403	-83.48289772477892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2.7058659423935856	12.864147336193808	1.8466197437559295	0.030496606434169723	0.11416865207951837	0.5169824679086279	0.002056509577042935	0.6380962058481353	0.29948654227402416	0.3262052729052863	0.25865350309508917	0.6157611511294654	1.1635888199181086	1.8291343532133866	0.583755964122189	2.3867248391584472	0.925353744611236	0.6977953981394576	0.05012431031578235	1.6770645075600645	4.757276241143641	2.9297217206018	0.1898224551271129	1.7003158585502618	4.945874792748464	1.2246111321018691	0.40886861305640165	0.17077139170583272	0.8908691648946465	0.025230568593553337	0.8142714075433399	0.19294284155861932	0.4833072384999329	0.43657926588758983	1.6209063508750179	2.0268441453956765	0.8844494017816062	0.16613280484069692	1.2613146022211805	0.7296110739253525	0.39001817844206205	0.2116504028890724	1.790282862911861	0.9848028399495684	0.19727384063117434	0.316965930604091	0.935730658879895	0.7270046981889469	9.012748907587286E-6	2
29680000	-6352.4790771166645	-6142.669538962476	-209.80953815418846	-6142.669538962476	0.7068207671111312	0.9162133563690095	1.0	0.47267969654913394	0.9178650339206381	0.25341662369233403	0.5412710533770652	-77.52474179493936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	7.865966479021451	13.107632874573374	0.4103913772099735	7.170993470457208	11.306437796220763	1.0885171368988922	2.2109988803639267	0.7557643311612336	2.2416680054480675	0.955316473003325	10.564620047912662	2.6781434704065874	5.186480991919741	2.455885058445544	2.7992533725821285	0.9229214348382048	2.038515734308498	1.0173679385917676	6.896720250140609	3.7361870790337925	1.9758449878586761	3.6745501883156533	1.8985919843905223	0.2713490815178918	0.011236707844216019	1.1659920689795518	1.7686248275011895	16.071367406230095	2.789733751524276	0.9545831206399789	0.9150653657730872	16.051349688299346	0.0408382433838731	7.893082080731944	3.456155537358876	5.892046555632452	8.398864923337817	0.8669979991499516	0.7881268580812616	1.1451749490466439	3.334163591979149	3.1034155061240556	2.043920656590007	28.301857610965076	1.6228714296144062	0.5495533472770077	6.345163351735506	4.443617374160066	8.660668239793509E-6	3
29690000	-6375.282442729591	-6126.639914570144	-248.64252815944693	-6126.639914570144	0.7946084941387105	0.9162133563690095	1.0	0.46668603571989503	0.9275018028832479	0.20196714452238587	0.47839035483685954	-92.6176603652717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12.624714221435193	10.162766603599716	1.2892752943834243	3.054590244491663	18.1465998387369	1.7470475897823716	3.9535550808801445	10.343028564210078	0.09851156499464757	1.5332632671219757	0.5335115654360574	28.594022122663233	0.6608358046287262	8.055086393904173	5.150542427602072	0.042951030441505014	3.2717757760830772	25.188092108118326	8.768698066112558	7.778410120148623	3.1711905185583777	5.897577385249304	13.776613719219279	0.9891743095581331	10.608805309118544	2.131108574304357	2.8386064282993644	4.6731333890042706	3.1165599597738227	1.53208625168013	6.327964487323257	22.046379279241183	0.06554453968267522	12.668234203811181	11.717591747865354	7.956931255324835	13.48000525102249	1.3915139352571848	6.299609926750614	3.0571766541665797	4.761860990143464	4.980917981239718	3.2804505650457703	45.423898668664776	7.0611074845741335	5.7409314957587245	1.538943607898318	7.223201491042273	5.546377757719604E-4	2
29700000	-6304.345602237737	-6140.901578823276	-163.44402341446042	-6140.901578823276	0.7012781945736801	0.8995166245886032	1.0	0.41340123480696006	0.9684608315160305	0.15371381065401077	0.40600317837220656	-88.31266785731302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2.1624351155622317	15.427730310440408	0.09492941043862511	1.3354546497807878	0.8766984106620678	2.056265240394455	0.2123023754244621	0.8472116398204517	0.32618590455014573	1.0663466956911325	1.4179064067374518	4.897751857877784	0.2396744438359285	0.08633476062245682	0.5978851972396598	0.5375546190670929	0.3341202841096374	0.8590310207676507	1.343682918605514	0.7699602579292046	1.3323394851970645	0.9401283795005099	0.09888420449612559	0.48367339416855315	0.09261518361653008	0.6444665991659668	1.6926566899065483	2.3693648118923605	0.5338226734136718	3.4759491190772183	3.85779259874735	1.4113753189788032	1.589344285228671	0.8688806725342113	2.4801488465434347	2.0085458563928005	0.3566123606323791	3.045276643993098	0.27743015982822505	0.7902478187062075	0.8156394861618937	0.06671512229935972	0.07865798978711659	2.397728686112363	3.299781789952887	0.31629455906133913	0.5547806650410605	1.8452753660241945	4.043367000824413	1
29710000	-6420.942692912137	-6138.554226684958	-282.388466227179	-6138.554226684958	1.1343848987499354	0.8995166245886032	1.0	0.4179287132690728	0.9252601711489897	0.22595215918878434	0.47771807949717593	-93.19297078607102	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	24.14613743153332	34.88731164861114	5.148928153767184	7.292683698869102	8.182753585854448	41.835873130670336	7.032909472562976	14.746778387182038	3.445816658103174	1.8895794890303783	19.288301069074254	3.254736736143421	1.722859772598179	2.123039968597572	6.676093093815082	28.076205273413755	10.95252802283855	66.50260471474941	12.704494176181656	19.94248156949326	7.233029364111628	4.733341907127032	2.8553585237116623	18.25929455780831	48.545626833543	20.309948632253775	25.955148665938726	40.054466954082606	3.5023723981952144	28.03342475270387	7.934743136247461	1.4282386579216177	17.746902675124062	29.570669492775156	7.0302957816442975	5.733750228123885	5.50114046096607	27.709999305971706	0.5271973418573169	5.959244779780177	20.442469436237264	16.38844254586579	6.839264745434792	7.616066969968213	9.166493311797435	3.531801642037077	8.444066992196685	4.440621280242097	30.70109830362449	2
29720000	-6459.53882762915	-6125.829942587156	-333.7088850419929	-6125.829942587156	0.9578192019111578	0.9335569073914386	1.0	0.607849300926434	0.9245900720879004	0.3279844859707845	0.6060302866550433	-94.68552728091689	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	68.75739775329947	18.102617882964257	14.661844035120726	178.25006386313345	22.539601325743423	119.12985161119441	52.601098474232145	23.978618360611332	8.647843388811268	5.380677090989612	54.92445292139266	5.767722303206433	58.06148502129686	6.045468099439459	19.010526614912493	16.4852609188275	33.290416290746876	48.09618930793769	36.17671612294505	56.787266342268076	20.596431970110633	13.478440315082207	19.126852964993624	48.14500425865991	37.56834282720192	57.83364815248946	73.90865249691582	114.05720372326066	9.497253434626515	38.57392755111124	22.59459888506833	4.06698478246503	50.535239832150346	84.20403842690241	20.019137419080128	16.327155685709627	15.664787125639823	78.90568209622583	0.6305278987908465	16.969263294986543	58.21100811972707	46.66695308424884	19.47516648471741	73.90855353547796	26.10207236786162	10.056991143029316	24.04492538337657	12.644902916796788	87.42299398862521	2
29730000	-6479.683218667601	-6137.551222003217	-342.1319966643842	-6137.551222003217	1.1618852861697422	1.0819298254880416	1.0	0.6801028700015801	0.7770572236244232	0.3511650200486808	0.684580310670081	-102.20090657459995	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	65.43092534201793	199.6966782416131	74.14785020515775	169.62635297347236	9.300360261836481	113.36636756884364	50.05626535670421	38.40172393414701	3.3410091979515366	5.120360754391008	52.267216270242955	5.488680778301882	14.236233659092248	5.752989275295726	18.090800238191008	15.687706511140133	31.679831030545785	45.769303008449235	34.42649211729664	14.997350509657348	19.5999797343056	12.826355429378768	18.201498737206002	45.815756299304425	35.75079213395658	55.03566507998744	70.33296316719293	108.53913361166829	9.03777776269101	95.99890649844941	21.50147563882759	3.8702246792902044	48.09035264048696	80.13025989690932	19.0506146055618	15.53725038507445	14.90692711486682	75.08823723700917	3.6352396806601335	16.148292926196852	55.39476842959329	44.40921301516841	18.532960901996397	70.33286899349437	0.4011953972644138	9.570435446174361	22.881635562459987	12.033144443228899	77.06477997795417	2
29740000	-6421.156565775658	-6114.6559768377965	-306.5005889378619	-6114.6559768377965	0.9370252121456486	0.9370960665083756	1.0	0.6460978753869566	0.7988192660925163	0.23638214174957334	0.5588525986545037	-105.81604083737628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	31.668066239509347	10.298149529690054	35.88699104498614	82.09785439914506	4.501303065539912	54.86845278034373	2.026218417339838	18.586139977405587	8.919040663915872	4.324739915235532	18.49409754365469	1.040411126914659	6.890227948950503	5.594192553724176	7.051268813302478	14.38124431781129	15.332795345437908	22.151991765841117	16.662158254154892	7.258602669523562	9.486239928207755	6.082479585026483	8.80938584706265	22.174474802480983	11.390729676629674	26.63683996792369	34.04061496543321	52.532108553048	2.22134162258352	46.462734769870224	41.10364575842142	12.429230728055245	23.275361993426106	38.78243147166477	4.631065883451494	7.519910070084385	7.214838439675678	9.32525549655773	0.6255200242060738	7.815649975431495	26.810643236067996	21.493718636219747	8.969810993667334	34.04056938608509	24.7248462137414	4.632017384228706	11.074536190228178	5.823949658450677	37.29876269238472	1
29750000	-6384.265202968402	-6140.536281401089	-243.72892156731385	-6140.536281401089	0.7965300170500299	0.8925037128811301	1.0	0.6366753608131966	0.9322069955259421	0.30586453176431827	0.5433241198719332	-97.76899982464994	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10.665764444692332	13.795645645349559	20.092327733938852	9.150993993515549	1.5160331492335575	18.479625133212352	4.925993891723738	6.259788312800965	9.182642914142104	1.456566904704553	6.228788538142209	1.46304955642318	2.320620012536652	5.991366957196714	2.374858370892897	4.8435848010188405	7.747095346487985	1.5792187443227488	4.9195547431453415	0.9074904404684001	5.302778572166913	2.048571390589195	2.966989952482568	7.4683349194514035	2.88379777317143	3.9356348792199674	5.9377685824217785	17.69274736803439	0.7481450341324527	15.648589994844285	9.019848295437903	4.186149105902053	7.8391123256243915	13.061873609230148	1.5597371013175552	1.513484589522401	3.219944937983192	1.98710851672276	0.6637058839897971	2.6323009744155863	9.0297905531669	1.8018139793335433	3.021020937884389	0.2596448105391913	5.472919924318114	7.968342670755333	0.3514954452476715	1.961498840029702	8.825569199024626	2
29760000	-6387.78090445718	-6132.117350147734	-255.6635543094466	-6132.117350147734	1.0169612553229253	0.9515057123463527	1.0	0.5805743627962878	0.8779128213478217	0.28177623544827773	0.5582741050011396	-95.74533100922609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	16.050420649339213	8.365144686694125	1.7323585292917965	0.5122991838333912	3.6714241169549506	5.869505009270157	22.38462944076682	2.008084478984426	13.818538953201713	2.191920855335226	3.673953748909727	2.425357057085502	8.666225297957906	1.1019337441696835	9.289643677331775	6.367036772532084	11.65824913595842	3.7352454704417926	7.403212722762543	1.3656408202433454	5.977502436719796	2.1924536055402237	8.323963661657677	7.03050504333956	4.1967411003914545	14.072654727535157	8.025392255793811	26.625005565424594	1.1258492128537254	23.548846713118724	13.573556784019136	0.9942030119281292	11.796721275454791	19.656215640593395	2.347176961233735	2.277573673607206	4.845547732685888	2.9903086398234073	0.35814907961268444	3.961229233415196	13.588518432533128	2.711467373025918	4.546196111394097	0.48944045277531667	8.235946651641	11.991194105861531	0.528949404593254	2.951769809742484	6.193610629892464	1
