#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Gly" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Gly" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Gly" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Gly">
#                            <taxonset id="TaxonSet.Gly" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Gly"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Gly" name="distribution">
#            <parameter id="gammaShape.s:Gly" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Gly" name="distribution">
#            <parameter id="ucldStdev.c:Gly" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Gly" id="treeLikelihood.Gly" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Gly">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Gly" shape="@gammaShape.s:Gly" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Gly" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Gly" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Gly" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Gly" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Gly">
#                <LogNormal S="@ucldStdev.c:Gly" id="LogNormalDistributionModel.c:Gly" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="98" id="rateCategories.c:Gly" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Gly" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Gly	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	indicators.alltrees48	indicators.alltrees49	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	popSizes.alltrees49	popSizes.alltrees50	sum(indicators.alltrees)
22980000	-6223.717362317617	-5968.744213412741	-254.9731489048758	-5968.744213412741	6.527764859656371	0.8574662461872865	1.0	0.39403656257120084	0.9134892570392192	0.15565889213423634	0.40288806108444253	-103.80259847919541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.546094851049405	26.141760342475834	8.5570754647783	1.091865225392911	2.288160991531728	8.754101885637928	2.9727472580152674	9.337667696563942	1.9716684576519516	12.734251169795375	24.052915554402542	15.32879715280469	0.9084456706247952	9.108544156890346	8.874375571564938	1.532807115863502	6.8016978576395015	5.217915401164565	0.7881010449774585	4.39591337148422	5.735984294035005	0.846393040608689	3.522242223066252	2.603346385859693	1.6115572373447973	3.691613618252822	3.037194426106474	0.696144639935123	6.020835940142772	5.614614476468956	1.8551621221150507	7.774148353405287	1.2128897144740232	0.04206454383674208	1.005252219605166	7.230716151340373	1.016189167819353	1.9454545878186746	7.657657391708701	4.5155093728612785	6.387900473347079	1.9107216798298614	1.4323938946531103	3.564265357665177	4.338813631835753	0.28997768802843904	4.20271942063028	9.076068672376692	5.270102378777382	7.527634088962536	13.547489537627103	1
22990000	-6281.491308282833	-5977.107919492203	-304.3833887906306	-5977.107919492203	23.626678584492165	0.6642313712014151	1.0	0.3563977921322344	0.9862483108345464	0.16274224823800487	0.3891768827246575	-110.76670372550979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29.213593980563846	63.4917789998312	19.319676884249493	3.2328921672231474	5.789438509826274	22.149374437909724	1.4033783219996163	17.184494599395798	24.178106271307193	7.124588799398832	11.198274509593737	3.3680732630322563	11.838022397060389	10.546535287633045	1.6718713612993175	3.8782640633933108	1.4068343036487223	14.58994563398787	1.9940303834882334	3.106957648806928	14.513020931020653	7.432419881990405	31.657594170244753	6.586911443946871	8.61135144776504	17.254499501202332	12.450168209516605	19.855645203207118	15.233744296057898	14.205934542279659	4.693877341451469	6.0845758774495495	3.068818342387486	0.10643048757844942	6.190296569432031	13.80147127482195	2.57113232994301	5.2322993933880815	5.759994432255278	11.425010718858806	2.0122553888348147	4.834452521350731	14.10716115569934	17.075735550867197	10.97794028482843	8.79065502436413	9.022464846590033	0.14362795007133355	13.33426003473488	3.9441556763880437	15.85655076804273	2
23000000	-6259.159170540612	-5973.488875184229	-285.670295356383	-5973.488875184229	5.452324816929208	0.7289124392790879	1.0	0.3289892891058548	1.099639462444886	0.1188317131426034	0.3502610500664033	-103.60582058121061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.869249008827847	52.675547350080855	13.801353846970798	2.3094738600583073	33.80217033052892	26.370188371658617	1.0025281954314231	12.276048510985907	8.894004070287421	5.089576374583751	7.999686014853368	2.4060428734978516	8.456701265195237	15.40746702162697	1.194330960199441	16.417673475893757	0.5484482560977015	10.422586439160074	37.28924438472089	1.4741838592372367	1.7545575359046446	5.309480968299085	18.79665051772297	4.484677871019037	19.742887293661564	12.326057754237913	0.19869807118873792	14.184232321855172	10.882495432186687	10.14826130476058	3.3531545321269935	4.346624697532373	4.568066935365039	4.592850645860471	4.4221481489719885	9.859325795863084	1.8367339829507923	3.7377858746856956	12.113856606840349	18.39278243822248	1.4374903275128932	3.4535769052088607	3.5542142220287984	19.055495806913722	14.391050381228522	6.279760332679811	6.445357790696892	4.450424881171984	3.081517413169932	2.817577563201799	33.77762710629002	1
23010000	-6294.640239163547	-5963.732826246438	-330.9074129171092	-5963.732826246438	10.204873286839202	0.7289124392790879	1.0	0.4117402678677863	1.053065129576293	0.1961653216154255	0.4419098854037824	-109.88399274959018	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.1088357896219	108.84841981114201	30.492920849008826	12.982611536312106	74.68302862474339	58.26269478388365	2.2150010246204705	27.122888068422817	19.650547703735736	11.244987358919918	15.235128180171886	5.315947675451767	18.684364242998498	34.041491695925394	7.523276616752131	1.5302873665434062	37.00520560641534	23.027820810566112	15.015507235698133	0.08308453394710803	3.432449565394607	26.920279207116018	41.52960519805875	9.90851541599303	43.620235105316	24.762020379501934	0.4390065369520788	31.33885836781252	24.04395072634143	22.421722691288217	7.408510561816039	9.21008360254229	10.092756481541366	10.147513988004969	9.770361298199017	6.153008238734996	4.058107964175993	8.258320893087616	26.76453881150943	28.549363719151582	3.1760129668501427	7.630385278442272	7.852734895028654	42.101501912174605	31.79580533001226	13.874597876293098	14.240471415664768	9.832836339879973	6.808351384690929	6.225198670600924	74.62880245226823	1
23020000	-6269.549548106137	-5979.963057087505	-289.5864910186315	-5979.963057087505	12.994754138698665	0.7289124392790879	1.0	0.41580238943059133	0.9109594403863582	0.15211583841643664	0.4052266964604296	-111.60993099336345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18.437402635224824	22.62760247877873	23.905004501055082	5.191318150903677	29.86327989400978	23.297329979115585	0.8857058528802649	6.794022701949513	13.847066693073963	4.496499554020082	6.760380440360357	5.657324409632505	23.537122161293563	13.612069746569192	12.11761442830394	1.9007210752164159	14.79716118788506	9.208066020868362	6.004206090560423	0.03322276476752041	1.4240297213527082	11.90617544310894	16.60631935736009	0.2607596795771474	17.44229330251052	9.901515229783332	0.17554423447626932	12.531375818985559	9.614382859409396	8.965707373762942	2.962419020483318	7.304974941176034	4.035760429920394	4.057656150701038	3.906845229587403	2.4603850514253645	1.622703527239477	20.56665411524874	10.702256302141775	11.415948914241579	1.1011779215451503	5.638220774603698	3.140049679586813	16.66469177285485	12.71409383779349	9.923720870032216	5.694294828955914	3.931826938155796	2.7224351604620383	2.489251624088267	29.841596636166265	2
23030000	-6300.365519067731	-5973.501025052697	-326.86449401503455	-5973.501025052697	5.608727635100989	0.7289124392790879	1.0	0.3959962315286412	1.1957906349421066	0.11738995525534814	0.3494191308493322	-99.24830552485041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.105563695941505	32.52879324792728	61.074693353220695	13.263254736114218	82.40680754849012	105.88397450825819	2.2628823752544127	17.357991007199864	35.37775331034813	17.663037581415512	17.272038678256525	14.453850176131345	21.48052482001061	48.33774019744406	13.948730322587105	4.856136162355577	37.80514168103887	15.890907001163978	37.65806983578898	24.83791606089165	0.8882931529632501	58.781432415502955	42.42734455170906	0.3569162434097802	44.56316729748983	15.18237963275729	0.44849647654702673	32.01630584946042	24.56370526485251	22.906409765499642	1.73520680248981	18.663418551776317	14.947729102354092	10.366871302029573	9.98156575812451	12.419975465942228	4.145831485828267	52.5455702522512	16.857959246207177	29.16651110618131	90.85873857572088	69.21564773950145	35.711463119169274	42.57647974122438	2.126178236705383	25.35403032588526	14.548305587056594	10.045391313571985	6.955526512948637	6.35976787260121	33.97838891090162	1
23040000	-6286.176092800801	-5978.660409702576	-307.515683098225	-5978.660409702576	4.043669259727691	0.7972823615331888	1.0	0.5159174371375453	0.9102528398158678	0.17363096682869356	0.4451222009389145	-97.77960981371267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.90177744887357	43.993651910873446	43.95533137410429	9.545537194159564	59.30801014959023	76.20447899428166	1.628591798073805	12.492510478891463	25.46129640036358	7.118479592010828	16.39478522064196	10.402406287153394	7.675472965000363	34.78857234642131	10.038872565947978	3.4949512227531176	27.20828282549856	11.436653132772593	27.102435520521148	17.875797178130366	1.2874286138181743	42.30487618701563	30.534872738666397	0.2568718873649497	32.07201998235689	10.92672744086904	14.606634217737362	23.04206956633854	17.678448231381658	16.485696064169584	1.2488247720693204	13.432024001700091	0.6248587801738131	7.461015985099042	7.18371237647219	8.938630835302384	2.983746405845306	39.53637283462254	12.132638647445724	20.99107814236921	18.454850892535934	49.814359526417874	0.6894079889006612	30.64220502827405	1.5302061103163194	17.95335564577952	10.470385652408407	7.229647497645943	5.005878146450047	4.577111876531868	24.454176716027867	1
23050000	-6285.59270969663	-5974.031653015536	-311.56105668109393	-5974.031653015536	4.9906999224827535	0.7972823615331888	1.0	0.40626352624588	1.1459356719782112	0.1789308868597679	0.4256204060045448	-98.86023475247525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.86789815145125	31.755545359029984	52.9695147121001	26.45521783790629	31.26459004065034	80.62392880058621	3.2701005490829793	13.217008877736722	31.478288404767717	7.531313111369392	21.96047959911058	11.005689887508584	12.916814146779252	36.8061223821553	10.628288976965601	9.420735805571415	61.920218881223086	2.852701552501122	27.523630929785202	18.912497243783417	1.7659767950929157	44.75833140825628	32.305731081790285	0.27176907487731755	33.93202459585816	11.560418847324506	15.453740419581287	24.378385636283078	6.084960657402104	17.441777743870556	1.3212498902496344	14.211009130343845	0.6610972277224684	7.8937147724322	7.600329046381192	1.8799328704139684	5.202789557810149	41.82926975580048	13.585685650980512	22.208447743930023	19.52513295835149	5.120398609738626	0.7293899432847402	32.419288066754135	8.244158882748916	30.092071663434222	11.07761169022363	7.64892815745492	49.097905551494044	4.842559740793115	25.87238740360565	1
23060000	-6221.241767968853	-5970.125787364788	-251.11598060406544	-5970.125787364788	6.370120107912894	0.6602034043160803	1.0	0.41839750207833204	1.1231687292709687	0.1873185401818943	0.44295544337158327	-102.59298263402145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.511220575837239	32.062852557509856	10.369469604508122	7.015226015633417	8.290544676862188	21.37933946603295	0.8671444168867817	4.342733640107599	8.347211846743008	1.9971055991478839	3.621446874426981	9.732805071706146	0.6274411644928884	9.760012896205204	3.311337998019787	2.498130664226055	4.872296456792979	0.8579689569529989	7.29854098826059	3.6591407471049613	1.5940173702175253	3.3383357494854624	8.566627820932295	5.191131849305225	8.99787796745718	1.4703037965374852	4.097924367682025	17.658355169895707	3.9714553182966332	6.465313940023021	0.7468432296999025	3.7683848067486605	7.079365947492596	0.2132876849393891	1.4603799079986808	5.226458484883284	1.3796425674302522	11.092019094448066	3.602565512895388	2.9497533594367926	5.1775502861997635	1.3577946610586074	1.2222354943539036	7.778939870919529	2.186133496447998	7.979623728335022	2.9374904488214924	2.0282940072791105	4.1136944089239185	1.284119120999816	21.41457602068058	1
23070000	-6224.731316741898	-5962.716531405214	-262.0147853366842	-5962.716531405214	6.102870662329385	0.7441686306543616	1.0	0.42667305560749486	1.0369776645742095	0.2116066841273433	0.4444361238205893	-101.37911065008754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.006165204546447	18.053589660272806	14.17978204631046	1.6146250354841096	13.863608784207502	18.21944698261338	1.185780883988888	1.2240833581424595	0.9391694237479983	2.7309518422303682	1.108581428344372	5.18356734262174	4.219204171785889	6.987271715363268	4.31170144916149	3.6922211793570336	17.119538303114687	11.508906724924758	9.98042565500221	5.003709953319566	11.761557347386974	0.8571596059515696	6.847264331899902	5.240735227932177	12.304192338089594	3.2474212333771657	4.607408110621774	2.9275552977885617	5.430786044796751	8.841025243050309	0.7684134556972035	7.372656429027922	9.680713671013157	2.194511700046607	3.7564408785748773	8.140077620826563	10.637616094487337	15.167835888579013	3.1788154419674357	4.033654692328871	12.572814318914814	1.8567229657614033	1.6713519186813783	10.637349462217326	3.2280342155581576	15.52743569812432	2.066349836994079	2.773600583828484	5.6252915865925885	1.5901169459764328	29.283466962995266	1
23080000	-6203.496658315084	-5974.510701636087	-228.9859566789967	-5974.510701636087	3.724569882169835	0.8527782788288603	1.0	0.32430067371819005	1.022367786759199	0.11696234653176557	0.3330563239937364	-98.16292607087304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.052932309913973	15.965781131184208	10.625642587190715	0.875572538259097	5.589322683915305	1.50649292530504	1.1963293382471103	3.2765546849041045	0.3877736762215833	1.7388541335247654	2.754796915842979	3.1823099507727495	1.3576362416865908	3.7890303301857937	2.338132568919221	1.302993190170126	9.28351615790952	6.241004847734342	5.412146121614188	2.7133922293151733	6.3780112374164215	0.46481715282654473	3.713107674820009	5.637114207878291	0.9323404621935246	1.7609988632760256	2.498487218738756	1.5875432169364638	2.944985378948418	4.413309712669208	0.9378495999870442	3.9980152428026434	5.249619481186309	1.1900312067643548	0.4164864138357791	2.6962424948730384	5.768524778313934	8.22515461918294	1.72379558350285	5.577217475460654	6.817936489490847	12.041636563981518	0.9063341702275168	5.768380190011197	1.0126634402669814	8.42015699501732	1.657763012528056	2.292913849899069	3.050461082094925	0.8622823875017824	15.879723734203488	1
23090000	-6215.180756122392	-5971.636197837245	-243.54455828514705	-5971.636197837245	7.612548545176867	0.6174973124040656	1.0	0.4349505898258778	1.2063548861485127	0.17066073974987112	0.39801697681696235	-110.68873438401545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.52877039887366	25.070375712408396	9.835962936259644	6.168827781297197	5.173933746280968	0.724740343662535	3.608275009789487	3.033046723987862	0.3589549973731098	0.1713720405367781	6.03560238804261	2.945806097903643	1.2567390296234968	3.507436052573317	4.14399831606976	1.2023274850274182	8.593581056212383	0.007654760914754412	1.4135529336070591	4.872538795032971	5.904008310415187	9.521102110089275	3.4371558395817274	0.01737893482376473	3.3058166848771373	1.6301244285083598	1.5899146079557045	1.469559710235452	17.62056072902737	3.004200713106769	0.17231808581120284	3.700889562595836	3.0995751895907087	1.1015901152968506	1.0790082257194675	0.8503129173411882	0.45103385479505764	7.613875143590525	1.59568603309335	12.853889125851547	6.311239067390305	0.7908883434035421	5.9953199081671675	5.339684003638717	0.9374040189699862	4.959731323984712	6.1905132544274455	10.559734591866524	1.027813238478094	2.3775468695937407	7.369597253453486	2
23100000	-6271.205900492969	-5981.670928833335	-289.53497165963404	-5981.670928833335	5.9411707833601115	0.745765421055261	1.0	0.5347494410925901	0.9771453018631636	0.2623985601353315	0.4901980887084045	-109.97999304924618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.156030960876674	42.63343778031073	27.353090504082424	17.155056978090446	14.388329738660746	22.8370935772714	10.034347785365165	8.434680171324372	0.9982274835383903	0.4765730579759915	16.784566944450656	3.928303453180243	3.2928794129059287	9.753922051662661	11.524154952878025	3.3435844285528535	23.89811774485326	0.02128732788495157	8.991081624434925	6.188518956391069	16.41861347975483	26.477485672075662	9.5584779412016	1.5606175453425668	10.191155427898773	4.5332563079849075	4.421435750317377	4.086737619459692	1.995610667207295	8.354461533716098	1.247010813949787	10.291902054461511	8.619690947851801	19.075178092359927	0.49123625069936583	2.364657770220159	1.2542920231159267	2.8974065895752568	4.437485659731494	35.74572157980904	4.818048794383042	1.667740436651451	16.67254432654307	14.849269030518785	2.606851727272485	13.792648534773328	17.21536268613344	29.36584631949146	1.3000330423846325	6.6117832207311915	8.10581013604911	1
23110000	-6319.022842297478	-5977.923411460051	-341.0994308374263	-5977.923411460051	12.864163502048791	0.745765421055261	1.0	0.30844308658186065	0.8686355348521149	0.11468194018309066	0.323157181619115	-101.97123168363473	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.698876959805425	164.8889182668385	90.87512608251987	35.356663535001836	9.320075944627467	89.91927533255527	6.474516946404364	40.95754685157343	35.86994943541516	0.7709266601803901	58.03792154506166	11.834843623548755	9.920494530888414	4.581961327087431	34.718950148935534	25.345404979996133	20.912876146672378	0.06413257012455426	27.08753188239699	128.70823343510645	49.46453993799251	79.76901637272525	28.796933093771038	1.9250608705173125	30.70300761383874	13.134611909943255	13.320508794760155	9.86657716275304	40.858160938791336	25.169579435223604	3.7568833863947457	31.00652809925462	20.669586715277656	57.468001773554555	1.479952930962799	13.735269597166441	6.360871189706362	8.729049145554773	3.1986657792299806	107.69153405536096	6.602554767650274	10.264722663859288	50.22956023205897	99.48894397447214	7.411331161286486	7.508090341907615	21.194251116813593	88.47081270745196	2.8095813771187554	19.919393046585704	9.422277983550934	3
23120000	-6315.3262252025725	-5976.827865417908	-338.49835978466507	-5976.827865417908	5.405881706560996	0.7231997806612372	1.0	0.3006755141899813	0.9896251718111845	0.10461861849965604	0.3111635325258949	-108.30320586903933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.46664310357885	22.372774061872757	73.87558983109547	74.07942438259875	15.227516098056283	58.31114133530686	4.1930544558840035	114.27185884135764	78.97200707596193	26.227267200612783	49.20848753677483	18.148433761943974	11.956352818000303	3.3401171851664135	28.22425707822344	27.992088329964762	31.766061110231743	0.05213562445055988	29.432822507341623	104.63145495394005	17.738694897677764	64.84704218655185	23.41004089168617	1.9129650461690983	24.959555984563814	32.438344868491605	31.148771668729633	12.441659911872454	33.215037699382464	20.461237378524178	3.054102789849566	8.546898811023343	16.803034845525556	10.717524789402502	24.087090673431817	0.5923631502973805	5.17097616516615	127.01255936291908	4.360935490766335	87.54624000115267	14.579183680152399	19.12294877536203	75.03948355712494	48.446401037940504	4.853144701353846	3.7302930546716433	17.229553011691866	15.471542382520552	2.2840076306979027	16.193175996891387	1.85638158730771	1
23130000	-6227.448543271047	-5986.707798678926	-240.74074459212085	-5986.707798678926	2.209264143418499	0.7947566549832183	1.0	0.2809829280089665	1.0112301275285047	0.10443113332406485	0.31533940732972326	-105.3578633277093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.540246254807783	24.898882526311485	1.8536359996157812	12.561710605364988	8.169507704975667	9.887869521495936	0.7110197881035866	1.504249900786978	12.621216578536927	4.447379866805079	8.344324823207955	3.0774452522842095	0.7151724146806846	0.5663864941953111	4.7860111282310385	4.746642077357035	5.38659783151344	0.00884068190372931	4.990948589540434	17.74244425228579	3.007965486754443	1.3104933080523118	3.2968931895700995	1.3559076710941274	2.4275896657725657	4.0934302144973405	5.281923539177577	2.109742787094669	5.632302016427923	3.4696293163567504	0.5178867914386763	2.226741844421652	2.8493048208800236	1.8173797371179936	4.08446832418843	0.34012149523171914	4.221165869588414	0.9589061066097397	0.7394875170836244	14.84528991211539	1.3482243214178502	3.2426945867811545	12.724508651042793	8.215097171476067	0.8229518489440089	0.632548946168584	2.9216298668150564	2.203219322906967	3.1656327878565604	1.774419601763002	0.30384775963427446	1
23140000	-6312.0012678955745	-5976.898615702906	-335.1026521926689	-5976.898615702906	8.929371831467032	0.6646625757258088	1.0	0.39659329151792433	1.031206572032885	0.13924263628220676	0.37002394181462417	-118.6517194730705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.11844015884066	31.77305868200519	41.952333416000535	61.83764928109777	8.538933991330879	48.67510698315086	13.32570550097825	7.40498493543256	62.13057988702695	22.651008747819862	4.810746806057588	15.149368280403944	21.896936608275652	3.4193846564237256	23.560141361366984	7.711782042435422	26.516655094823477	0.36978858526366165	10.84627516776286	1.6380211747593978	2.9945159505152166	6.451177559683144	16.22964667621013	2.549449626007021	54.04747520621975	18.139050636698272	26.00137398530267	34.475292401240914	29.933952480058746	70.77383174912286	2.5494061105515637	16.4356986590966	52.937928331702736	11.080538164943963	8.02422165304314	8.750102210992768	2.2885614937457617	24.226056369265812	5.7611284107807	73.07904630994616	2.9584308711839244	24.43824028482749	62.6390567301734	40.440535024179916	3.1570806525908415	3.350662519717053	7.430942890571922	17.007436831764107	41.83039928477482	8.015419860435774	14.489654251002799	1
