#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Thr" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Thr" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Thr" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Thr">
#                            <taxonset id="TaxonSet.Thr" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Thr"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Thr" name="distribution">
#            <parameter id="gammaShape.s:Thr" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Thr" name="distribution">
#            <parameter id="ucldStdev.c:Thr" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Thr" id="treeLikelihood.Thr" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Thr">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Thr" shape="@gammaShape.s:Thr" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Thr" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Thr" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Thr" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Thr" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Thr">
#                <LogNormal S="@ucldStdev.c:Thr" id="LogNormalDistributionModel.c:Thr" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="108" id="rateCategories.c:Thr" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Thr" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Thr	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	indicators.alltrees48	indicators.alltrees49	indicators.alltrees50	indicators.alltrees51	indicators.alltrees52	indicators.alltrees53	indicators.alltrees54	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	popSizes.alltrees49	popSizes.alltrees50	popSizes.alltrees51	popSizes.alltrees52	popSizes.alltrees53	popSizes.alltrees54	popSizes.alltrees55	sum(indicators.alltrees)
27190000	-6846.8291515667415	-6519.452934025818	-327.37621754092385	-6519.452934025818	1.4582092334990193	0.6891752974313354	1.0	0.576332820141652	1.0866950843210001	0.476028192209044	0.6114388021765568	-123.14480809921946	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.01747844271729	53.14027896212142	16.260979934036243	6.294396380207385	18.34392809549691	21.02800468380684	17.770841308078463	2.526147037827821	15.882131713126949	0.9374412412005402	23.776122273816615	11.850722313804413	0.935716487291184	19.305243169951066	1.6797627459260611	2.7925294171423967	8.178144357379805	1.166383708277846	10.443091057715705	1.3845202427694772	43.909335005325	6.548277633676612	32.14100304773613	3.9470025924398113	3.5996072864090776	3.378488238048411	4.522465774237391	15.219556415131963	15.652669067369935	2.0483765706017234	19.372385487751373	21.63592884186977	7.989727944680173	6.628868703135591	25.423850652188406	0.9746802636686994	15.459344482047824	10.078193955862268	3.6045139460755533	4.807321409676462	7.731202900405592	6.922338975260174	0.1180659505909292	8.987386358573083	16.122374981633147	10.316803661960062	6.116705421947253	7.273339263798597	2.1625594026282746	3.2386949611065887	1.921418882793011	18.225829764361524	1.0964475583845033	10.23334414445021	31.684605003460614	10.353140725766304	2
27200000	-6860.366745672711	-6529.936637215921	-330.43010845678987	-6529.936637215921	2.418774351799283	0.7862314815306348	1.0	0.5353214587112205	0.9237588393740461	0.23376912330773017	0.48798246853272337	-142.438066862254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.835881721215312	16.29229520671066	9.285576370909517	5.042075492188136	18.20191142726747	16.84431368180637	0.38376052930869486	2.0235497257761907	12.722253610571459	0.750929751180992	19.04567112948954	9.492925601420675	0.7495481509621428	15.464309455315169	2.2105606569235086	13.00758116190361	5.326709518879157	0.9343222693263997	12.579625316739978	5.325286721639486	3.773162933887909	5.245445024184625	25.746291458688695	3.1617146167537857	2.8834364066069598	2.7063107749735504	9.771886896220094	12.191503007979174	15.823773716171262	3.043061253717461	15.518093267871718	1.8276866948786712	6.400107178791189	12.37720860518961	20.365570667512827	1.369447933481546	15.53852184341866	16.55865337911785	2.887366846788746	3.850866071768172	3.9863534749244325	5.545083847202532	1.5598498915523578	10.544183766007295	12.91469854462539	8.264192427609993	4.8997375821314915	5.82624979953365	1.7323007808468813	1.1362536907333551	0.7836073032321426	14.599654046040943	0.6234487327627519	8.197337853730676	4.945213691590642	21.2186379372982	1
27210000	-6877.4919524229745	-6532.957957447377	-344.5339949755969	-6532.957957447377	2.24842528201021	0.7862314815306348	1.0	0.43265981829017847	0.9133417468520679	0.15176255133198305	0.39644848550204753	-136.0652713507062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	21.253745830553367	30.510627598195313	11.722182618378305	6.365154658599804	27.69542445793859	36.688674643900484	0.4844622268548971	19.22428453908356	12.15759527974051	34.324622319842796	24.043400878041993	11.983941872596134	16.012675569014366	16.506890128128667	2.7906286776812688	16.42086992907652	6.724478830519754	8.639340265671526	15.88061519752029	10.452342038640898	4.763269741498863	6.266537011238732	18.366593966766256	3.9913727101415915	3.640072169630607	27.442236679612435	1.213709788954567	17.421411867177223	40.339722670787886	2.399220928058178	19.59015960979076	3.7177394580421534	6.510536336909296	15.711121493291794	25.709652148247898	2.9916655789450948	19.6159487997806	18.45779888493957	4.549818509104259	6.569285802034312	5.032403110793007	7.000156252525768	1.9691664314256596	13.311058218647846	1.9442103238476554	10.432779717730607	6.248358238645723	7.355102300853064	5.100264969987496	4.791321275182842	0.9892318519245986	18.430714912753928	0.6216571199227272	10.348381992421675	6.242875580813539	26.78657079311669	3
27220000	-6926.3031121742615	-6536.869811048319	-389.4333011259421	-6536.869811048319	2.3984741526013664	0.7214909561476396	1.0	0.43169878964140684	1.014950362073812	0.3070364320218172	0.5211760126088528	-145.15366097991674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	42.403064844800554	33.25194300315111	23.386770202885575	12.699035167146546	55.254771961468826	73.19708546428008	2.2225227168373087	38.354113689164805	14.348014215502763	15.049373966486181	47.96866842434635	23.90900259988587	31.946675466288458	28.997468502432405	5.5675460561578545	32.76105858995008	10.986528219475499	17.236232540945387	31.683203580413046	10.23982754762523	9.503135933417427	4.82255645541366	36.64294666737505	7.96313446096643	7.262259437897006	54.749640401701974	2.42145621266563	34.757226466402116	80.48124268860482	4.78665367509971	39.08406616304782	5.992080708225893	28.547170629517673	17.521173750668034	51.292984110699585	5.968632096635162	39.1355178320455	36.82490838322034	9.07728222647135	13.106294488910612	16.891092884266474	13.965918378156207	3.928657684515684	26.55671472210994	3.878868087127038	27.41934190677911	12.466016187412926	14.674066505249716	10.175470619261356	9.559101174146335	12.226611450569584	36.7708735115324	1.5764860588220773	0.853240563531728	12.455077809894279	106.66656388127882	2
27230000	-6854.724924709229	-6519.714014630054	-335.0109100791745	-6519.714014630054	1.8545749699523386	0.7214909561476396	1.0	0.441351020236133	1.0555626837205563	0.24528492669284457	0.46386230063604605	-125.40806140674592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	23.18641639536806	16.910990441801726	12.788117888449808	6.943958373824643	30.213857305336255	40.024892274036816	1.2152974637415483	20.97240974743612	10.854653545934022	8.229146939112045	13.646966440814223	10.690428192802775	17.46875898051696	15.856103363514542	3.0443894004113328	14.244977264007343	6.007542590814785	9.424942896097205	17.324689940301607	5.599239257940388	5.19640897705109	5.890471466637597	20.03672664918706	9.423156619440984	5.434473962510591	8.922254201756918	1.3240762722107966	19.00559614140546	44.00794168592929	3.5696686670234703	21.371554999559457	3.5499306530992203	15.609876020713644	4.4923429839260685	28.047512416959396	3.2637072251703287	21.399689282446413	20.136225120041612	4.963547946630232	7.166651810015606	9.236217108855131	7.6367026780933225	2.148228984896424	6.941979916626528	0.7397127646420154	14.99316808972363	6.816541284708499	8.023925097144556	18.607046669766927	5.227011325724634	8.846176820750127	20.10667831630437	0.8620382119813562	1.811036519771797	10.16891099433633	58.326335010610016	2
27240000	-6859.013163153	-6522.04962532953	-336.9635378234707	-6522.04962532953	2.3327722223640435	0.6775500928667847	1.0	0.4304080465889205	0.9727903887995406	0.18740709396627528	0.438413502975878	-146.0049886487801	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17.299928470465563	16.011809434037456	9.541514349162574	5.181050021729745	14.788602185491124	4.304924731422709	0.9067619089799086	1.3499758224121685	10.790467607157677	6.139959318941106	28.876022714355138	3.2531759590109806	19.889612898293986	11.803073680504902	10.00562780806523	7.33225822181088	9.482857678599194	0.6992822050578267	12.42689045546476	1.3515226620747802	3.120341431019331	4.395018759798786	14.949871161739956	6.148945408859181	2.0879644551096117	6.65710288531438	3.9308946898293953	14.18052053315811	1.9668253044263493	2.663413420588141	15.945817865535238	4.455260227831409	11.64689419815342	6.268595761878071	20.926906095105938	2.4351284209347535	10.507929698679467	0.3512981299809141	3.2550389439359964	1.4493911564898967	6.891357965640795	1.7048846265086728	1.6028439730907815	5.179573848464094	10.500137490278936	11.186753962966954	0.6099354289174037	5.9868384948311775	3.915848674549487	4.796839038215118	6.600339769048573	5.259316941764869	1.6429897497862327	3.395437832840678	1.076578967197241	43.51864498687863	4
27250000	-6802.870790783825	-6526.930724842094	-275.94006594173146	-6526.930724842094	2.4174436771950005	0.6935820720409811	1.0	0.43095719536655736	0.961604180975245	0.19924566918606268	0.43464029389945025	-128.31932759792736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.112623344943541	21.769308729161445	1.9767709569907177	0.8740430434791213	6.934962738945347	1.6520170842033761	4.349949025841788	9.709044416016232	5.621196901595141	2.879270708713213	13.541113559025789	1.5255433729299894	7.464695820857668	5.069966172544397	4.6920361477276	1.8302689909604681	4.446888477690374	0.32792119060727276	7.001981969470692	5.949604346041884	5.916175672776663	1.0746125068082832	7.648556855973884	6.890003555545972	1.5736198025344372	6.46103129561261	2.7017116191105583	0.4424699610615505	1.2100935093487337	1.2489803024323038	7.477627117996847	3.84729689835249	0.7260828549727207	2.9395934442529903	9.813457160498247	1.1419284021513152	4.92758544788587	0.16473764126733864	3.163031096944065	0.679677060640368	1.6850476728361097	0.7994880929746063	2.4329033722322224	3.1544667553753913	4.923931371981068	4.174845319329178	0.286022939805272	2.8074662747011376	0.7339899106955983	2.249428281151339	5.296050942957493	2.4663025325832764	1.785242036761424	1.5922556140063915	5.792652531074205	0.031160792423968842	2
27260000	-6765.652928693296	-6515.18350851182	-250.46942018147627	-6515.18350851182	2.5021765548276496	0.6483777154324639	1.0	0.43107232227367637	1.006048416656972	0.2781899215116132	0.4801981293604481	-126.04341427826182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.481832299937467	15.184683867687058	2.373063956872995	1.1674034324787506	1.0439327709139863	2.814691670564938	2.712878849590063	3.0110619898590336	0.21069536771641922	0.35517616536649926	10.616793805857133	0.34164604454928094	6.441184108428878	0.6165212771259934	5.0270652762762085	0.20553049447940416	1.313644384145901	9.577330834608249	0.4842079783485371	4.596296396791023	2.7985708827623696	4.8765555996358945	0.38560334018648995	5.552968220770851	2.553924734012214	5.692299556386731	0.22749409535409693	1.1329343369549825	0.8176799788969775	5.038518076520108	5.052754962163065	0.18364278209086887	0.5491523433339591	0.07836330478669637	1.0755989093897207	0.7716197009233419	0.5049122824323757	2.1329633765615195	2.782561677338243	1.0751042302075708	1.6075380044161034	0.06289459644890405	1.643952605890665	1.3277282603417935	3.3271809733931454	3.4428246499191935	0.2275142853127414	8.698123449579672	0.4959689892157007	0.6527240060711729	3.978282422734981	4.912559651729186	1.6574194685158858	2.502304303905498	0.07273494379769258	0.4720116485607813	1
27270000	-6816.7043636847675	-6506.697378331077	-310.0069853536905	-6506.697378331077	3.7055850144193183	0.6483777154324639	1.0	0.4954187794521131	0.949629989356775	0.36258901214043077	0.5601479808027042	-139.58258296520762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.627290056238522	40.27190277053239	3.5623079476988746	2.2631730069053138	2.023808053347836	29.7062377797972	5.259290843748935	5.83736010018251	21.827365335717044	11.088897800064446	20.58212310570087	0.6623281073434542	12.487126216299746	1.1952117612089828	1.51683424547882	0.3984492886182735	2.546681316979828	18.566980377181544	5.811033824088832	16.53007400943427	4.4163367557067765	4.010624779552084	0.7475454042734929	1.6662161831237765	1.387841656008236	12.235103854828719	0.441028766501513	7.581299565048244	1.5851857250387438	13.162456722850392	9.795464295144146	0.3560169310609031	1.3598070493878107	0.1519181040512945	2.1663303664610383	1.4958915060050122	28.311303813985223	4.135044496401644	3.306154911852641	2.084238238231992	3.1164347456509485	0.1219298736008757	12.37850646805384	2.5211472381502786	6.76886066355404	5.639100565538748	0.44106790752863645	2.1369378994174243E-4	1.1353547215688375	0.8521706290553425	6.000220525635303	8.623211002981485	2.4314779811217355	4.313650137860324	19.132118571126025	0.3226906063700584	1
27280000	-6808.233911961198	-6524.391836638147	-283.84207532305084	-6524.391836638147	1.6394435378895331	0.7410860392903329	1.0	0.41129206211822944	0.9389776268437927	0.21334982180097325	0.45949095942966656	-130.43256982288216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.5880318482874545	15.655020986604388	2.5435370651880063	1.615936778210073	1.4450268960720796	21.21066397670949	3.7552062859474313	4.1679557173755235	15.585040255337633	7.917626151541757	14.695920108038324	0.4729114144755859	8.91598054832852	5.553192672367448	0.9518900840201128	0.28449829410538136	1.8183656264597452	13.257080373549917	4.149158392715284	11.80270110012708	4.603682312195766	2.8636414737647247	0.5337577412162879	1.1897013628844366	4.921466332371698	8.736033102159015	1.16146210809906	5.413152576674417	0.5330423352867704	9.398175855383139	6.994096768506252	2.027085755617105	0.9709210103118805	4.361981860098312	0.2623253694894805	1.068087191474128	20.214661863016765	2.952478869659002	2.360640260475713	5.111657029924842	2.225177442035396	0.08705961343343463	8.838424548192906	5.2976216441777755	4.833059982353367	1.1413502182498543	0.3149285765113857	3.069489794463862	1.9246486188006726	0.6084615964397433	4.284240310025363	6.157091730710338	3.5087237447001685	3.080005763956641	13.66059684780075	3.8464755348116904	1
27290000	-6822.8813808302975	-6526.996952840242	-295.8844279900559	-6526.996952840242	3.024166873384564	0.7509213344430974	1.0	0.4268588820656282	0.9352869661923358	0.2515347675391523	0.47954110770050506	-127.49317942380891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.787204902826453	13.138590158853763	2.487475622677211	2.084269633360147	1.8638264315066944	1.4983162386479445	4.512528480552081	5.37591795177662	20.10191647155693	20.054535103863707	18.955110390766205	0.6099712029282867	11.5000213864153	7.162626045329652	3.085884284047389	1.0720108165262452	15.657495957647027	17.09926429189347	6.197454107735338	15.338489331427096	5.617290494672139	3.6935856928819706	3.350303385819385	6.8172455310368845	1.314556053528331	11.267921342212302	1.681109256245273	1.8387323405563978	11.837264145164571	12.12196715149403	1.2302628472619082	11.455389005204967	2.987765615738785	4.020649989916919	0.3383528421777314	1.4585760093299385	26.073300909951822	2.453637984150901	3.044804027325191	6.593123980645746	2.870081202316354	0.11229134147956848	11.399988007543522	4.2705411772441915	3.55578169508864	3.709807783886503	7.7910243260272045	19.659895653884252	2.482452732772256	0.7848067112687049	8.785158741477904	7.941547897899336	1.0837593683831686	3.9726569572231734	2.8696396283944745	4.96126597325858	1
27300000	-6840.688336065266	-6529.062425606857	-311.62591045840986	-6529.062425606857	1.5756718490872017	0.7509213344430974	1.0	0.4930148129224347	1.0378011173487536	0.3099892205169472	0.5094292901418358	-114.20799163343645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.40333015989085	15.801280416014285	4.931470348347098	4.227509603153805	15.156437440436527	10.856753993755001	18.517289812656696	1.0929258757711102	8.093967031554579	2.7971375614684133	21.96279913558345	1.209280152602644	22.79902321672875	2.4758077132907834	6.117827530237782	1.0891442728493628	31.041299999312887	11.501179601802143	19.302229868076676	1.7614648380461768	2.3646002988501493	1.038257021794406	2.506319098406726	21.26305746714769	2.8433411156770463	18.191346522182968	0.8341007347191987	21.306141965272204	23.46761375478472	1.0620165714901388	0.798066412610995	22.710538625157984	1.0386693757733816	4.852264854254696	1.2823850832556072	3.6070845702298104	0.3976341829757287	3.3838760848110416	8.350622683247387	15.537061906865228	21.210485220934732	3.1778185504274523	5.004663746158769	8.466433598375778	26.09531917939928	7.354768391504187	14.732966553685516	7.3380463942213785	8.7852821507187	2.9928586158120103	17.416753532841575	15.74427810324349	38.41870178010033	7.309307358057118	3.446724400834176	9.835809370085626	1
27310000	-6862.837513285802	-6523.756240395578	-339.08127289022406	-6523.756240395578	2.412164534454096	0.7509213344430974	1.0	0.4436891283040223	0.955965189005201	0.21675709713139513	0.4567654303058764	-136.0862893977203	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0608643437515	33.01534216610307	4.12648297761946	2.9669702442140458	16.139392451651226	6.394352266988899	2.2900925230434725	12.461045331382252	28.878457351438577	2.891926113148475	21.31900451916294	1.2502598726634881	7.40402466804495	2.559707136263017	6.504843820085873	1.1260528645526002	4.658551710513998	6.666116408136606	19.95633799582643	1.8211568257173523	2.4447311585968468	8.53117748365757	2.591252481969506	21.98361352751635	1.3036329586508206	18.807809371097207	0.8623664881409946	22.028158060082266	24.262877151853882	7.882652996218182	1.7441753020020894	23.48014648921411	2.4368755125463326	2.831567840894195	1.3258421610956048	1.990440192822761	31.21942462689746	5.847749548133883	8.633606059065404	16.063577161532244	21.929259728924368	8.863224382526482	5.174260277512441	8.753341539458292	26.979629463140096	7.604004558282846	15.232232868225134	15.104206723834153	7.095937762064024	17.337361149087073	18.00696720881108	16.277815437700188	39.72062312616818	7.55700295508415	3.5635259548570986	22.551942863723472	2
27320000	-6925.508446465863	-6537.586737794373	-387.9217086714896	-6537.586737794373	3.4189532542364303	0.7013499913011969	1.0	0.3699833173521631	0.9374717452629604	0.1618221298072942	0.3968423518463383	-144.52949411152716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.297160512594054	24.597768890381516	8.9061464537607	6.403581854629244	36.54212020684589	15.056708064434929	4.94268351850897	25.71742838379249	62.328082273822616	6.241614865939333	5.124761275547299	2.6984232315008674	0.23560405417387703	11.831276532192739	17.455811496654913	5.590429498479694	12.16274970902439	14.387411587707959	8.219205008907336	3.930584348238753	5.276438520799704	21.015026018693252	5.592674010351763	47.44701061917018	38.492969607561946	40.59270464506729	15.808239787491384	47.54315063305075	52.36632223518225	17.013050195349393	7.473210371917328	50.67696256663936	88.76293518892165	6.111344217712239	1.6861869263829183	4.295946926444818	18.11385788148741	59.380305136850154	18.633824591824872	34.66985603668347	47.329699365687716	19.129407495790005	11.167553597418943	18.89224846752583	7.503798136986659	16.41164609146154	11.914443458185435	32.599256529091015	49.665883799407865	37.419051127308386	38.86425511011216	35.132244340210114	85.7286189510391	16.310203006897886	7.691122008224974	15.390771053332738	1
27330000	-6886.405070265652	-6524.8088946342095	-361.59617563144235	-6524.8088946342095	2.039642615270263	0.6686388586542061	1.0	0.40272064112273664	1.040870798597149	0.22027357181869656	0.43719183957467533	-142.2684589638065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.0157285626047	24.16915797146427	5.762783947801556	4.14348213471252	37.36293809514904	9.742547575536554	3.198197715185712	2.1108281456713622	40.32981872571514	10.463683621949926	3.3160123930556376	17.27851543920482	0.15244924036218507	6.903095060240443	11.294904121669365	3.617326252427772	7.869991712824024	9.309474639623446	4.991939849365628	2.5433119144302534	3.4141562085346937	9.44390376937292	3.6187785794307206	9.223539670985168	24.9071434552935	14.804931869975528	5.825739476861927	30.763125973564616	33.883992672822544	3.166354225267556	4.835592699202028	32.79088076067435	57.43467398859951	3.9543877411145294	1.6940060062477336	2.7797223094023913	11.720697607450225	38.422439046429886	12.05714568039412	3.4248097569464204	30.625010847838357	10.953666226934097	7.22604315362953	12.224360644840306	4.855384725131066	14.138353793129417	17.698157470886724	21.09357545504813	32.136655218795404	24.21225704045811	25.147386319618303	22.732562818851303	55.471298582748275	28.38157542295234	27.70313423392584	2.946985557565754	1
