#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Lys" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Lys" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Lys" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Lys">
#                            <taxonset id="TaxonSet.Lys" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Lys"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Lys" name="distribution">
#            <parameter id="gammaShape.s:Lys" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Lys" name="distribution">
#            <parameter id="ucldStdev.c:Lys" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Lys" id="treeLikelihood.Lys" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Lys">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Lys" shape="@gammaShape.s:Lys" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Lys" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Lys" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Lys" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Lys" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Lys">
#                <LogNormal S="@ucldStdev.c:Lys" id="LogNormalDistributionModel.c:Lys" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="94" id="rateCategories.c:Lys" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Lys" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Lys	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	sum(indicators.alltrees)
29370000	-6258.307094247588	-6040.334272188809	-217.97282205877815	-6040.334272188809	2.296251822655179	1.052887577618889	1.0	0.30141646017753365	1.0762824670482607	0.09482806239263908	0.2986907251890377	-87.52409322672167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.094625191869467	19.137565745892633	8.661348303526669	6.933233004281254	5.204713628931121	3.404637292385365	6.277379660777435	4.792290611135287	3.3272431421183484	8.8429187758131	9.506980181289212	0.8007455961852983	3.4715819505954566	4.131342134340533	4.844958982921323	1.2349544873545535	1.0896942349359562	4.728280169052919	1.0971083774792423	1.9227976756364131	6.4739040971349615	1.4677635793817334	4.918217821064748	0.3343713711253651	1.7941735268386108	4.01547576866517	7.465935742283934	7.718967132751019	0.6636011058450322	2.143339161066436	0.8257526626386615	2.1026011850431874	9.39959380826588	2.9551529691876586	3.8633279011256594	0.8122599402423446	1.7524658851679844	0.6753545935975462	1.149185093535111	5.188969071273737	3.346668490828293	4.453525692918385	1.3512807067139527	1.9685719357558835	10.168324634125241	3.0156418778830574	1.3662025195108733	6.39411449432329	10.443589922881328	1
29380000	-6335.568839399219	-6068.036965676526	-267.53187372269275	-6068.036965676526	3.063306042310503	1.064063031780801	1.0	0.25166765593554097	0.9798414745732494	0.06534677498499297	0.24967250875328495	-89.10452864857824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.903927772204515	27.65262084950739	1.656744674233051	9.423934191855736	15.369840568522315	27.188936782630638	5.891979548805379	6.309306790217414	2.727655039966812	26.113684908453298	1.599003317737551	2.36465116560926	10.251795757717753	4.999094251495299	14.307462895672055	5.4579145541484015	3.2179343290484006	13.962903157185561	37.87626228265749	12.789457033573939	19.117838352482487	16.089132095756796	5.719667317866957	0.9874192955224121	5.298305156788439	11.857947770283563	4.924544982140751	22.79458633892439	0.46562496813739673	6.329412824318413	1.9038152761577858	6.20911106687279	9.848641666564967	8.726749102877632	11.408645727242389	2.398653734247077	5.175139916840694	1.994363796139384	8.930840303622274	5.459747372676968	9.88291860166986	1.7040881031114399	8.125248043739633	13.564672249731018	35.935665671171776	1.5085796267175584	3.0033619763691495	7.185725047038099	30.840565595282715	1
29390000	-6269.8813497063975	-6039.268318419422	-230.6130312869757	-6039.268318419422	2.9136593895558387	0.9334011019155515	1.0	0.2105100415638958	0.9255392900010222	0.051362786264188394	0.23547631513879483	-90.05426071917822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.281842948052672	21.866073921213694	0.7126188092525323	4.053535144383859	6.61105941952823	11.69483026335966	3.1172702126304057	12.810026308587661	1.1732515678872741	11.232330083253437	0.6877824072707377	1.0171120053330829	4.626726737242443	0.7117846904424947	6.154096844680358	2.3476234033344987	7.982372024583781	7.625770946035108	16.29179036854243	5.501154030551502	8.223192996552251	1.8072506278301839	2.4602116287265763	0.921380494669413	0.004525491368357972	11.248555061698413	2.1182041118727186	9.804679759582159	0.24097297181070856	2.722482649429068	0.14736061475908452	2.6707370205007157	4.23621539657664	3.753653565970943	3.4469568660020804	1.0317375963194706	2.22599299856599	2.891857169203815	4.16638435913076	2.348411757133194	0.19799609131683554	8.703115215726376	9.430543936017964	0.49155800980836756	15.457077773400616	5.473220808862371	3.7695294915074675	3.0908098913955353	13.265512467308184	1
29400000	-6329.641000230747	-6055.623954608301	-274.01704562244595	-6055.623954608301	3.5466350219799145	0.9334011019155515	1.0	0.23687021369473757	0.949038426332991	0.059954412601890515	0.24506042859175306	-84.91064424978711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.38568702994364	40.042173428871344	30.413676310942307	39.00114477100194	10.077778927442584	28.874327533877537	7.696484609365574	0.7087567807172875	31.953794640003434	43.413820566112165	18.06257019364804	10.011512423834315	4.958170018055208	31.068397874929854	11.653515536674787	22.28469230242182	29.68338237402672	30.114586205391504	40.224140121844385	3.0037039536206915	2.624528855320526	6.714876084457537	6.0742186736191375	0.8400232794338733	0.011173357550224505	0.16405138271606826	5.229808208627103	2.0473590772074286	0.5949579735820276	6.721761150412007	0.3638307320695567	17.983188176332433	10.459140330410372	6.336621790908787	8.510475081961536	2.547341741117814	11.669565850375832	0.3018654338443849	10.286728743252924	5.79818678278044	0.4888488214336399	17.358457426156356	23.534272336997322	11.756278348599155	38.16324959791015	21.836083382903293	36.578052633989174	7.6311545477245	32.75231390795368	1
29410000	-6295.702577169841	-6059.348319994062	-236.3542571757788	-6059.348319994062	3.4120734125387533	0.9471753790474073	1.0	0.21627960871906318	1.0323494181769328	0.04535253987541442	0.2127758833564394	-90.68041223273995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.738174026822778	20.67523957590349	0.047938426834264344	14.775204229175994	4.2629117659521585	7.516392527720378	3.7524628610501485	13.892743780189367	13.632892941032646	18.364094690771307	7.6404874086059	6.1711865476110335	0.9381035515517875	5.17340696731589	3.1479906560102893	0.15874817181647724	3.2671659925752325	2.3450613030444827	17.014856292767753	4.989386225281869	8.758453050994415	1.4468977089231745	9.350070082815874	0.8742943301286585	0.004726342749625053	4.685247207823414	2.2122147257587437	9.622753540257584	0.2516678887372155	5.076565837364206	0.15390080688621427	7.606908726432367	5.739265372508425	2.68039810987487	3.5999404850948626	12.428945111687755	10.109038635504032	1.0047044690374696	0.37306840540469133	2.4526394987883924	0.4841945585856072	0.39861244361064435	9.955023539494075	3.54500882543543	16.143097294473474	9.236687711199167	15.472557204489055	3.227986914925249	0.7492003697737912	1
29420000	-6320.018662088892	-6056.715198419162	-263.3034636697291	-6056.715198419162	5.605275768286738	0.8888370285840631	1.0	0.24586485030926486	1.0631678533532007	0.06544654615937456	0.25243367090632207	-98.15408955381933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	16.684525553607788	31.491272613238404	0.3379971788923572	31.20870335355192	6.623533955972639	11.120257845554399	6.8429075723047355	8.938355510653432	4.069553116775721	28.533362038248114	14.222361058006925	5.813561490120114	1.595559292457126	7.568726930470737	15.127737373217574	0.24665626787613332	5.07638583197078	4.727306746954891	26.436971863049973	2.1898171880147523	13.608517926266808	2.6924329311439834	0.18098000333303366	3.6417645442495914	1.963567248710058	7.279741096450518	3.437246689222276	14.951431867043553	0.3811614851332894	7.887755611568961	36.26673686312482	5.871140152141067	10.07313434037007	4.164690444235744	5.593436916276541	1.1746275144520841	15.707001303496293	6.229789685874833	0.9931699314181436	3.8108086429877446	1.7972435158949194	0.4658022595521633	15.46769909079228	11.180888638518807	0.12639101036445782	6.918811539580889	3.0478320357566417	0.7943143535782181	6.801560980749176	2
29430000	-6264.857093970853	-6045.130195393152	-219.72689857770155	-6045.130195393152	3.2279554625487696	1.0454702750832299	1.0	0.1783402027549446	1.0128654654353364	0.03855362840321941	0.19734298019591287	-91.81079483172589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.146407936538519	21.323460296842768	2.395004470619963	10.676276719270431	1.0619596038061414	4.763090126146284	1.231050253263239	2.28962043610517	2.518561411225531	13.168535375359362	6.091800070351957	7.712139608363289	0.41143248743788685	8.768869947486083	0.18984716244316654	0.10564917202370246	3.5796961672354786	3.3745551674654384	0.5545527791986432	2.7876452638536087	5.484925273137674	0.7119498234119702	1.9773866801302475	2.351314374668557	4.343086590900841	6.7489263139393385	0.9584126175288934	6.404079697318714	0.8157448060170472	6.083887733718347	5.933358033728823	3.2574984614489426	9.213275480610033	0.3434964935239548	2.501525387224993	0.49789810661795836	6.727709362419032	1.2984801996770081	32.79351697276383	1.6322665600154458	1.6380867578231255	3.1413334360656364	3.4335332392870455	0.9088849848372713	0.054136494122865225	2.963503489446449	1.3054642147050903	3.7518978108898677	2.64768775443579	1
29440000	-6320.1553697797735	-6076.0514149040455	-244.10395487572762	-6076.0514149040455	2.587020106309878	1.0454702750832299	1.0	0.017643616883898722	0.9974800866101312	2.960276036435354E-4	0.017233974480434452	-89.8518127767069	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.474833800683667	37.358154784949015	4.180741288238013	20.684522597894276	10.759334262917493	8.314492851374053	4.573313371189649	7.004482736741693	4.396423392123337	1.7974274369298915	3.597604938447935	2.4344569399579945	4.190160262148247	5.228468350933327	0.3313989097797053	0.9486884999061015	11.065824914783706	5.890653771684913	4.129331134790875	9.397880852231252	4.11987151804488	1.0115185354051168	3.4517439269299	2.215441530858382	0.20207469477320172	3.702772919647092	0.45989969345218	3.968530390192357	0.6051808753631066	10.620089003331598	10.357323008707231	7.765080080003552	13.65015621526147	9.74327871155727	1.5426817444011545	3.6889625618178057	8.032041309021292	2.2666386845382283	57.24465740102701	10.16987662754844	2.8594589388696763	17.260903873016254	2.330819037017515	2.8313615733941084	18.429130231662917	0.46778433364918626	13.21953409368078	3.1130262477851187	3.389364651106091	2
29450000	-6278.422838264156	-6080.084586266753	-198.33825199740338	-6080.084586266753	3.813940885092056	0.8290604303989677	1.0	3.6818024631450124E-5	1.0000037771124437	1.5055563972602568E-9	3.880162978238748E-5	-86.52302601676482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.925327344760358	25.85046456952063	1.9857788145608608	1.18772470605704	9.104321795297503	3.9492383335288426	2.172243671333171	0.8487090543197415	2.088224032537	0.8537465197876661	1.7087992720401781	1.1563243652339643	1.9902526620334275	6.148329639865556	0.1574086720124355	0.45061040491338983	4.273551129353358	2.7979572657687424	0.9745276076007652	2.3382805103436533	1.9568667408966085	0.8859862822749494	1.5718650896015507	1.0903751499914778	0.09598193721491792	0.32778499456901705	0.21844429136280494	3.1455966991591118	0.7245373319924766	0.543864269559026	4.919546843072594	1.1248964732208795	6.483584885764709	4.627886567438505	0.40595634290441446	1.6076952190690657	1.3387442522679702	2.837486447364004	27.19020864399452	4.830513098358841	5.146896159988274	3.28362599593089	4.9302948620033975	0.8807320310380454	2.9015848751467703	0.005421467814164071	6.279046927742304	0.9128711832421775	2.4367883506333508	1
29460000	-6320.606912364807	-6062.074127539853	-258.5327848249535	-6062.074127539853	3.2049405328534584	1.058912922129372	1.0	0.0464069611417051	0.9812660240599734	0.0020396273659811595	0.04514787845715606	-81.93590160423123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.906988213815886	36.92255384108234	7.259262273483439	14.648361427367645	12.977634948939144	8.839421879042469	10.676743618540565	4.137860746560261	7.015688549305349	10.833994237369366	10.249908984882197	14.309277155551126	4.7168648215294775	20.656196451946137	1.1948954135128025	30.238851832398776	14.357608789057945	9.400139278663174	12.303892807993813	31.45085750259449	6.57437486242586	2.429422004085106	9.536099149530783	1.814688634598877	3.0764354066531823	11.94654169914653	0.7471877808364796	24.691823490048076	0.5993695315603779	2.9515329795732765	6.350707353804397	3.779251260096711	21.782534600105333	11.031109391845572	4.137346379424982	2.1037720629667462	4.58634046304212	4.264156015183403	91.34941101369387	16.228802515146388	17.291736849816967	0.565607177085483	9.619305833894611	19.589986759232918	6.5098826128684655	1.3170131221980443	7.905005863908622	3.095927553531324	23.79586437045722	1
29470000	-6270.755238560201	-6051.37986162272	-219.3753769374818	-6051.37986162272	3.0830197750897574	0.9644394286243789	1.0	0.3305930641805017	0.9271031029356709	0.07208569731730835	0.2848007105209212	-92.84825091277033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.492430432310971	20.686207197852017	2.7321821357299423	0.6482594862790056	4.8844167679454165	3.3269097655168682	0.05537703782662533	1.5573743978346555	1.3610101372444614	4.077610699101742	3.8577774388518726	1.2330469375857755	1.7752952457869662	0.5319269703113324	0.4497250243720328	11.381053290118881	0.7432644224506066	1.0623663455741374	4.630839176693027	11.837218133839714	7.131040906479208	12.000972515539596	3.589119494424192	0.6829977596310255	1.1578837550046919	4.4963422706723915	4.3270456490443365	1.2741983000781032	0.6171574401736912	0.5479513565253955	1.869347857422632	6.555505887037315	1.5734947394820382	4.1088558634605805	1.5571808045127349	2.275735378762611	1.7261695485602089	11.477463160181138	3.054922145425333	6.10806479304887	4.9363524535270935	0.212878632408476	3.6204361500329294	7.373120001225482	0.570048812671607	1.2983963438797193	2.9752218600923426	0.11659930724509515	8.95609403378366	2
29480000	-6339.717176503297	-6037.731801790384	-301.98537471291314	-6037.731801790384	3.094079444403177	0.9644394286243789	1.0	0.2584800961954684	1.0048765439364788	0.07791033096134868	0.2768320129347398	-95.42391418604215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.08232387634746	26.54941802355983	13.887061871583604	28.094983818726647	14.676910629139053	24.250974230195606	50.3167811450698	7.915780700385872	39.51478878559831	20.72556998529997	60.69324511191158	6.376451884609193	0.49493402912274137	9.125760823990516	2.6953300911114555	23.352227738987743	70.4872960575709	17.474426790308264	23.53750481093324	8.434268005213509	36.24546291479697	59.33365581364785	8.537847508901265	61.173711576506825	8.756556771333917	22.853887554594607	6.389807111145804	9.501581412709065	0.856968304345473	5.531130909328941	10.970225302853256	13.094814466945206	7.997716739319988	18.821179005486538	46.700316692431336	11.349360574193748	18.77158469603846	58.33734103955485	18.6089825605055	18.046205906398917	25.090359476989928	18.34464467327208	10.827945339424726	9.169393225959823	2.8974287723605316	5.246736624610097	2.30439249328097	0.5258347570509645	31.221704639857954	1
29490000	-6383.904359176717	-6059.752412161141	-324.1519470155757	-6059.752412161141	2.828782931822256	0.8794654840579026	1.0	0.13106072396222118	0.9951730622383088	0.016855459681947633	0.13103987947877768	-90.50642240876398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.84901119209556	28.113374842470876	64.5704359673081	50.05516149035376	26.14897863836327	43.2065182604496	89.64641596313997	14.103075617930674	70.40114871331464	36.92551521963604	108.13354458760638	11.360545031061333	0.8817945194293806	16.25882523067039	4.802109296481122	41.605275097379604	125.5830225760208	31.133146777512117	41.93537223559222	15.026833607659311	64.57638527926441	105.71124520760861	15.211375048139715	108.98956310789403	15.601036331489714	7.2203258894262135	11.384339243770047	16.92840241857993	0.7098994154381386	9.854486931799052	19.544997878015234	23.330252014320994	14.249056184682003	33.532575090167235	2.2659338048313775	20.22048063878436	33.44421585905169	103.93617043859561	33.15451730626756	29.354421972873137	44.702001025344636	32.68356221624654	19.291506130441803	16.33656248586432	64.90396054135468	9.347798551396886	4.1055990326448875	5.7760704572549395	55.62585399001126	1
29500000	-6376.545935470334	-6056.455833354798	-320.09010211553556	-6056.455833354798	2.4453509683585772	0.8794654840579026	1.0	0.4453028826280306	0.9040699088709578	0.17044418748776627	0.4332789489043227	-91.96266245508001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.54106991781217	17.58116442254229	56.663948007557714	92.96509160426716	22.947101778360892	37.915988449222404	78.6694371363871	24.62159116560056	5.989776458390297	11.70978254211163	94.89286322129344	26.10234396448394	14.839530754962254	14.267972853723974	4.214103055463075	36.51081349600398	110.20569638839707	27.320971027759246	36.800491067433	13.186835515462999	56.669168841184174	0.6168688829749036	13.348780319334479	95.64406442042491	13.690728555698895	5.009236050531926	6.520263445727436	14.85556199408478	0.6359880611634807	8.647829719274814	28.100552569256003	20.473521160861004	12.504294987482803	29.426595360619434	1.9884758927528325	17.744533491829085	29.349055495773918	139.2943509250165	29.09482980429591	25.760046614908056	39.228353099805126	28.6815419840254	16.92930958242696	14.33619137696253	56.956633333897884	8.203184060421302	3.6028787267822384	5.068805114520101	48.814607662891355	1
29510000	-6315.13961723947	-6058.505311509719	-256.6343057297512	-6058.505311509719	2.226609704778465	0.9775497009955401	1.0	0.3315103319521903	0.9952043104780294	0.07584523234008274	0.28028285656319935	-94.26718673103305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.672380014505874	23.77511320138695	1.5526840282113774	13.698365282597019	6.040128264380208	9.980233482906547	1.307763040161012	12.286624955903061	1.7795490895239245	19.55152621864223	24.97766693009546	6.8706500310696415	1.089934075577994	2.8426304319887516	0.09966521162620803	9.6103638133809	29.00830562746599	7.1914166289486365	9.686612644437881	3.471034324247035	14.91643919753514	5.595084698572861	3.513661380011264	25.175397852236944	3.6036688775753927	0.6841357961273524	1.7162615091933626	3.9102759359501684	0.7990072650392918	2.2762787744374604	7.396617815079431	5.38903322212641	3.291376240430725	7.745658344086226	0.4938602349284159	4.670710023315802	7.725248327440408	36.66501130369701	7.658331128072078	6.780550640045657	10.325673656385577	7.549545649685702	4.4561270653223115	3.7735673801391254	14.992105502771265	2.1592392965279785	0.9483485034826051	2.251479398379961	12.848964296541402	1
29520000	-6303.191621476114	-6039.838688260535	-263.35293321557936	-6039.838688260535	2.395590056874208	0.9775497009955401	1.0	0.3159788165242979	0.9666630271306755	0.08386555950889543	0.29909558260829766	-88.34375392144644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.20676059361552	19.63620849152159	2.2991253713144517	20.28375290433807	8.943875177634993	11.991874786557311	18.970191475299053	18.193328874827834	2.635054130064764	28.950777595736643	0.4880997121648075	8.097781869744853	9.629756325621317	4.209203951807614	0.14757852372011662	8.086370756729583	42.953833642366384	14.678642248920458	12.09977045121705	5.139708359576977	20.568094699851173	8.28488021478565	5.202828056586335	1.242489255189224	2.1408929045872647	1.01302901151932	2.5413415143726272	6.024438712259521	1.3480824259467459	3.3705829308506727	24.833366020459422	7.979771017623016	4.873680983009165	11.469326207300789	0.6398880829549538	6.916119262866637	1.7274863060429737	1.7478041633877515	5.976668284078162	10.04025012479172	0.03319745902202394	18.1581323040169	6.5983771376108935	6.3649026470103065	22.731906901756243	3.1972775910533207	1.4042600204477145	4.048367372690984	4.159565416036641	1
29530000	-6328.542696946856	-6062.052885549054	-266.4898113978027	-6062.052885549054	2.3865278440455153	0.9775497009955401	1.0	0.25578775969010364	1.0312370225144074	0.06733442655648103	0.25275155906236424	-90.89904518706018	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	18.659749309812664	61.71676694985848	1.8486467720255728	5.702054757628583	8.068391834185718	0.48693756084113476	6.3249301541126695	14.607353549238473	2.1187554069188845	21.60511135311331	4.998228605083236	30.190901763196262	19.29905468704121	2.128477978360006	0.1186627597169773	60.61683937474888	3.9378841480803235	11.80258586580299	1.508534161720967	5.965717674993066	6.219661098364471	2.704593833889526	4.167744036260077	10.91163894692651	4.87762131351051	1.4185913416609932	2.3162642507864586	1.5733037264308827	7.801794577578588	2.5608358441763377	19.96764617755725	6.416256423980114	3.9187574238160385	9.544038971391196	1.5770544026759976	5.5610110304392055	66.817089260151	0.8821387975257906	2.6244778691029804	16.18635393379777	0.02669292254620688	14.600322839568635	27.270078367287166	5.117796915061461	1.2122332114683447	39.576292513979105	1.129116657262177	9.271856865332543	3.344561925733125	2
