#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Pro" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Pro" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Pro" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Pro">
#                            <taxonset id="TaxonSet.Pro" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Pro"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Pro" name="distribution">
#            <parameter id="gammaShape.s:Pro" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Pro" name="distribution">
#            <parameter id="ucldStdev.c:Pro" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Pro" id="treeLikelihood.Pro" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Pro">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Pro" shape="@gammaShape.s:Pro" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Pro" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Pro" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Pro" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Pro" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Pro">
#                <LogNormal S="@ucldStdev.c:Pro" id="LogNormalDistributionModel.c:Pro" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="104" id="rateCategories.c:Pro" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Pro" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Pro	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	indicators.alltrees48	indicators.alltrees49	indicators.alltrees50	indicators.alltrees51	indicators.alltrees52	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	popSizes.alltrees49	popSizes.alltrees50	popSizes.alltrees51	popSizes.alltrees52	popSizes.alltrees53	sum(indicators.alltrees)
28140000	-6883.089157386196	-6503.040743547049	-380.0484138391475	-6503.040743547049	1.2507166417134847	0.6823226227167616	1.0	0.4832334607257627	0.985964303803811	0.20692619721055835	0.4635267789068747	-91.0419020499327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136.87866394004917	54.375619120900495	24.00909507872915	67.89563358318141	25.471852587240775	13.559767133623925	6.062881646591774	86.55562062470005	62.42229645646844	161.2062494343997	25.75470550034466	129.63614872409565	174.85476496730942	27.088582809280812	83.69119273690046	161.3632718189128	136.0150217006909	31.482433272517923	20.566924263365323	0.9658932395367725	31.053464231233274	68.69261974767505	102.66393907357107	33.42357181972517	40.46341945041593	10.05782616535539	61.45197103669462	4.708340725151092	38.261025224078175	26.882847669571774	6.099805552973748	43.09544082653972	29.912897492015496	22.191879326029383	62.85752795680214	10.412505730050242	52.47438663404996	159.97905800375625	12.516678286146247	6.491735567991525	83.09873390510216	118.02323058308836	49.41580198624558	6.435159366751074	40.91450417570623	40.034186830210025	11.44431057023198	30.34753915756772	5.6002073097798215	103.59159260365388	18.768920433612287	48.72476521404935	145.30590721355122	18.299246250365584	1
28150000	-6860.4057775528745	-6530.33402901556	-330.0717485373144	-6530.33402901556	1.5207602069665218	0.6823226227167616	1.0	0.4473617937969842	1.0289365364858982	0.25357276612649676	0.478366079263367	-82.40135293817183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.76684377514912	53.24900261978256	0.6086290949588106	31.63013237482903	8.679683020901905	12.327766260258034	2.8244783785642884	40.32314883387322	29.080301572559584	75.10019039755812	11.99819047645549	60.39281656724816	81.45854262498011	12.619595913400744	38.98871496106381	75.1733414758507	63.364503935107244	14.666532725870825	9.58138988711748	0.7895713204002146	14.466691486538181	32.001419548295885	47.827434720674376	15.570839320650984	18.850450993831306	4.685579266646907	28.628261877893397	2.193446508159816	17.824434779765387	12.523751315453529	2.8416798977934548	20.07661503629776	13.935342487495603	10.338397974717752	29.2830602662005	4.850811712238575	24.445928374606194	74.52848607208121	5.831069984771813	3.024265987685279	38.71270971172097	54.98277591112707	23.02104385429093	2.9979091714946144	19.060595134480863	18.65048696256449	5.331492456456889	14.13782639833783	2.6089350549738386	48.25959511753623	8.743764606312597	4.862879416215001	67.69279315110106	8.524960306166651	1
28160000	-6807.602561643867	-6508.867573906895	-298.7349877369722	-6508.867573906895	1.1352337933917076	0.7993988908622801	1.0	0.49055843293105905	1.031233739814287	0.206169810229858	0.45235042640357387	-92.8905285989759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.092227480893673	26.620988904230654	0.27767370993721	14.430555941329457	9.583201589537046	5.624273668606451	1.2886064706887834	18.396554528517242	10.710278702238076	24.748820409398352	25.762127964273912	27.55290137899189	37.16367804974445	14.612621312512148	17.787748266710228	1.8476732730993322	28.908668730637842	6.691284704658535	0.8621770634864696	1.0391036752209717	6.600111511027852	14.599947591782213	3.023556926455027	7.103854805518217	8.600105885179449	13.787722723902109	13.061018197341745	1.4125813133701575	3.869976985476269	5.713687562584137	1.2964542875290912	9.159516405450926	6.357695154239058	4.716667908624208	13.359755637349354	0.8506047267113773	11.152920031034	34.00199135244924	2.660298117500737	1.3797551967086346	17.661826909709777	25.084688682065277	10.502847640040576	11.792834625174589	8.695979552145173	8.508876670415047	2.4323767991847665	15.829664570133966	12.10580463518231	22.017384524249263	3.9891513191902175	2.2185823511593643	30.88335599787661	3.8893266439077276	1
28170000	-6778.722145496291	-6516.391693096459	-262.33045239983176	-6516.391693096459	1.4483726108172292	0.7993988908622801	1.0	0.47915234982164945	0.9320982897262722	0.23132984165551224	0.5079437588915858	-101.20672225548657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.149205636747578	28.23184145444024	0.10641472173424152	3.915226609088129	3.6726333605883332	14.741208444598835	3.0709143069149807	13.006626794805598	4.9772526189034645	7.535171487458211	5.254478346725866	8.71365566216836	0.036886251775471966	3.684057056569335	6.816915733609565	0.7080959780352336	11.078859209875633	2.56434503666854	1.922987969491684	11.962011170154957	2.5294041341537667	6.0269395652869475	5.8968116807500595	16.981258814947196	2.433657270699223	2.2500795885373197	2.300943759594053	1.0960084218426775	6.103313803922147	2.1896940556103726	4.510278205000706	3.6367441073425066	2.4365013197053207	3.0145213789565046	5.119947001491344	2.2861821891154817	0.6898749949139816	13.03080672995356	0.6605799214523934	3.6642234164698113	4.209688305847091	2.429502069761058	0.5219541263423246	2.961161278200207	23.28063181868455	13.335765539493044	0.8860871954745823	6.066506442968988	24.87427047359562	8.437867049039662	2.348822211501452	0.48992249594814474	3.726606203073337	1.4905322244536672	1
28180000	-6815.85262426219	-6509.506646764222	-306.3459774979683	-6509.506646764222	1.7362044703749206	0.830837486016558	1.0	0.5853589622395565	0.9359632977218657	0.34277805720810983	0.6060991645086891	-105.03578379022493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.683681045138073	36.24965042413063	0.21650668980133983	7.965747023919868	7.472177522023175	29.991811208060398	3.7900697463913504	26.462708043887584	10.361073790027245	16.805109686711436	17.564443178834967	0.4488855337884318	0.07504713766043238	7.495419668991531	12.765831142365693	1.4406607823391075	18.30180740738456	5.97976290681436	1.3011103602187297	1.5803227415918308	5.1462138633703916	12.262144876643772	2.644366281581746	34.54931869169208	30.754660233796358	4.577912487713821	5.247724787662596	2.5975440775185703	12.417532527182402	10.431109474302254	9.176412702431735	6.493174278504086	37.18082295719693	16.280018926555954	2.937680619431079	30.730497660001323	10.02385159526043	26.51190347129818	11.387469675957604	7.455067021400311	8.564845778298837	8.413646226382744	1.0619447974947294	6.024647866975893	47.36574460190748	10.948327291954337	1.7155522805361212	12.342645897302438	26.33573210181927	17.16731138322886	30.347892186699	0.9967746579448331	11.722070679412827	3.032570989234203	1
28190000	-6910.252438780809	-6505.63253303962	-404.61990574118903	-6505.63253303962	1.3566723557008864	0.830837486016558	1.0	0.5060471664649794	0.8901466919604489	0.22910919529046003	0.5223278301858721	-83.30706198801852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212.2013417869444	79.06192700709305	2.0253771859281784	219.72576596101575	69.90074023208047	137.62907000589166	35.455351538842514	247.55339060953264	96.92579243299531	157.2084714690202	142.09250223157662	4.1992352294633575	0.7020511034837789	70.11816591192841	123.73492777060848	13.47709617605086	341.36057917735883	55.939497203686	1.1049432414893698	90.16779560728943	48.14181105600731	114.70993578299439	29.396817920560235	323.2020309936955	287.7037529679058	42.82546428611048	347.29686038544685	24.299510185464992	116.16355646633068	97.58096238299376	85.84352267923201	60.742358862005226	0.7256660032079352	152.2963514456785	27.48142014271489	287.4777168774613	93.36679306987364	248.01360408571108	106.5275225827721	405.1748811646393	80.12243527568066	53.362357581346224	9.934283174041825	56.35938711279633	25.337367805095784	102.41943258910747	16.04865167655163	115.46300688133131	246.3655558296332	160.59679657575944	283.8985184815649	9.324629430920856	205.41815860846526	28.369100751290446	1
28200000	-6814.5609562438085	-6502.61444400736	-311.94651223644814	-6502.61444400736	1.8028246015494125	0.8787827840720586	1.0	0.5427173741723094	0.7970628777939047	0.29298261185333574	0.6175619145071976	-96.09565215803555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.306142501052488	53.05271395782384	0.2988046459419198	32.41622358465069	7.3134593011305205	0.9492504515423322	5.230741136473833	36.521643349559376	18.08842426699598	34.56488777350493	20.962959450365453	4.2746467470240255	0.10357385916414859	5.644241062007629	14.832610731900967	1.9882809874569602	50.36105260209859	8.25277472870139	0.877571469502364	13.302488261934492	7.102379204987829	16.923199286433274	4.336923429176795	4.5901428961310335	2.763905062135547	4.051784073312523	51.236834366067384	3.584915732228167	17.137652483909722	14.396155500369197	12.664526676210256	8.961342686952786	0.10705777406160834	22.468337101919865	2.2352841967601087	42.41169398202523	13.774437541711984	36.58953881404994	15.716044838249609	59.77560019541594	11.820492533879614	7.872568366278461	1.4656084738833433	8.314721242416459	3.7380312510196867	15.109976800857382	2.367663522317989	17.034300144323367	36.34640164479874	8.19193743148499	41.8836535178232	1.3756660314947937	30.305416975907487	4.185303934780562	1
28210000	-6884.492075670377	-6507.17986213195	-377.3122135384261	-6507.17986213195	0.8778349408836679	0.8259854353398793	1.0	0.5877235437257073	0.9328682669432095	0.3160101928859378	0.5846141221100832	-89.3928383296182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118.4334305072227	53.53747387738839	1.1303998654324117	122.63294856880736	40.13776809295779	3.591083998384952	19.78827691297381	138.16405229434443	68.42983412403517	130.76150260210835	79.30441130545287	23.912066608358305	0.39182749683291945	30.279621001929893	35.935740935700544	5.1601394696859275	190.51955134429966	31.220851380541713	1.3077408284003758	50.32428760873358	69.1515613956649	64.02170266050166	16.406899046961406	1.7243939655747356	10.456055328247054	15.328195974984704	201.923652471095	13.56199883881638	63.13161063601591	54.46171089161902	47.91083219414181	45.80592509020388	0.4050074021146865	212.11371206924892	8.456243868818442	160.44654533035856	52.1097063081975	138.42090581039892	59.45494894928861	226.1354745808533	44.71778920144225	29.78250285833376	5.544504224262833	31.455199580004216	14.141246063343111	57.16214916449478	8.957044555250032	64.44200534492776	137.5011000873762	30.990699428352634	158.44892957108783	5.204245375702487	39.18957653438198	75.77000483779265	1
28220000	-6784.293857513469	-6496.579030490732	-287.7148270227374	-6496.579030490732	1.018074289749967	0.8202675940895753	1.0	0.5043398355467315	0.9219257043993178	0.24981402472428238	0.5241968778170105	-78.12096415271193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.62330595289619	68.28203990166934	0.2541088385064081	27.567338847404503	1.1052085261637175	0.8072596359160741	4.448316225228356	31.0586615634675	15.382720929282037	29.394601471280122	17.827277286125973	5.375325721410483	0.08808107038919288	6.80672349538129	11.744778433036883	1.1599762944693703	42.82794379698784	7.018307878562815	0.8341176960826729	11.312674978093678	15.544961994873514	14.391792674214011	3.688197590788315	0.38763605792896694	2.3504745144349664	3.4457099604412966	47.22544387384788	3.0486767365622445	14.191703964525981	12.24274924382373	10.770140985527865	8.7066853560915	4.884199067067648	47.682214633474985	1.900925834603145	36.06766642763805	11.71402912350917	31.11640108611505	13.365206846678321	50.83424418920532	10.05235918902567	6.694973558095733	1.2463797737470124	7.070988306606484	3.1788889242434957	6.038132980678898	2.0135035910625034	14.486274839531506	30.90963286977291	24.55917364443646	35.61861133139016	1.1698911050526621	8.809641684538242	17.03275850585071	1
28230000	-6732.010914605822	-6506.06491868309	-225.94599592273244	-6506.06491868309	1.1060615847963036	0.8202675940895753	1.0	0.5004143448333652	1.0393072037030737	0.29770364075841493	0.5251167526496487	-82.27073576926891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.246134356196483	35.18991126144613	0.07870606404509757	8.538533132612816	0.3423202969039419	0.25003549258216956	1.377793325779343	9.462093586720675	3.911397253576179	0.5965288991932874	5.521708084137187	1.6649193824949329	0.027281673506361494	3.035540889707415	3.637753369695447	0.3592837189761856	8.894318414728499	2.1738062816907804	0.9684717767962877	1.0844582845060133	0.48604634159941634	4.457622814689655	1.7789379229904014	0.12006394024258653	0.7280211060616963	1.0672524042113722	14.627310218489313	7.787341264077522	4.3956486035918765	3.791991698266572	3.3358753326492776	2.696753640231093	2.1036081514811933	14.768787503862173	3.1040837726746044	11.171370820851276	0.0767833242808232	1.1208785936551653	0.2727139370460385	6.140151332787922	3.2917838960056107	1.5225756213064658	0.38604578602476575	2.190123184195625	0.9846089444757758	0.5986135095693578	0.6236498640687889	4.486887122843229	9.573754138415973	7.606803073498538	11.03228333624113	0.3623546696812077	2.7286426820613827	5.275618863577467	1
28240000	-6754.534147036487	-6523.195273236492	-231.33887379999578	-6523.195273236492	1.2102776952143532	0.9074901138308313	1.0	0.4763996744913511	0.9967357694247959	0.2633010336309106	0.49627148813595906	-89.0535788031391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39793046348011	39.471567382057465	0.07061029613497724	5.4778975276794855	0.30710896079812616	0.055129500275181015	7.150948322675677	8.488815167181924	3.5090678428322906	0.5351694654807689	4.953740829530282	3.4210018391189396	0.02447545902229548	0.3729504024266034	7.1362546754190275	0.3223275118782237	7.979441797812525	1.0234386836511424	2.0874382991215685	2.9443589013547964	0.43605123102067767	8.145494852720672	0.7826262116520978	1.08780195866698	0.17944488411345302	1.452550870747328	13.122733536693001	6.986329191173573	3.9435087165212472	3.401944437248935	2.992744561242012	0.3462951224370741	1.8872293555796371	13.24965835675295	5.7028300509972185	10.02227479501417	7.9776289177822	0.20448416966086252	6.596724343789763	2.8944022876935813	2.953188404595151	1.3659622903610702	0.35835659406655335	1.9648453836990591	0.8833312907979468	0.5370396511871208	1.48596097506682	4.025362369621766	8.588990226339787	6.824361301467511	9.897493958923016	0.3981840941808044	2.447972340688963	3.5854788425616118	1
28250000	-6800.775820206381	-6514.705906160888	-286.0699140454927	-6514.705906160888	1.5065915366809082	0.7514229309557743	1.0	0.4097498549823025	0.9893821113976099	0.25125537919467367	0.46901777817208695	-83.51711581155428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.5435876038323	25.846728874748973	0.23425875621249198	18.173630925448258	1.0188735512559712	0.18289922110499174	44.60271297754492	27.94025480269016	11.641784744193242	1.7754936632297647	16.434673536937098	15.655203331136525	10.3374445561996	1.237311018132478	23.675444457612773	1.0693630555141742	5.0805343120773	5.27359174557267	6.925345542918765	9.768290062911756	1.015935337897168	0.5700700767527052	34.746257442235226	3.608923171143724	25.167396252941018	4.819024688215198	43.53635949263324	23.17804734435384	13.083098324350145	5.657656121776139	9.928815724523943	24.477931726898042	3.445188601482136	11.968139841263042	18.91987355617486	7.594129976329227	26.466811925445697	8.29106230812779	21.88548305899775	9.602552559722513	9.797583077674155	4.531755915050509	0.6710772646052274	6.518627748782304	2.9305653825660576	1.7816982453011792	9.04643047800793	13.35465836610556	28.49508184610104	22.640697999204868	13.746379689200216	11.09115127134027	8.121463683938764	11.895288082053863	1
28260000	-6779.908152141082	-6510.891598218853	-269.01655392222875	-6510.891598218853	1.257146340250656	0.8934954254266274	1.0	0.3986072431722274	1.0404755248870727	0.1791735577779888	0.404167519887722	-86.43531943046621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.918964070256472	37.06235281409965	0.15194016390282536	11.787411946374938	0.6608411009988564	0.1186283837654459	28.92930718957459	7.137012742115267	7.55085833611118	1.1515846944686043	10.659524669492326	10.153960511543506	11.622819025307999	0.802519581053744	1.1036824607364626	0.6935885793701885	3.2952331369451238	3.4204501344320275	4.491777186421633	6.335710208684213	1.1824528954257827	0.36974729268746676	22.536412880098172	2.340746561630727	16.323566185976773	3.1256180678898926	28.23767061685728	15.033275039051752	8.485693921961225	5.508097518244634	34.87387816755117	15.876379686800066	13.751168044731507	7.762532160991946	12.271424708403893	19.730672238876515	17.166366828524236	5.377580699193931	14.194918204296767	0.594786247379362	6.354709649884049	2.9392956217858313	0.43526052653967195	4.227980138650936	7.124531260034896	1.1556089846685595	5.867512283371124	8.661827689257205	18.48190213301464	10.641162836394763	8.915898030095374	7.193717619288738	5.267579078876269	7.715280530300227	1
28270000	-6803.459572745026	-6515.365717194114	-288.09385555091194	-6515.365717194114	1.982270753677207	0.8934954254266274	1.0	0.43555556867456124	0.9424072948112856	0.21609774028514606	0.459333123701513	-90.32780730701668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.13154062743079	39.90238483497095	0.1730583248120986	7.927386818347024	4.516987433053859	0.13511654089530103	32.95019112526631	10.117943604967936	6.0232461489905225	1.3116434324201958	12.141091829908701	0.1786944948319705	13.238274452569472	34.33801370107064	1.257083268000841	19.772059661868088	3.753237537046226	3.895858442976954	5.116089224495526	7.216310467527495	1.1385819674860997	19.23394019701655	24.939683996703284	32.508580076813104	18.59237838463348	15.312798786783732	17.388876792933083	1.3014865011098793	9.665120382139522	7.151418260236482	39.72099792677267	2.8438864222762343	15.662442667581228	35.53684907101344	13.977029829008123	22.473038052403027	19.55231987477894	11.565219142394833	26.908619013823913	12.92039615874989	7.237950640750636	3.3478282724449073	0.49575738004312475	0.8711460485310744	8.114769743973813	1.2533497101842102	46.98533755702921	5.171265479796982	21.050701409840926	12.120177885927593	17.94234188993755	8.193572314174911	5.999719809362624	8.787627245703726	1
28280000	-6776.919804947427	-6505.100285835914	-271.8195191115128	-6505.100285835914	1.3284235141706295	0.8080649507364277	1.0	0.5158530642824066	0.9276302079440676	0.18575205159457994	0.46057448392367717	-82.11961918302106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.099222998477263	51.70423307088623	0.1632052647102769	7.4760417654212485	4.259813161285215	0.6409800029623142	5.177624766306965	9.541879399129614	9.813395372909687	1.2369651319927064	11.44983986250572	0.16852053989882432	12.484554491584051	7.5698123974301055	1.185511345609617	6.1311742522561	3.5395472966658095	2.9777325447592045	18.295887041052435	6.805450482449324	0.9332447018289295	18.138857548078313	13.833715103038221	30.657707004572817	0.5194126413086757	18.7095894369074	8.038200674879553	1.9034021750791275	9.114837625618208	4.432331560039509	4.465896500817939	16.195285547880523	14.770702908095101	33.51356177693939	16.083573920310563	21.193537659450115	1.9023032384394984	10.906754434473493	25.37657921921651	12.184774569729349	6.825858574363376	3.157219971949722	5.675294524580998	9.209145953408173	7.652756061091864	1.1819903575702613	44.31023160441787	4.876839946496351	19.85218162524305	11.430116652037354	16.920796274024895	1.913602802462772	8.025543261118344	8.287304481697225	1
28290000	-6775.595204169318	-6499.826078262831	-275.76912590648686	-6499.826078262831	1.0925535653180345	0.9259121394344033	1.0	0.5515398756400963	0.870224352086815	0.21654102676835238	0.5243205349213862	-99.9330454474774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	15.139836794842841	23.748113151506804	0.1445037047585588	6.619368155499588	3.771684599009263	0.5675306202200835	4.584324910775449	8.448483117142827	29.509695557374048	20.4243096989145	10.13781192635827	0.14920990684045762	11.05395943872637	9.249252974099797	1.0496645544983239	8.875406689380595	3.133953420217967	6.74204394420587	1.9776238125530117	1.4036104164095755	3.712379248554988	5.065154808203849	17.93481515286559	8.830007928069476	3.986253227167283	16.565672638956684	1.1757408404449654	1.6852928515063592	5.906821221209766	3.0266877435556068	3.954153014500395	14.33948080931066	8.776874605932468	1.3760636576331335	4.678506495072756	18.70100272670734	10.196749189071454	9.65695822050289	1.168070031013407	10.788531056883805	6.043688933101998	2.795436675981936	5.024967091924193	8.15387732921568	0.007771882915472957	0.5855193422072982	10.415176108164234	1.5769402559671388	0.7780649068017602	10.120348782706191	11.386042278903956	6.899979047669904	7.10590271698913	3.062032144954117	2
