#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Leu" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Leu" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Leu" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Leu">
#                            <taxonset id="TaxonSet.Leu" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Leu"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Leu" name="distribution">
#            <parameter id="gammaShape.s:Leu" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Leu" name="distribution">
#            <parameter id="ucldStdev.c:Leu" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Leu" id="treeLikelihood.Leu" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Leu">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Leu" shape="@gammaShape.s:Leu" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Leu" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Leu" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Leu" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Leu" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Leu">
#                <LogNormal S="@ucldStdev.c:Leu" id="LogNormalDistributionModel.c:Leu" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="100" id="rateCategories.c:Leu" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Leu" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Leu	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	indicators.alltrees48	indicators.alltrees49	indicators.alltrees50	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	popSizes.alltrees49	popSizes.alltrees50	popSizes.alltrees51	sum(indicators.alltrees)
24720000	-5622.756169824661	-5305.824265079785	-316.9319047448766	-5305.824265079785	2.6155298246382683	0.8981804963857697	1.0	0.3137450824529689	0.9139922853423432	0.12253729838189949	0.3500033090752741	-114.15385769679013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.187939148062966	10.71357289444152	2.0240581771963675	8.894695887854295	6.484268760387386	10.913376903347901	2.2340999943196627	6.407390401311565	17.635937709833254	1.2203910842526535	18.341076146588936	49.76590113968044	4.168747296715327	28.75769706894034	13.96161779784908	6.043963021652648	1.8589418433548393	30.973059055293916	0.3226405216237524	36.34960630007666	21.508735746557406	11.032341812745026	11.870612898907074	3.4598095459880756	0.4725343035584532	21.748771881689485	10.234641248709128	27.80998737277802	4.972684255893004	21.955587119002793	18.661910993999218	7.658352933036122	39.17109047882163	23.079020681089474	1.7864297954695458	1.9162240367250238	64.50731151989108	25.457935880401536	35.46624947236076	8.734738705033294	12.998906627703748	20.204576391005002	28.83739226915778	3.984793308918642	2.260253879817294	2.1081459084711716	6.33335903268248	14.390002787911788	11.592056110856488	1.3150607309756057	8.279272025760845	2.2676546378312574	1
24730000	-5525.504793385599	-5291.521859689115	-233.9829336964839	-5291.521859689115	1.7566785335554507	0.8981804963857697	1.0	0.48732501473445106	0.9447839925707132	0.2682035673497911	0.5236485784758322	-103.06309416374256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.838663586361372	17.12439922487262	0.5137041257028367	2.084005745368432	6.788179573391256	2.5569778275392734	0.5234442281773075	1.501236082437109	4.132057574046915	0.2859346809880055	7.2929072544801645	0.20185876822348028	7.365809406537696	2.18516159872714	3.2711733006056294	6.547180543671142	2.3380829282139968	7.256912865453738	10.958867149888356	1.2785769718365771	0.3177707777753011	2.584851018237045	5.520073309520206	2.1935118183478877	0.11071364506617738	5.09568467855534	4.9769780331644204	0.8456395693289926	1.1650879006819086	5.144140988723199	6.68348885572075	1.7943335796673974	4.8577621474727986	1.7744085144594473	0.41855618274027195	0.8007444055696394	15.11390715553224	3.1490315614347537	8.3394195657651	1.5198612258327895	5.907700159864848	4.7338834078730185	3.9702726722124324	0.34532940140398816	0.5295720203275933	0.4939334903319232	8.28682076978955	1.4849271134259292	2.7159907252867184	3.252218744881263	3.050346532282256	0.5313060000404058	1
24740000	-5534.923590310504	-5300.940178515042	-233.98341179546105	-5300.940178515042	3.905458390590491	0.9039541743747809	1.0	0.5183380985173945	0.7963187299615776	0.21697230238051782	0.4740253572289886	-113.08434428252356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5.070476208586641	13.269223842799654	5.172422787755345	1.8107237324004914	5.993073815605743	0.6674534540428371	2.2776143944199254	2.8814686063518113	3.0636833289328	3.5357373298572408	3.6460598368669266	5.060411271741423	5.461324552843635	0.08151071855886013	2.4253870928763974	2.427228642790139	0.8306013123676055	3.172740043060098	0.6024767549269027	0.7175277631832632	4.200120718248619	1.5612259901379326	1.7838393385753757	1.3707811084008674	0.016383215606542618	3.7781574722586444	1.0860092891753785	9.426506745809517	0.8638457509595073	0.7841126403238702	4.955423059685404	3.961022115024125	3.6017515827005333	2.261843478049876	0.31033536592938127	6.8484043689806615	1.4660915795220388	6.212333655773351	11.084801766583986	0.35839606365660265	4.380220306171869	0.8611532726462	1.8206279145013626	2.195724477659227	5.545282657577961	0.9717539462262513	3.3024921757240815	0.6563137127522962	2.0137511052266244	4.01235544142971	2.2616567293539394	12.72653266338655	1
24750000	-5529.181817371996	-5299.040400041787	-230.14141733020875	-5299.040400041787	1.6786649766765895	0.8885997889631827	1.0	0.38112010179898254	0.9273204935337046	0.1443374808267172	0.40357765529467915	-97.40501605754622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.617639898502366	14.65869281071196	1.1972376874012964	2.720344358531943	0.11429661421479832	6.372865932112113	3.421778462337514	0.8730089318767393	1.7045115123754713	5.311921927359249	4.032293329950189	4.276177907227857	5.352685239441384	0.8445790842161138	0.19622774063145756	3.646551722458394	1.2478555142660983	2.2202970120837953	1.7160841329298364	1.0779792453915404	0.3532515926541843	1.070146575218878	1.0819510834661552	4.0331698463054675	3.0439964153671286	8.49394334712367	6.428112338647346	0.03101668343872203	4.863530468499172	3.2157367574084597	2.64752228898685	1.1794656361403288	2.1433244298156335	0.6829804534818243	10.325992841653845	0.14393612111631696	1.5653688633162943	4.456652021970204	3.244659484222648	11.085422154041312	0.37551573766044033	4.795936828162083	1.7489105130883924	3.29875098492919	2.168312920128447	2.7913393450136064	1.1798172504628714	11.243523116394826	2.0629156986230086	6.8513415873809445	1.2242246422422975	19.119731362121904	1
24760000	-5546.8480788220995	-5311.455132499205	-235.3929463228946	-5311.455132499205	1.8547629487672006	0.8885997889631827	1.0	0.4058058938636436	0.9735726251391238	0.1954296484846331	0.42809233255385315	-114.59740131720577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5.176884722202864	13.72241107061789	1.631673754197129	1.1019455927178345	0.07767502846182482	4.33094668692392	10.00155693813742	1.937334162093814	0.018070716846453554	5.024777928773035	10.167533544786735	2.906054942515925	5.26573920941445	4.48086331409015	0.1333547405866606	4.26635144788136	0.29309599328757624	0.9587117599770221	3.1178672933497675	2.6292177832645245	0.3730705997004101	0.3549247644078913	0.8974578747416582	2.7409086853124807	1.6401379565244854	5.772413258025774	1.7242460687121486	5.730733999887816	3.305214858383041	5.749605499930571	1.7992341292271083	0.6000364320135175	0.7728430028414797	1.0899883236428463	13.032985495034756	1.9411575288412228	1.0638116609722363	3.0287036499648563	2.2050436009616563	10.241790507179738	0.3613807176144438	1.0501905993561955	1.1885450397159458	2.241803734984764	3.7776253059817733	3.394838014331612	0.8017939913533348	7.6410048020834545	3.946813229609921	4.656114762956785	0.9371536517743846	3.2735238878967636	1
24770000	-5513.4870302692225	-5306.4948206473655	-206.9922096218574	-5306.4948206473655	1.9949481288169282	0.952514705038348	1.0	0.3556267700020928	0.9493110851886011	0.13538400764566152	0.3778556824127993	-100.08994843364067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.496066050113218	9.330641844335513	1.06168435660727	0.9570273309818541	0.9558068863757554	6.033987926260889	5.963144868176901	1.6825528906519864	1.1683973423788876	1.1768993346825025	0.0898862424233194	2.523875973280282	4.573235171078741	2.2833247068618445	4.230480209919696	1.5896901632441962	1.1462400621369393	0.015467020326894785	0.9226108439315969	1.448866150991271	0.3240076122256488	0.3082481587342984	0.7794320520074762	0.2971960404728069	1.5162068640625477	4.253329792570237	1.9118785146827653	4.977077907224735	1.842333872670172	4.993467592375161	0.4392020437803874	0.5211248802270175	1.6583828609840816	0.9466425775200755	1.1158357236406622	0.15526667373743172	0.7448499873357862	0.13110876427529458	1.915055521863059	3.952362128392828	1.5507644403567604	1.3667962395367672	0.5090486108531423	2.1553620481729605	7.667047384615472	0.5424005764364659	4.172482649258233	0.19844782009586615	6.335698626437128	10.517695442720589	0.40344341713673376	2.843018611846639	1
24780000	-5614.34661113185	-5305.090809200354	-309.25580193149614	-5305.090809200354	2.2415782634372006	0.952514705038348	1.0	0.427622224536362	0.9719528840859433	0.23872401848415456	0.4594842618004794	-110.9303299397784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.434323247092692	29.557016469070412	12.313146347741277	5.41392012955012	15.420769929778862	99.27710189361656	33.73361344249691	7.418843755445829	3.5378950842595183	6.657739849451129	34.50944392003305	14.277609942666412	25.87087029632513	12.916807276649081	32.56527765740509	17.42225538709932	6.484299815485226	2.3188985503521624	12.24882477559093	8.196260823426964	7.008939949926961	13.968853608637854	4.409260571117211	1.6812431305254218	3.2659551522696253	16.07010988167587	22.414124892618364	26.646139548959816	1.9934150622316174	12.999784895819658	12.75279367455787	1.303949362132864	0.6482050331684851	4.285098571336258	4.085047529725771	10.353290292949493	5.433162321246162	1.9848275149509187	39.45549733492929	22.358580777650964	4.631790788732773	7.731989917811257	16.488900074975668	5.728346391632856	8.584215034373152	25.455819439137457	11.298892074067934	2.557692818152149	8.08571692441282	2.6021347211257493	0.9803040527960795	7.68017301500928	1
24790000	-5531.869024944938	-5311.034773186817	-220.83425175812127	-5311.034773186817	1.6593980027948567	0.8908917198181887	1.0	0.28293868546541967	0.9609993356836237	0.06654092299261676	0.26154983933762926	-103.36516217433787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.798582068760908	11.79388919792628	2.8071825984283967	1.4367323786297816	3.444383723612947	22.63344761668376	1.0319581673825415	1.0805697927685347	0.806578370395193	1.5178485597769968	0.34805864879490334	2.6113869497842006	3.93916305694093	2.961109723816435	1.3254945253873511	0.0035890098161884243	1.641459595100172	0.5286684226947029	3.449383984570988	2.1593849161710734	5.506757774801339	1.0174572339987689	3.010568975263606	1.4359831512914767	0.7445808091431199	3.66370475430498	5.110029522966009	0.9444892024857904	1.277500680151231	2.9637242108757578	5.345895153138146	0.2972777107682675	3.0646346771411745	0.9769277325459652	2.191693003286913	2.3603696022159983	1.2386662427216963	1.1724841389191445	8.995165200100868	0.4199435771332416	1.0559675110234281	0.24127950739758094	1.6720833611799386	1.305963062098393	1.9570512998962415	3.2084921269216826	2.5759503148975718	2.7797192561016386	1.843402425749075	3.7816633979750742	0.9169524758540657	0.4773258950542393	1
24800000	-5593.880836385526	-5300.01032396777	-293.8705124177557	-5300.01032396777	1.7910639576657554	1.0008571286936783	1.0	0.43843072254971505	0.9678880989914139	0.1666003197245576	0.41225889529947646	-102.24577222218227	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.36782653555109	47.837763329939634	6.057859999396878	16.338945864232176	5.216004333042466	44.39826661298509	26.627623054179878	7.899958612622659	3.8090264737596566	1.736870689032533	3.9280724265770397	16.101487609821984	1.5117027995669918	1.7424069023960014	19.54916525193585	21.75734342922809	3.0240961251393457	15.140127517113386	17.345550566287212	1.1262423040989342	9.532886578451729	4.670426385416536	12.733140281026998	2.712661647545702	7.108248006262877	16.276825044482923	11.936680197666087	16.994267025577667	5.415157039849681	25.006969434415257	18.77773977589465	1.1584059867959897	7.786276532584526	8.79970705865615	12.839218054846356	1.754131919189177	6.499135927058166	14.23812397280711	22.479926230710976	8.810251949177474	5.014126043766462	2.3413868786242817	33.27202247691747	3.333722539942185	0.48408341351215084	11.269998476677037	25.65385489736655	0.49204740557154447	7.147714112258514	32.662783298234025	1.287859325964488	2.565023687802594	3
24810000	-5558.01303781012	-5301.009956822579	-257.00308098754164	-5301.009956822579	2.7484491319182665	0.8845755741578422	1.0	0.42783116639859514	0.8577128177493385	0.1947880405319047	0.45442513488847397	-109.23049739714041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.254760935659673	21.871548088012368	0.6886283473403537	4.462940725042871	2.3700551974662076	20.173745232151248	6.329446309460815	3.5895940214246433	12.88624568279832	0.7892016840919965	2.030547336933988	7.316216007500323	4.039867813268684	0.8511470062062685	13.23902956366206	1.615168290934267	1.3740929419135073	0.7552690526056446	6.710740633842049	0.5117435216697823	3.8553745626663503	19.567038186934756	2.415437507245483	1.07132427582368	3.0862132445854455	7.159935118135768	5.42380510762895	1.2768362241138218	2.460546477327278	11.362701044066007	8.53225513456733	2.9321145516773788	3.5379390020937853	2.3303324782882537	2.463708964879608	0.47480618693272003	2.953086289707681	11.79329761932275	5.109703789593917	1.3060856115155084	2.278325463707513	0.5528498901395232	2.014245114273241	1.5147814166196343	0.2017528469473741	4.292602183343756	11.65663374728882	1.8731623501086831	3.2477881343859174	14.841360239924805	0.5851792855637976	8.625917588386606	2
24820000	-5534.629440079534	-5295.214608440865	-239.4148316386695	-5295.214608440865	2.022115116748968	0.8845755741578422	1.0	0.2900166880866299	0.9749038665921324	0.11246452628799994	0.32621702342495645	-103.21985730878097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.8146620882232005	13.413092371132429	0.5814734574181499	7.204008799734677	5.630926407292082	17.034583944326233	5.344544765430186	3.0310306777622187	0.3521971718789269	6.406999292618877	3.3692888758150072	2.330736746348512	2.097018319831154	0.7187031936477241	11.178953528381077	0.2018270290210546	4.227141789985617	2.843672038519857	2.292064239186796	12.656589003113723	3.2554540998115242	4.169805796063377	2.039580281497371	1.5693256218930427	1.4305954077303167	6.045804306650658	8.323940969402113	6.511476414480718	1.2722288341115051	3.9205514347420336	0.7553209444510817	1.9010935067219077	0.03822365830255526	0.41958649894300704	2.080340397565111	1.2357347185999525	3.375233233709573	9.958186542209727	6.876478551851696	4.0505982688693	1.9238037319004577	3.8933713638430056	3.6993567273542243	3.7449283494837986	0.17035883856878492	1.020540191270577	1.6840751293050211	0.925555865915658	4.626334758218102	12.53195150160155	0.6778681486647825	7.283670709890433	1
24830000	-5577.220179693137	-5303.07398220587	-274.14619748726597	-5303.07398220587	1.3791887173003763	0.8328761734517044	1.0	0.33895942628719455	1.0040924978738808	0.14068901863054498	0.36403894047142477	-97.56300436946825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.097886259274066	11.772161715443678	1.6962971934582032	1.1871114141949624	11.340589512360772	9.534240515879354	13.061282354307346	7.786050686604075	0.8607181543419843	15.639409440054962	8.234047102551381	5.695978249546427	20.15876685377529	2.124793991822643	13.268566852724952	0.5511002104546951	10.330513616018008	6.101093820786442	5.601468322591503	4.500646981475672	1.327555456196547	4.346230781667319	6.0257678669006705	3.726431089668391	3.4961650384150356	16.55936951534868	20.34248903764151	14.260027959707005	3.10914039472623	9.581251822413876	0.8072758555802715	4.081494142149389	0.09341300627389423	9.220639748725954	0.7747006898875675	13.15649338199003	8.248574240087624	0.49339067036239176	16.80510350479665	10.04696585907687	4.701493736033768	14.484554777551585	28.181489507911802	0.889273823992025	10.394865019036247	1.5887878443041712	4.826104139240044	1.778172042221479	11.306082593503946	2.842956324028722	15.790349572819448	7.25956378458256	1
24840000	-5555.224462634518	-5309.062491098775	-246.16197153574262	-5309.062491098775	2.0101763355873046	0.8328761734517044	1.0	0.31575684373702156	0.9321330975765488	0.0918579074051317	0.3223668074745689	-103.14891255359802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8.618505836654903	18.266958972444343	0.397403754343263	0.5357203678512135	5.117788197943941	4.302617913763887	1.8665052949306722	1.4794676077269415	0.3884254171483997	7.057762294269358	3.2443358335610384	5.645535592802074	9.097260682692522	0.9588783371939926	1.8675973585677017	6.188416990362905	6.837318502026717	11.730946202308447	2.7448486988015977	1.382349770650473	9.401602822537027	5.046830188319858	8.053516481501019	0.5484604609074873	1.577751505083793	10.370878743304624	9.600756951244115	6.435274172916158	2.358404233231646	2.4460148363206144	2.9740953326241217	1.323611774588405	0.944604424749366	2.1938151763551783	11.53484231263555	5.937270411144581	3.722421647461349	0.22265764464925555	7.583817427509643	4.5340009214411285	2.121692979783392	7.683888327041499	4.600846207333829	0.6470400617476249	1.2246337791844424	1.51136289487258	0.43371143868078765	0.8753260608556916	17.760281615047532	0.7995260997558253	7.125878650056348	8.738610075671406	2
24850000	-5606.265623321794	-5304.246498194971	-302.01912512682327	-5304.246498194971	2.2000271151738984	0.9777821380370193	1.0	0.3757007980996522	1.0336006146204242	0.12371486659498533	0.33278251880992404	-103.98185348011056	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	24.722727341373375	21.664329845784422	1.1399777234333184	1.5367476493751928	14.680698093925635	12.342330741795921	10.14197616618756	9.504164535472936	6.210562335735466	7.249740101275372	9.159112608523861	16.194574767618516	9.344516002007007	21.25939442284218	12.667913221218935	17.7518642821789	1.3011646440799698	33.65095875233018	14.495851454132623	11.712616101040561	14.111184442887708	16.738493536402004	1.7691121062546784	18.548625633430852	8.857060889364622	29.749519501477785	19.335639377247055	0.7405636497110665	15.375891924664117	11.668562435222203	83.46341010847583	17.531552394488372	2.7096573444565304	6.293097141238006	33.08842238154236	17.03143448629411	17.176730501202556	9.715331211678478	0.9372415167110166	13.006067486731702	7.060748052028506	41.08543069447027	3.9607063590091256	21.00648101503377	2.0781112264829273	4.335439746978927	10.709932774908935	4.038146556041319	8.579561892721046	1.6737215597675612	4.782151648137359	3.838992871897505	2
24860000	-5580.333547923159	-5294.234060338054	-286.0994875851045	-5294.234060338054	2.6876041479153234	0.9159803804661925	1.0	0.46540499330251905	0.9084150627728473	0.2225370070881017	0.4908885986525783	-110.63199646762638	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	14.24319751644292	14.454856067131294	0.6567611920402192	9.918641314623006	8.457808062346011	2.5475634684915716	13.1411599369324	5.47551614505623	9.07497978776742	5.819357577171524	14.911435864495784	4.289494078507796	5.383539820439317	12.2479105829788	12.024751788442044	3.6403436827081714	6.019496549463306	10.089873072718232	5.429789825194785	6.7478438870378685	2.744070696615304	7.7601174770867125	6.161864120572206	1.5259571069360884	6.788689457871007	22.27790309098301	11.1396015073126	1.613455483208548	8.957479854126417	1.7546627743837364	6.149608905040868	10.100235304811415	4.240423538513761	35.37156125657182	1.8460697067340712	5.458889338912462	3.3306880071619034	43.247753565630106	40.21193179672755	19.257908885553586	4.067820986343287	9.198130230272872	3.0298333507949087	0.3098267168600863	12.121009595969216	3.0307100925119226	6.170180409083444	20.60201642919037	5.05792326813816	1.6403671241585434	0.21167577167723672	0.0032798525637343016	3
24870000	-5561.5468683356485	-5300.325441058337	-261.22142727731125	-5300.325441058337	1.9577516947577929	0.9890918637336965	1.0	0.3463236240148818	0.965553428528087	0.17077028914965126	0.40116546211086734	-103.92663543333042	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9.706489879300888	20.654472289731785	0.4475712603364935	13.115133750451216	5.763848199356676	13.628219676970362	8.955470552371022	8.059683957984927	2.5839471869336457	5.892622774427375	3.51219651654886	15.782095381176667	3.6687881861907727	3.611957301834074	8.194657934138304	2.480830520856828	4.075046457081858	4.47971409135682	1.9082015086020223	0.9071577685845286	1.8700361638623448	1.089671155450137	1.8812597186286162	2.504130649831496	1.307088814101165	5.480890637332315	7.591443505950767	12.141695617337959	6.104365782173982	1.1957719775689257	25.93019674076072	6.8831336258259945	2.4439990267745966	24.105100063074158	2.5256572650130655	8.272627738646037	2.2698055963419472	29.472587303705634	1.7861711406920668	13.12392792968917	7.9810930992775555	6.268364802605946	1.4712889698321254	9.37172553040722	3.7978996554964133	0.6898109962182555	4.204869982676902	5.1349129282254395	1.0233990797234698	0.959505784404342	0.14425333448520658	4.615614043547465	3
