#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Met" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Met" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Met" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Met">
#                            <taxonset id="TaxonSet.Met" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Met"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Met" name="distribution">
#            <parameter id="gammaShape.s:Met" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Met" name="distribution">
#            <parameter id="ucldStdev.c:Met" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Met" id="treeLikelihood.Met" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Met">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Met" shape="@gammaShape.s:Met" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Met" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Met" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Met" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Met" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Met">
#                <LogNormal S="@ucldStdev.c:Met" id="LogNormalDistributionModel.c:Met" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="108" id="rateCategories.c:Met" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Met" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Met	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	indicators.alltrees48	indicators.alltrees49	indicators.alltrees50	indicators.alltrees51	indicators.alltrees52	indicators.alltrees53	indicators.alltrees54	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	popSizes.alltrees49	popSizes.alltrees50	popSizes.alltrees51	popSizes.alltrees52	popSizes.alltrees53	popSizes.alltrees54	popSizes.alltrees55	sum(indicators.alltrees)
21030000	-6597.130363582503	-6334.187448293266	-262.9429152892371	-6334.187448293266	1.3238352451719604	0.7363474753882254	1.0	0.6183995360031966	0.8914831943011643	0.32752756087965834	0.5858925432647298	-126.69222926644099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6.190547429438919	17.258778488448687	1.8573626185995749	0.026279651938393257	5.014478078844836	0.4112015238331437	2.5992029003170862	4.306200044422526	8.014752419199317	1.5499731935217156	0.04817171016756811	7.13426561010984	1.584010725295305	6.4473579417603135	2.847631204466032	0.34448192424630436	0.8236828284388696	1.8493517053447486	3.2701853838906794	2.0500588977997976	2.855387106430222	0.11189551960196202	1.1108313621285508	8.977735890155577	14.246390691041746	12.505460716900302	0.4125289708456549	1.6398451054810563	0.5858386759529342	11.196953516012561	0.298574440304424	1.0816579717811023	3.7290540377647967	1.9028642736332366	0.23767072124882363	0.5581010452658344	0.5567510344781712	0.12926358632309387	0.8765899522683275	1.6440040491798251	0.751723316740899	5.982252693030644	0.7778694460970585	4.62262410894478	0.3337247829118506	1.9856249522908287	3.3888821401199727	3.12107774750048	2.877401925062641	2.9182547821656004	0.013055119994023312	0.01819072874040738	21.396754359752688	2.5055567206292433	1.9091766277608793	0.5787269540375898	2
21040000	-6592.720615127938	-6358.1266931231385	-234.59392200479903	-6358.1266931231385	1.0007812271085612	0.8786093079950238	1.0	0.4826206479723354	0.8829539249233022	0.19201134465524827	0.4568948979406849	-124.11570224599909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.651522443437006	19.46827076155371	1.0075686731795972	0.5230218799224008	1.3457050141243907	0.24254908150963161	0.5897790365253195	2.5400316025950294	0.4859334324618005	2.9059720538786205	0.0855955487129784	4.208178887197058	6.614324808947604	0.39609015444749507	2.1421151241551395	2.55113197861354	2.8788452810717033	3.0121016836203154	1.9289336621008262	3.750934932830278	1.6842630191714099	2.8330786863525166	2.068896583445338	0.9443410269680635	0.6506820971922797	2.1712960957991587	0.2433320821430823	2.711328902712107	1.272487346030528	2.301086681341657	2.77301781895894	1.6616015765544778	3.850048772098284	0.38597110182976657	3.6784281783787844	1.9327154016489334	0.3284021196794337	0.05035087359533404	0.4976636665090882	1.6060975123501304	0.8757005437486943	3.4105494271328216	5.218771539643747	2.726675770403514	1.5039656430890063	0.7282916208258007	0.38219124356422196	1.8409818473424988	1.8241283088656317	6.853746210383314	5.424816490363948	1.175168369233244	0.35942517213401787	0.7528433720055194	1.1261364821472795	3.6598717585667915	1
21050000	-6635.937609006241	-6355.060295156169	-280.8773138500721	-6355.060295156169	1.0597872087080105	0.8431362265838978	1.0	0.5440987437626487	0.8058072430790258	0.19509937888640322	0.49058251066826186	-127.53293591781588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8.19880565394219	14.88093032161881	9.089917116872776	2.089172806215666	3.0215270614512226	5.1799076308697005	3.3236066036793748	2.188802020692145	2.2494571495749747	6.119290682178391	6.523051332915865	4.339840002477994	14.85122013643329	0.616631454372366	3.173138653806235	8.19515405465394	6.463904667955158	0.21527422320014172	12.471474656672486	2.729180575322282	0.47710655205991426	13.32839578630031	0.05355158087600094	3.9205008066959097	1.460984052547028	4.875236283599159	3.857422484188868	6.087778202543148	0.8256214214629067	3.8329974945784677	6.226289041007016	1.2352817757322352	8.644559120091621	6.0956495683071505	0.7053193563018573	4.7307160877963765	9.314414988344291	1.089694219712422	0.6863864653917471	1.3684817004321743	0.6248354578862158	7.942584186864657	11.717768210015356	6.122236702401136	3.376871485496503	5.441962456517093	3.01768276991932	7.565217044618307	4.0957364288213105	0.37179949613498214	12.180403325395048	2.638619156598854	8.680578883113986	1.690367946669925	0.1529576220893737	4.261259073651481	1
21060000	-6750.746552200263	-6356.1691876156165	-394.57736458464643	-6356.1691876156165	1.0623031993383056	0.7293204289160307	1.0	0.4834455611000475	0.9341785064355512	0.22332743664384477	0.47146711789181556	-127.44463489118017	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	65.70942071102208	86.79555737447916	37.42455935179351	50.45667371128685	17.576495195525183	41.51442833596053	26.63708274315428	17.542178568611487	18.028299785562986	7.8701483382070245	52.279068738270155	18.59748418101447	119.02527187574907	22.200611503974148	4.693306245909814	65.68015492719606	51.80503712249599	1.725317698400992	99.95277479325405	18.153118700134748	3.823775861575156	16.853442944125973	0.4291897510498402	30.05648992596546	13.69176817660254	39.07263637486337	30.915356159448432	48.79056730829519	6.616952227042107	30.719601803763645	3.2008423716198084	12.112069206525211	69.2819169107004	7.458029999871637	5.652789964179922	13.15844653438127	74.65048434851954	19.517570579314484	59.681988504661156	52.82404424386032	5.007750849377429	63.65593086310776	93.9121859457566	49.066735345422714	27.063974741351807	43.614669702157336	24.185252714910753	60.63151763037564	4.062432938721192	0.6673464463452525	97.61998031426431	21.147243095553808	69.57059770912983	13.547473040875643	1.2258805934734567	34.151909076487506	2
21070000	-6740.516569700857	-6350.417969971287	-390.0985997295701	-6350.417969971287	0.8405079047629713	0.776353903423305	1.0	0.4239638778246526	0.9697940474538014	0.2126739588157336	0.45629166987660763	-106.44181323260271	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	88.12648074804511	110.98010885785052	50.192113604597374	67.67019152372849	61.01511441098214	50.344374458168076	35.72444155111712	23.52677051749135	75.07173484452717	6.094468835187847	70.11430468928314	24.9420983156732	159.63127078260132	29.77444849048305	6.29444846795725	88.08723081238884	69.47855508733176	6.141521174855429	134.05210680930352	24.346135581987507	5.128273940077795	22.603069682893477	0.5756097363799713	40.31039464589441	18.362775558903458	52.40243940679244	41.4622669006058	65.4356855387623	30.24443732866033	5.648833769424469	3.076457781644309	16.244155285465634	92.91774985613827	10.002369981200946	7.581264308231583	17.647508875265746	100.11782786373813	26.17607626569831	80.04276333665554	70.84520100341688	6.716167241216309	85.37243373940716	125.95074431035611	65.80606952546913	36.296969646077734	58.49400752965075	32.43615884456694	24.34221588412752	24.087672646706423	0.19982142075442522	130.92346915708717	28.361718782006367	93.30491538810978	18.169253498244974	1.644095189870081	45.80298418660724	2
21080000	-6781.449670028452	-6352.382065893533	-429.067604134919	-6352.382065893533	1.1889250109282437	0.8118641020495457	1.0	0.5536947943667881	0.9014804791078305	0.328655629417197	0.576246336507157	-128.59979518775884	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	119.4472351130294	64.46687923724929	68.03073427712272	91.7206407026282	70.09473626537479	68.23710968007295	48.42115256409603	31.888345768481333	101.75274317323915	8.607694047453547	95.0334084138855	33.80669075215057	216.3653168798984	40.35649125001968	8.53153853049573	119.39403548162788	94.17170905255033	8.324259830844067	181.69514297554662	32.99891878435031	0.9691838055422777	30.636355335778646	0.7801853759631998	54.636984773432744	24.889031661017366	71.02662499612256	56.19824031048353	88.69197599841955	40.9935173377261	7.656467949740884	4.169851931452831	22.017439243295957	125.94135405192615	13.55728072527757	10.275697526925741	23.919554302977215	135.70038905826857	35.47923291053254	108.4905092114682	96.02407028006374	9.103139041868369	85.39074133171013	170.71450080155262	89.1939969887818	49.197161062189736	172.58756731227697	43.96419167976932	32.99360599904583	32.64859635303947	0.4715394588888694	132.85087912342803	38.44166773491728	126.46612086358728	24.626730535602846	2.228417871968281	62.081678226296404	2
21090000	-6702.333790859108	-6353.924816700791	-348.40897415831745	-6353.924816700791	1.6790769798099885	0.7915827148966512	1.0	0.5436124189337185	0.8269270863365978	0.25392965823176905	0.5339650670859682	-141.20436594431715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	23.580958366626696	17.857230565422086	9.932816868720094	18.107247168361415	13.837918106931404	17.17140063996634	20.840322190034797	6.295313183562597	4.880226457379902	1.9792808061541376	13.031268769821134	6.674027794662014	42.71427065263512	7.967072147708863	1.684273852806379	23.570455835596903	7.845494169401828	1.6433534381802122	35.86977628967561	2.393135298702162	0.1913337127182135	6.048148531814565	0.15402214083423676	12.733239387128528	4.9135270383507095	14.021889124270542	24.278330464921936	9.290314692190858	8.092832159135213	1.5115197249011694	0.8232011791444248	4.657566551425559	24.86301021304354	2.676442632137314	2.028601125352071	4.722135373271995	9.117329272128504	7.004216659778162	21.417910414325707	2.066167788838677	1.7971177193744574	6.311012802444502	33.7020068498995	1.1186936863522432	9.712373883463606	34.07178270419632	8.67929485887238	25.731715745756386	6.445399850413486	0.6912299460245858	26.227070443404422	7.5890527356534925	24.96660829403938	2.299428459927202	1.0179752222494367	12.256001306345203	2
21100000	-6606.450561991921	-6349.4657036397275	-256.9848583521934	-6349.4657036397275	1.3572540550442318	0.8460036365666248	1.0	0.5693537017607687	0.9005704056227435	0.3684181762176561	0.6113335579488083	-130.6014260772077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.45192936416014	16.558309786123846	1.333813784163942	0.5028457031162811	0.7738894896038944	3.970036413163086	1.4645423644648927	1.3295211596905459	0.16197883977519884	0.45761071196590053	0.11585501172081218	1.5430385629464103	3.5743840935549467	4.3864193375918505	1.2852067370083846	5.773475566665754	5.517471735438335	1.654295131817123	2.4104436684550663	0.5532940775582602	1.1112175609394421	6.341003521961396	0.035609995967483966	0.20055541776113733	0.2289548342710036	1.9518470475148992	0.2851868951294176	2.1479254017227345	0.15529000036693125	0.5707277868927307	6.054858585557748	2.5653240323445643	7.676418545555511	0.6187948746939266	6.6246344013397245	1.091760059231372	1.6416318852370901	2.1047235379148628	2.921502020279456	0.8418789850210893	1.0213123624067537	6.929117177032041	7.791920833723852	3.941917355064611	0.923504068259819	2.3599961500593962	2.006657310767286	9.877430372743662	3.301634435344175	1.9253449741855415	3.233353164401499	0.870452283593546	4.472167199271247	1.6747742660530234	4.331204649003824	1.0546612157516349	1
21110000	-6780.526684075739	-6355.709975466209	-424.8167086095303	-6355.709975466209	1.2929834199852586	0.7268748627659392	1.0	0.6390753433910352	0.8418307134367945	0.3342658933449815	0.6157569877538608	-137.12540500023343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	96.49415428060082	18.31889180416736	23.60728183985456	4.264247572083721	19.3022619070093	2.5910926059653026	50.489365043816406	5.4407071088635	119.44632343935405	28.581642118114438	156.0540402758241	38.12943559936472	3.352486281243434	77.63560311023984	85.60845861806325	32.416353006988835	97.65419419740724	51.82318178536186	99.37022920886176	1.0858449063583755	37.10844462467766	151.96189612963354	0.06653574586410266	7.173750332681	66.98030036715326	34.545904312913194	35.61471882653739	13.757415730617117	2.748490718193592	10.101358884560087	26.876671574154596	22.829091737560084	42.35476355150666	51.335096245691645	107.4013548784337	44.31507021992519	68.05125454863614	44.25265807134896	25.156346288638563	15.703398753005766	140.16758713033704	84.97969677034897	137.90985921685763	30.473979399033812	41.68476841027208	5.664457165856549	50.7681049530029	174.82146715784612	3.171471761397784	8.247515737853325	9.041322676712834	0.1567825362692656	7.450956686357389	64.85286932396795	164.17478156163773	109.53281535720924	1
21120000	-6731.476997602653	-6342.136236267545	-389.3407613351077	-6342.136236267545	1.3108513599739455	0.8542623049287552	1.0	0.4712109877665867	0.9189928242994423	0.24873559150111818	0.49842793723767126	-123.72356360617789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	64.12368576415143	25.34983541466102	15.687851079999804	2.833739239142844	10.404443639732982	1.72187019296088	33.55192034831994	3.615537081852906	79.37619192594099	18.99348464649805	103.70327939010627	25.33832194257236	2.2278424887993507	51.591529611988435	56.889766433049736	21.541781979821426	64.8945722044103	34.43828746806387	66.03493651616752	0.7215813028575027	24.65983830885415	100.98390879933585	0.04421529253954914	5.204332915016918	44.51071430339776	22.956942097838905	23.667206118729773	9.142276128681903	1.8264666544112578	0.7137247002592351	17.860473054105697	15.170716980464652	28.146197755087822	34.1139378325323	71.37189586471511	29.448888987983707	45.22240020720403	29.40741396772983	16.717257707611573	18.18044238534025	93.14618464169493	56.471932550324794	91.6458467575583	20.251007882658026	27.700962930032	3.7642266936879474	33.73715260907041	116.1748803171938	2.1075521118758167	5.480757994635558	6.008270019424228	0.2569654956380535	4.951417096303184	43.09696317292602	109.09979139920911	72.78832469378443	2
21130000	-6682.81620791504	-6351.643513816985	-331.17269409805454	-6351.643513816985	1.367707638168464	0.7325344963298717	1.0	0.47803448592299586	0.8611217495764868	0.28096989873194506	0.5878037384911157	-128.52417995701472	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	20.31838005154015	75.05724112428226	4.970888941221775	0.897905199018599	8.936317529418556	0.5455957898096484	10.631339433661905	1.145627479831998	25.15132459052908	6.018319673171193	11.973674921421923	8.028759559939136	0.7059193470082856	16.34741193686498	18.026223565524838	6.825779086736859	20.562644920022098	10.912195778544913	20.92398340528505	0.2286419280929843	13.913821993922607	31.99799596083194	0.014010160320678738	1.7084629983710782	14.103768347133277	7.274190009612043	7.499245917447328	2.669814330644925	0.5787384675966321	0.22615246674023767	5.659310987648961	4.807028628971286	8.918469613507387	10.80942159946001	22.615064743969324	9.331243384140908	14.32927479609264	9.318101512863219	5.2970691168953845	5.760697213337432	29.514516474643184	17.893827750679733	7.724490499303055	6.416781407418933	2.203357782243063	1.1927416156926869	10.69003255815847	36.81144248957959	0.6678038587023754	1.7366457117750163	1.9037943975326543	0.5068516237126933	1.568917524897249	13.655803879325365	34.56961337727957	23.063877673576023	2
21140000	-6693.090541729698	-6346.689224270749	-346.4013174589493	-6346.689224270749	1.0586225043870874	0.7325344963298717	1.0	0.47265846787059673	0.8782763699823397	0.30207026880213284	0.5422767476965246	-121.1056442007321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	30.714441036645976	21.36836350016838	7.514283860110132	1.3573255457274582	32.90395781186372	46.393999177102074	16.070948931336	1.7317969045762593	38.020200142421935	9.097640868632705	18.10010106283566	36.58967526063102	11.442818687278505	14.906077539607786	15.925532910352105	10.318243322398088	31.083685970606375	16.495507662041664	31.629906169841153	11.95432891398372	21.03293983785535	48.370025451675346	9.103734619590712	2.5826116990454793	21.320073755570057	10.99608726546351	11.336294821066934	0.9646873100525021	0.8748546140758018	0.3418651776059553	8.554942529732386	7.266583113982855	1.3106503480891791	16.340148255652693	34.18624274457973	1.1153457897133363	21.66096237525217	14.085782368689625	29.805246588083808	8.708203825314879	44.61585390597267	6.211186083967981	11.676787587256092	9.699978722874402	3.3307233408211503	1.3762323995025127	9.116226683371405	55.64631023497239	9.177435478405972	2.625214322232083	10.592842923966042	0.07379990520509787	6.697892263738198	20.642904699862985	45.68874384361187	34.864694384322725	2
21150000	-6597.079952993385	-6350.479416488922	-246.60053650446338	-6350.479416488922	1.1184211058592186	0.6871433561891052	1.0	0.5435273902676112	0.8948172609396606	0.25223589998757506	0.5119563006002089	-117.76220989397122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5.293000518810003	23.885452711782005	1.094524948423683	0.23390706700987188	5.670318582757306	7.995049020136354	2.7694966328652897	0.29843948335114073	0.1957007488511106	4.570727880381093	0.6657221698330966	6.30547597810877	0.39322976670378734	2.568755070503536	4.273845813681023	0.7597281360931	3.350224441131447	7.349113300722932	1.4988046489116171	1.6982745419120715	3.237352994279287	8.335576398903218	3.05394915274338	0.44505986765713396	3.674075048758326	1.9675892262291892	1.5916141356382445	0.16624396408533526	1.4332630814853742	0.05891341340942699	0.5021568605304498	3.438989068395008	2.88204893077735	2.815887584977083	1.699356932214823	2.93857597153344	1.4886778726440717	1.5147993834851368	5.136319605027555	1.5006793485286303	7.688622351606777	0.9658383293810849	2.0122535417017584	4.210021640336314	0.35360720691165304	0.4521511665660574	1.570993673858622	9.58949402960499	1.0749640700737149	0.45240155121114434	0.1456616253564519	0.2250382732963617	1.1542436075786442	3.5573789266018743	4.302248328535051	6.008211096669338	2
21160000	-6649.513636036221	-6369.048415616713	-280.46522041950834	-6369.048415616713	1.1765475538965884	0.6871433561891052	1.0	0.6042064417197877	0.9096057049620339	0.24115276951959028	0.5071269617109434	-129.75927227397176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9.632286727098757	15.91529314338052	0.17618294541701746	5.25712954073497	4.375880749649602	0.0772154638123211	5.039974124826	0.5431049296348255	3.2252822579372538	2.1169039411855737	0.7013229155632317	3.9222722407095327	3.053256830624994	4.674661429343985	1.2173563172186193	2.4808130960127714	1.59040588976045	1.4956636588699235	5.631861145333141	1.1800838926942148	0.8177370232793049	15.169214819560304	1.2576506903054396	6.7376056226833185	0.7071401327457008	0.020867573862335797	0.3436597507786381	0.3025334161651415	0.49597107165295773	0.10721156894186111	0.9138330603633664	6.258327132298547	3.744450536514013	1.6736786289518324	3.0925168370201055	2.410227406406492	7.9092469728654855	3.5144829193336204	1.603448213666449	2.377429980476257	3.2354049782562257	2.0038752576635845	5.651057381949149	7.661464498803249	2.121987622689485	1.1918485959360952	2.8589193330490397	17.45111411432918	1.9562367521942003	0.13973201292812423	0.26507734801507693	1.1446358586850771	0.5439299771207234	7.605108540883053	13.295074929662583	10.933838338838243	1
21170000	-6682.07287012289	-6371.521506763747	-310.55136335914256	-6371.521506763747	0.9433745560006814	0.8341228385833719	1.0	0.3993572652596364	0.9540838960034381	0.1475307771778146	0.3797667227731433	-115.69908489191323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	20.71547328136787	18.419774337269917	3.9049758561981256	11.306134215399014	9.410895182012675	0.16606180057041872	10.83911352305283	1.1680171051363746	6.936384924173991	8.928137791178198	1.5082852629468024	5.945885931228876	6.56642208521723	5.727870589782182	2.6180815602488194	7.3625486414288135	3.42037271618741	7.8376805063265245	20.342411337023282	13.202486764871031	21.279236713013756	32.62335032136022	12.597120758961974	18.223376681503268	1.520795937777145	18.27770621527403	0.7390845587173135	0.6506370789044809	4.6672621990240915	0.1406280449965461	3.6778914112391328	1.717534958707515E-4	8.052923178079348	12.06898068420372	3.3950015773763482	6.588143975905397	17.009854355891296	9.351106293025955	1.8008419924392947	1.6866692886660748	6.958155138064372	4.309591848272082	3.349285911488285	16.476966230106303	9.736616278251747	4.096268573372452	6.1484742652798605	37.53086867196845	6.610711217533678	0.11154326908880142	0.5700829798653773	2.461686847503993	1.1697914760240145	2.034287455893907	1.9033691894807805	23.35085231658166	2
