#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Ile" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Ile" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Ile" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Ile">
#                            <taxonset id="TaxonSet.Ile" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Ile"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Ile" name="distribution">
#            <parameter id="gammaShape.s:Ile" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Ile" name="distribution">
#            <parameter id="ucldStdev.c:Ile" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Ile" id="treeLikelihood.Ile" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Ile">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Ile" shape="@gammaShape.s:Ile" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Ile" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Ile" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Ile" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Ile" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Ile">
#                <LogNormal S="@ucldStdev.c:Ile" id="LogNormalDistributionModel.c:Ile" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="108" id="rateCategories.c:Ile" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Ile" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Ile	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	indicators.alltrees48	indicators.alltrees49	indicators.alltrees50	indicators.alltrees51	indicators.alltrees52	indicators.alltrees53	indicators.alltrees54	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	popSizes.alltrees49	popSizes.alltrees50	popSizes.alltrees51	popSizes.alltrees52	popSizes.alltrees53	popSizes.alltrees54	popSizes.alltrees55	sum(indicators.alltrees)
24660000	-6366.998476840637	-5965.1639208960605	-401.8345559445757	-5965.1639208960605	1.6517235426386803	0.7736339564688741	1.0	0.38911265727118144	0.9063582565043865	0.12598243201560266	0.35713056357247336	-121.48990545402182	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.37584912066727	80.41725453950494	143.31955214305836	12.71112144200369	137.0913074644799	49.108546224149215	78.77077533906805	23.76573872172206	9.003392175100233	23.631094433765426	2.745190218729015	38.12428754355816	43.851307536959176	88.31421572948497	12.298186106666988	27.565382424783408	74.87209729127761	56.468911092036514	53.28090348277795	21.71099216059141	17.316397730995135	9.924337690228391	54.97843127425467	12.392494928138683	14.097970871661381	24.59218108617162	46.36150297444918	12.332875483816515	12.878872463120329	71.49684730933603	53.95803582900758	33.86518666188661	57.76780566517888	4.427143725587	100.61365077686209	18.861251269448573	128.39946316102896	1.7234017444529188	50.866975021567235	67.87862110428178	58.548477456252975	21.991753258517548	39.4300234431451	9.419792527849072	21.155742912267655	46.002110556712616	21.92702449678757	79.02098734793498	40.79037944352359	14.959604543855876	0.058819683196234464	21.69828341024935	1.4535474925664689	6.184876758296601	14.463948792089745	62.48602837118717	1
24670000	-6380.856305204772	-5965.340510061918	-415.5157951428538	-5965.340510061918	1.4922909391293893	0.7994185821682659	1.0	0.3509903603323564	0.9133273241071976	0.13926651834568057	0.40443788215117094	-116.71530403004854	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130.13496762944135	146.52282260469343	199.73992691301646	17.71508792655172	191.05981929131616	19.466369726219185	57.00500464624055	50.115076663133344	12.547742915277073	32.933908908419035	2.333073568198718	53.132613755030896	61.11418038572669	123.08072926141978	17.139593010005903	38.41700164789599	104.3468739412216	78.69893539105156	74.25591001628742	30.257923099263877	24.133315834905904	13.8312355520595	76.62170080988356	17.271028231692927	19.647896113411537	22.62017093686518	181.29972077229405	17.187938497784064	17.948877219055056	99.64289479374818	75.1996079508954	47.196839563027595	80.50916367622091	6.169970188711597	140.22206288059186	26.286329350842657	178.94627079112502	2.401850503518084	70.89169426759317	94.60028736897128	26.899943908147268	30.649210961535537	54.95237658048871	13.128066916998684	29.484089783290436	64.1116865287897	30.559000533552826	110.1290507921491	56.84826171289591	20.848727710611435	0.08197513212248539	30.240211315864347	2.025763167610395	8.619667122843515	20.15794796596807	87.08480143370384	1
24680000	-6411.152094166862	-5964.484769402353	-446.66732476450954	-5964.484769402353	1.1706773124001308	0.7994185821682659	1.0	0.31740542353491097	1.0032407632234657	0.12467185375432328	0.33657800744134675	-111.8602279624615	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245.85371633262434	117.16509068608786	377.35286853417625	33.467716488804896	360.9542267560586	36.77627487735384	450.59870618215376	94.6784562701827	17.064283196512257	62.21943299322046	2.1053500616753538	100.37925077398614	115.45819422829774	232.52670092495356	32.38047939534197	72.57820705335908	197.13430766118924	148.6796830226728	140.28582609056568	57.16390435231334	45.593167566887374	26.13026094284311	144.75532778766024	32.62878957897203	37.11921834379208	42.73450241862102	342.5152434728965	32.47181470709322	33.909396134543044	188.24745137633118	142.06868006552068	89.16526139819644	152.09960435070965	11.656437375660968	264.9104687157207	49.66068595836752	338.0690562980477	2.4174436981750653	133.93007898102329	178.7208514318946	5.400192603454179	57.90313360673839	103.81718495595572	24.801819976610997	55.701962185502346	121.12114584250465	57.732706169935554	208.0581177115433	107.39893100033423	39.38785463916433	0.1548691427546132	57.13044287880647	3.8271143585706695	16.284456317194966	38.08281902512809	164.5224374245818	1
24690000	-6313.527117760742	-5950.346132720072	-363.18098504066967	-5950.346132720072	1.5459253466672498	0.7994185821682659	1.0	0.5469948915825813	0.9569022648759128	0.2724712797600743	0.5204241488137612	-121.67453610098714	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.827606152250155	205.8891957745852	31.02096457250844	5.6939324936417055	61.40989634387298	6.256824441228606	76.6612988245466	11.090107785800537	2.9031821339178205	10.585522061971767	2.4193158314331242	17.077731546476905	19.643143684260817	39.56025319142344	5.508958576558601	12.347881924050977	33.538871418941206	25.295184946075665	23.867120538135197	9.725414417321849	7.756860805964761	4.445595859507175	24.627526195090784	5.551204106621766	6.315170129309476	7.2705101348157495	58.27283361355993	5.524497643873555	5.769076374088101	32.02693200163427	24.170441207856125	15.169872116882422	25.877023303106107	1.9831340317340442	45.0697712295626	8.448876203713246	57.5163945049595	0.4112847444848157	22.785804010295628	30.40615165960832	1.5931181380170796	9.851181034038266	17.662634467961457	27.17492472833828	9.476691143649605	21.5124812551133	9.822185858327837	35.39736203394588	18.272004401906035	6.701137959615319	0.02634821065512189	9.719721546959763	0.26465110838565414	39.34825991353097	6.479109525419444	27.99054583536697	1
24700000	-6291.564018165208	-5967.084097026685	-324.47992113852234	-5967.084097026685	1.3642090741046147	0.9620949605824735	1.0	0.380026903433694	0.9448382112281524	0.155718495393771	0.3877033917728617	-120.84777231095796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.538321399058365	32.93472873761083	3.2362245906058904	3.0681096139979527	56.59999890649977	3.371417424190981	10.430118316262844	9.191163961120711	1.5643460870333334	4.075164899373129	7.3207904125583	5.757357242504552	10.584480594759953	21.31658450189504	2.968438559946069	2.1475020219546277	9.051580872655398	44.516299548038745	12.860521627762816	5.240426982093593	4.1796946556356485	2.395457868833969	29.847928603862968	2.256079180169579	3.4028563228319726	12.13349107070934	7.943769206410081	2.976811606496024	3.1086000241473797	5.026561531639472	13.023962459548972	0.7043268778186668	15.276470621401629	1.0685888172021965	24.285324521237758	4.552579142277812	30.992043397111203	0.22161602373292183	12.277866733532122	16.38400285491589	16.283685761578084	5.308194867697881	11.51793890130821	14.64289362611678	1.7700732826273973	11.591751506268759	5.292571152900408	19.07345878929724	14.957166253740807	0.4021797699029245	0.014197428317405262	9.648379395749217	0.13146317556622925	21.20235437803406	27.256664410571606	2.8022588322727198	1
24710000	-6307.193702956733	-5979.6855950821155	-327.50810787461774	-5979.6855950821155	1.452587884311113	0.6977517068225609	1.0	0.4258945504761414	0.8743813414284082	0.16543539316109857	0.4215727962649834	-115.83231686775189	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.756986866272797	27.39813881411279	3.4112099004207685	2.8269646700294206	59.66040712814344	7.084874702258756	57.41162941935107	9.68813771194279	4.588892785423714	5.568365565535706	14.377150218761766	6.068662256290999	17.824600980078422	22.469189656088265	3.1289444601195036	2.2636192122542846	2.00620530064571	46.92333226475362	13.555900547985935	27.58066141200251	25.669481774057296	2.6677542561618113	31.4618305095714	1.2614915806535594	3.5868515466599917	0.4401508648687063	8.373295302873409	3.1377702441428976	13.14233236689137	5.298351823781346	18.349623988719895	0.7424104080173457	16.10248187918747	1.81162030978608	25.598451875760478	4.798740819060296	32.667808525212045	0.23359898334747284	6.214685147116387	17.269899286176422	18.680676331244506	5.595213304606785	12.140723275706936	22.620690781465335	1.8657825923751519	12.218526988572904	5.578744802774991	6.556496481538913	15.76591246327798	0.42392595891651336	7.015220009504633	5.02277056722923	10.498776584505213	22.348783016026253	28.730454542520125	2.953779258688774	2
24720000	-6223.833630557117	-5954.996388503972	-268.8372420531455	-5954.996388503972	1.281894096351031	0.9540776907185331	1.0	0.4091615974427482	0.9368427179926787	0.2125705906852961	0.4587366397642729	-118.3383931517882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.386220911368107	29.25981775306321	1.0605700984464426	4.695897403809004	18.548856771741082	1.7440599052850971	17.849695340571472	3.012112847600044	1.4267203177959469	6.1312153451798475	4.469961118783879	4.532847145755146	5.365773427012692	0.42635730439662145	11.282190158376459	0.6977828638256651	16.814098497112184	14.588807072038094	2.1826704266054935	1.6296029966671752	7.980829561037285	0.8294243030132664	3.918111846000263	0.3922069555784521	1.8429650926463015	0.7257592084334672	2.6033187294027824	0.6183680673559003	0.8356039691435742	1.647296319894751	5.705032257842406	4.086604459016282	5.006379346441096	0.5632459996262328	4.510094185321002	1.49196360571713	2.114602811086053	0.07262763183680337	0.1689351679022303	9.98232630988564	0.5800166233672804	1.739592724729047	0.6679000113530642	2.9190760170921397	0.580085449280296	8.973070776112934	2.8405897818969406	4.650350355624298	4.273883164497898	5.293991076424776	3.011204452953175	4.237832429660222	3.2641463999100297	17.93046791455804	2.8812254829087802	0.268998081693214	1
24730000	-6227.745580360848	-5962.571271385572	-265.17430897527646	-5962.571271385572	1.301545442132143	0.8614871386686659	1.0	0.2925887500109677	0.9322188085907377	0.10631613872286311	0.3308408140000037	-122.6977212828313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7.018196675485681	26.496855500414036	0.29834250677015905	1.9038391639155645	14.536197710764737	0.9570464839615771	4.000067552198946	8.354513350083936	0.4524619417040355	0.29603132157506457	4.860396316535255	5.598551171027856	5.301027748680093	0.4051137181234361	10.72004620655854	1.5096911446023975	15.976322884155959	5.54785398780409	4.067104238676307	2.068941004351729	3.789141629735806	3.666275079596537	0.4594777841963328	0.37266493715433835	4.233201166873296	1.2716094842490646	0.10335890863731946	1.7168486552839604	0.9388227129377236	1.0401059041207197	0.6739042678280038	3.882986194489639	3.9178673859281528	0.5351818270116229	0.6890265702123733	1.4298261284330984	0.9642936336109942	3.266994430118917	3.550247948769457	2.697735561448929	0.8781156217992253	5.191620269633132	0.06802345323940817	4.731981632835443	0.5157744942080907	8.37423592769152	0.04864442224315423	4.418643010724811	0.22293769600267827	7.8936444052935935	0.9014847295187863	4.026679113175597	5.411369329453823	2.2377233938388734	0.26762792819185083	14.21257687081188	2
24740000	-6264.651183322617	-5982.487352121772	-282.1638312008442	-5982.487352121772	1.1152042237434994	0.7414730008865738	1.0	0.38039251382949396	1.0071532862940886	0.13812860477815633	0.372817635691706	-114.26673294862266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.670084722680445	59.77415200182057	0.4535837296685857	10.859675810424191	4.058266447129431	1.994119670299613	6.081485266363537	9.254212791570394	0.6878985407510627	10.282082271236662	7.389482352978687	11.218297274401374	8.059394430091581	0.6563924699991346	2.4186698405901095	9.944484050108475	24.28953285482634	4.251087331236366	7.057734784500368	0.9310528785209902	5.5188726376626365	1.7281981299767524	7.913528632192511	5.117569166813882	11.099770389980467	10.612923127929639	1.7598702659268743	0.11953904150666661	4.3239756421064355	0.04405116689718892	5.788417064216847	8.901825565457008	2.1861095556617345	11.505673325173664	0.31120993239671924	4.5401690914117125	0.48478974932108726	2.7984432985812226	5.397603993090014	13.301158734279122	3.4908031231881194	1.2767356074714515	0.9133982947803236	7.194247648385809	6.892103237569005	12.731733088685418	5.242890553350659	2.678942147722283	3.3769498298453504	1.2753434007672166	8.42774244744228	4.159531187632301	4.932563452897008	5.646655587892961	0.5097906642610166	0.13230423724332038	1
24750000	-6341.401172977932	-5966.275636839375	-375.1255361385573	-5966.275636839375	1.8505494360530437	0.7414730008865738	1.0	0.5483074862299154	0.8708497332696141	0.2243743599400927	0.5186624586693489	-129.60598241776268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.55600294927262	21.442779526184257	1.9790888268493443	47.38323192350856	17.707138189810834	8.700797010011874	26.534901395389642	30.23927154992867	3.001457563306168	23.353445356416728	22.404476300718073	48.94797881807683	30.755364869628867	2.8639894212089536	10.553205823425044	43.39004242222553	105.98074828984807	30.370864765877375	30.794499760995368	4.062395162262872	24.08009472029164	4.062240801782981	34.52852267952344	22.329116536147044	48.43081910247134	46.30659392929108	7.678713657884284	2.198407428221682	18.8664877532406	0.19220524572078887	25.256178270119836	38.84068665344361	9.538492483052506	50.201865794144254	1.3578796145551943	19.809788872684905	2.115247777854559	12.2102436717476	23.55097208245759	58.0359764103429	15.231166829727844	47.4209528592282	3.9853642038346253	31.39013638983629	2.1820146618230583	55.55144299522376	22.875922207596982	11.688833010405387	14.734399053424871	10.940892706741062	36.772154339583096	18.148979251061995	21.521894589311124	24.637640753187164	2.2243324477451143	1.1008056417305099	1
24760000	-6299.945139373986	-5973.719450316662	-326.2256890573246	-5973.719450316662	1.3475208791413649	0.7414730008865738	1.0	0.34779096200320064	0.9610734222649204	0.113848380297868	0.34170334788123863	-119.83317575556354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	22.91672386663374	23.39980673856946	0.974186555531076	23.323919003159926	19.191512889701137	4.282879754847806	15.204388710065501	14.884977062849332	10.301484555571559	11.495498424782266	1.3375853804273266	24.09414991286808	4.353912411007735	1.4097699665995742	5.194709348796475	21.358311662517885	52.167956651777146	14.949752498917253	4.6067729012059155	1.1519581662317633	11.85318426043983	1.9995971483133477	10.812223835334377	10.991282872851563	23.83958324806245	22.79395478684411	3.779769512009461	1.8554183129535535	9.286838705748407	16.002273981054852	5.777026741843522	22.06774102714058	3.6641536871964107	24.711363156492443	0.6684025732363389	9.751169187489849	0.45664101570597443	2.149569449440163	11.592728967573734	28.567625257165187	7.49738857057439	23.34248675410755	3.963384004210976	0.9793063035908068	1.0740747553528212	27.344638690346954	24.030452052169455	5.753710401524891	7.252859632645989	18.502501857330373	18.10072286273512	0.33587767777680233	10.593935994192716	9.693983233562065	1.0276167937102743	9.247613369973983E-4	2
24770000	-6260.734579173484	-5958.7092505775145	-302.0253285959697	-5958.7092505775145	1.2575585629218162	0.7414730008865738	1.0	0.3579560761645377	0.9493916272273906	0.17773827698535963	0.40371188297069727	-123.84031727898198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.299287427804058	59.752750671168506	0.5653507493352408	5.530533814011485	3.2535775503507502	2.4854882927387103	8.823579530651404	0.41028464926113734	5.978271799884231	6.671195174613985	0.6405243446883213	11.780600449828453	4.161144534429799	10.61879553927803	11.113417357379143	12.394892368800415	2.3426060990448847	7.991727296219203	1.964277695410704	0.1654335400830132	6.878771386857406	1.1604284002372471	3.203526056100526	6.378583211851769	13.834851422050884	6.308919867046725	5.27392700026923	34.22658724308459	1.4728593033902067	1.2092287363340846	4.898989555978166	5.765169513508436	3.437332453805166	3.5935555419611056	0.3878947964240438	4.02143521906939	5.560016295336831	8.969664196351191	13.590100033939638	19.910756768502218	12.606464875126802	0.39204297795890936	3.215536877559114	1.7671559752802855	17.004504315589713	3.959781444850252	21.006200799250177	3.3390570507173276	3.872195112922093	10.737577140875173	6.37671710656205	0.1949202601267457	6.147990463142225	2.579530519846346	0.5512558799270729	12.184037332146815	1
24780000	-6261.198722747687	-5966.106628313911	-295.09209443377574	-5966.106628313911	1.0493561295821259	0.8069837855197537	1.0	0.27674367916330506	0.9410406573582223	0.08454490175112121	0.2959066466548121	-107.36476322609786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17.22239582097233	31.95525292755916	0.7321215091854372	2.400243844624945	4.213338549945335	3.218673437829956	6.4839281875775825	0.5313130246415645	7.741780439131646	2.1558447729126633	0.8294702898238397	15.255716898899372	5.388625415403833	13.75119538638456	2.9530792856873624	5.6608276458737965	0.35982445349127434	10.34917784399538	1.9382363262635136	0.21423417794683985	8.907915121735082	0.06509055341487124	7.939137258250602	8.26017825750977	17.915943888600083	8.169965176173019	3.432984452688435	11.421581887852394	1.9073327085597165	26.452611425367678	6.344124654338475	7.465815884922135	11.660049327328464	4.653605411889497	9.521918827205237	5.207703757602553	7.20014526561429	11.615592790919255	17.598994179326816	25.78415843884573	16.32520006513368	5.69743629990052	4.164076397542792	2.288442884544735	22.020601152679518	5.127862960926565	21.252093373823804	3.0353773678243576	5.014439855729201	4.582083806753854	1.2383138107686933	0.25241907821402737	7.961563793142377	3.340456839228396	0.01006444343624914	15.778162158751394	2
24790000	-6227.2416239561435	-5969.774155212224	-257.4674687439191	-5969.774155212224	1.3236759194009127	0.8069837855197537	1.0	0.3017647066268076	0.9727598322291148	0.10613572664950964	0.32488506844452736	-109.88580499316137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8.071541405723845	26.445568988272836	0.34312003607623864	1.036842618252677	1.0973453033334135	1.5084809451024026	3.0387929404131944	11.936550845134251	3.628304796733332	0.29968561387072584	0.38874404343778984	16.150951081493677	4.81034302521819	6.444709789113144	1.3840061497010252	6.4714308599741805	0.6118156029608267	3.7313837352368413	1.793537598829598	0.10040415141971241	4.174831799894083	0.8314102638036218	0.38320704330450905	3.8712599290605434	8.39658340353348	3.828980177223647	2.122992145259255	5.352900495667584	0.8939008887999182	12.39742429734288	2.973271858507051	3.4989697524706895	6.4008355010374105	2.180983944302705	2.583335645066115	2.440670679339869	3.3744591195530416	5.443826697430933	8.24804003427611	6.4166558312397655	0.5033917294827941	0.6073507549605537	1.951558622200245	1.0725140502660975	10.320294332472736	1.1022538774626174	9.960121309965547	1.4225764150976383	2.3500945712061254	1.9956232150625324	1.727780390037037	0.11830009381843024	3.7313096550949223	4.826117298593893	0.18171649682562643	2.9840696172884473	2
24800000	-6190.543126392404	-5961.969424680881	-228.57370171152257	-5961.969424680881	1.303016168436396	0.7974553586271937	1.0	0.40289462520693003	0.9784920503033274	0.18062308472404612	0.4252957784160161	-121.41916271469348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.471170808018145	25.794588674844142	0.14755895968387991	0.7940400316135219	1.1048971214987338	0.6487230577021994	4.011502679857942	0.42475051561928884	3.1495039528524043	1.9086167713308138	0.9150041441251996	6.94572536988458	3.7676355928392375	2.264866953821515	0.5951926036770376	2.7830423903073136	1.1844995892995025	3.363126901824137	0.4300528222684787	3.170531346527612	2.8789623353164004	1.617086689497475	2.1956119755163805	1.6648374555169954	3.610955297431358	0.4885579751188106	0.31780566444738295	2.3020177937278246	9.1987681265827	0.5838684610601076	1.3106733416020728	0.9967316648854566	2.7526828174815927	1.21704442434612	0.3138257734018831	1.764151687560666	0.9505096556845745	1.3372210554856025	1.7666359890124572	3.5132675234462196	1.2672621880553778	0.03456772253459125	1.0647195984904692	1.7334830218095754	2.12893920120598	0.31699426055511587	0.273331295142351	1.0479018798677782	1.473777803711561	1.4382836170925528	0.7269792809954064	0.8563256694365994	0.5834368274793424	2.075474390934898	0.9683007511608093	1.2833007753983796	1
